Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tuvezhd,2.0,2.0,1.0,1.0,2019-05-05,gsc_property,worldwide,desktop,
canales oline,1.0,1.0,1.0,7.0,2019-05-05,gsc_property,worldwide,desktop,
canales on line,1.0,9.0,0.1111111111111111,8.88888888888889,2019-05-05,gsc_property,worldwide,desktop,
canales online hd,1.0,1.0,1.0,9.0,2019-05-05,gsc_property,worldwide,desktop,
canales onlines,1.0,1.0,1.0,5.0,2019-05-05,gsc_property,worldwide,desktop,
canales tuves hd,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,desktop,
cdf premium online gratis en vivo hd,1.0,1.0,1.0,52.0,2019-05-05,gsc_property,worldwide,desktop,
hbo hd online,1.0,2.0,0.5,37.0,2019-05-05,gsc_property,worldwide,desktop,
hd tv online,1.0,2.0,0.5,8.0,2019-05-05,gsc_property,worldwide,desktop,
online tv hd,1.0,1.0,1.0,10.0,2019-05-05,gsc_property,worldwide,desktop,
pago tuves,1.0,1.0,1.0,2.0,2019-05-05,gsc_property,worldwide,desktop,
programacion hbo + hoy,1.0,1.0,1.0,11.0,2019-05-05,gsc_property,worldwide,desktop,
televicion satelital,1.0,1.0,1.0,4.0,2019-05-05,gsc_property,worldwide,desktop,
television cable online,1.0,1.0,1.0,13.0,2019-05-05,gsc_property,worldwide,desktop,
television hd gratis,1.0,1.0,1.0,117.0,2019-05-05,gsc_property,worldwide,desktop,
television hogar,1.0,1.0,1.0,6.0,2019-05-05,gsc_property,worldwide,desktop,
television satelital,1.0,15.0,0.06666666666666667,2.466666666666667,2019-05-05,gsc_property,worldwide,desktop,
tu tv,1.0,8.0,0.125,10.5,2019-05-05,gsc_property,worldwide,desktop,
tu tv hd,1.0,18.0,0.05555555555555555,3.2222222222222223,2019-05-05,gsc_property,worldwide,desktop,
tu ves cable,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,desktop,
tu ves hd,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,desktop,
tu.tv,1.0,4.0,0.25,2.5,2019-05-05,gsc_property,worldwide,desktop,
tubes tv,1.0,1.0,1.0,2.0,2019-05-05,gsc_property,worldwide,desktop,
tuves en linea,1.0,1.0,1.0,2.0,2019-05-05,gsc_property,worldwide,desktop,
tv cable por internet chile,1.0,2.0,0.5,7.5,2019-05-05,gsc_property,worldwide,desktop,
tv cable satelital,1.0,4.0,0.25,9.25,2019-05-05,gsc_property,worldwide,desktop,
tv de paga online,1.0,2.0,0.5,15.0,2019-05-05,gsc_property,worldwide,desktop,
tv hd,1.0,29.0,0.034482758620689655,7.724137931034483,2019-05-05,gsc_property,worldwide,desktop,
tv online hd,1.0,3.0,0.3333333333333333,26.666666666666668,2019-05-05,gsc_property,worldwide,desktop,
tv satelital,1.0,14.0,0.07142857142857142,2.428571428571429,2019-05-05,gsc_property,worldwide,desktop,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-05,gsc_property,worldwide,desktop,
+tv,0.0,1.0,0.0,8.0,2019-05-05,gsc_property,worldwide,desktop,
.tv,0.0,3.0,0.0,10.0,2019-05-05,gsc_property,worldwide,desktop,
2015-20,0.0,1.0,0.0,3.0,2019-05-05,gsc_property,worldwide,desktop,
almagro padre hurtado,0.0,1.0,0.0,65.0,2019-05-05,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,64.0,2019-05-05,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,79.0,2019-05-05,gsc_property,worldwide,desktop,
antena tv gratis chile,0.0,1.0,0.0,44.0,2019-05-05,gsc_property,worldwide,desktop,
antenas hd,0.0,1.0,0.0,50.0,2019-05-05,gsc_property,worldwide,desktop,
arriendo pantallas tv,0.0,1.0,0.0,60.0,2019-05-05,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,23.0,2019-05-05,gsc_property,worldwide,desktop,
buscador de señal satelital,0.0,2.0,0.0,54.5,2019-05-05,gsc_property,worldwide,desktop,
cable,0.0,5.0,0.0,9.6,2019-05-05,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,54.0,2019-05-05,gsc_property,worldwide,desktop,
cable de television,0.0,1.0,0.0,6.0,2019-05-05,gsc_property,worldwide,desktop,
