Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tu vez,2.0,4.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves chile,2.0,3.0,0.6666666666666666,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves cl,2.0,4.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves hd contacto,2.0,4.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves hd pagos,2.0,4.0,0.5,2.0,2019-05-28,gsc_property,worldwide,mobile,
tuves.cl,2.0,6.0,0.3333333333333333,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuvez,2.0,3.0,0.6666666666666666,1.0,2019-05-28,gsc_property,worldwide,mobile,
tv cable,2.0,71.0,0.028169014084507043,4.492957746478873,2019-05-28,gsc_property,worldwide,mobile,
tveshd,2.0,2.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
www.tuves.cl,2.0,3.0,0.6666666666666666,1.0,2019-05-28,gsc_property,worldwide,mobile,
cable del puerto,1.0,5.0,0.2,5.4,2019-05-28,gsc_property,worldwide,mobile,
cable tv,1.0,13.0,0.07692307692307693,5.846153846153846,2019-05-28,gsc_property,worldwide,mobile,
call center tuves hd,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
canales tuves,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
compañias de cable en chile,1.0,2.0,0.5,5.0,2019-05-28,gsc_property,worldwide,mobile,
mi.tuves,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
mipunto tubes cl,1.0,3.0,0.3333333333333333,1.0,2019-05-28,gsc_property,worldwide,mobile,
numero de tuves,1.0,2.0,0.5,2.0,2019-05-28,gsc_property,worldwide,mobile,
numero de tuves hd,1.0,2.0,0.5,2.0,2019-05-28,gsc_property,worldwide,mobile,
numero de tuves hd chile,1.0,1.0,1.0,2.0,2019-05-28,gsc_property,worldwide,mobile,
numero telefonico de tuves hd,1.0,2.0,0.5,2.0,2019-05-28,gsc_property,worldwide,mobile,
pagar tuves hd,1.0,8.0,0.125,2.0,2019-05-28,gsc_property,worldwide,mobile,
planes television,1.0,5.0,0.2,7.6,2019-05-28,gsc_property,worldwide,mobile,
problemas con tuves hd,1.0,3.0,0.3333333333333333,1.0,2019-05-28,gsc_property,worldwide,mobile,
promociones tv cable,1.0,1.0,1.0,8.0,2019-05-28,gsc_property,worldwide,mobile,
telefono de tuves,1.0,1.0,1.0,2.0,2019-05-28,gsc_property,worldwide,mobile,
television cable,1.0,4.0,0.25,1.25,2019-05-28,gsc_property,worldwide,mobile,
television satelital chile,1.0,6.0,0.16666666666666666,1.0,2019-05-28,gsc_property,worldwide,mobile,
tu ves tv,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
tu. tv,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
tu.tv,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tubes hd,1.0,7.0,0.14285714285714285,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuvehd,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves canales,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves en linea,1.0,4.0,0.25,1.75,2019-05-28,gsc_property,worldwide,mobile,
tuves hd canales,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves hd chile planes,1.0,4.0,0.25,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves hd fono,1.0,1.0,1.0,2.0,2019-05-28,gsc_property,worldwide,mobile,
tuves hd numero telefonico,1.0,7.0,0.14285714285714285,2.0,2019-05-28,gsc_property,worldwide,mobile,
tuves hd pagar,1.0,3.0,0.3333333333333333,2.0,2019-05-28,gsc_property,worldwide,mobile,
tuves hd reclamos,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves iquique,1.0,3.0,0.3333333333333333,2.0,2019-05-28,gsc_property,worldwide,mobile,
tuves llamar,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
tuves saldo,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
tv cable chile,1.0,8.0,0.125,4.125,2019-05-28,gsc_property,worldwide,mobile,
tv cable mas barato,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,mobile,
tv cable prepago,1.0,2.0,0.5,3.0,2019-05-28,gsc_property,worldwide,mobile,
tv tubes,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
tves chile,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
tvs hd,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
+tv,0.0,2.0,0.0,9.5,2019-05-28,gsc_property,worldwide,mobile,
antena tv satelital,0.0,2.0,0.0,10.0,2019-05-28,gsc_property,worldwide,mobile,
cable,0.0,28.0,0.0,9.785714285714286,2019-05-28,gsc_property,worldwide,mobile,
cable barato,0.0,1.0,0.0,2.0,2019-05-28,gsc_property,worldwide,mobile,
cable chile,0.0,1.0,0.0,4.0,2019-05-28,gsc_property,worldwide,mobile,
cable economico,0.0,1.0,0.0,2.0,2019-05-28,gsc_property,worldwide,mobile,
cable mas alto hospicio,0.0,1.0,0.0,8.0,2019-05-28,gsc_property,worldwide,mobile,
cable onda call center,0.0,1.0,0.0,41.0,2019-05-28,gsc_property,worldwide,mobile,
cable prepago,0.0,4.0,0.0,2.5,2019-05-28,gsc_property,worldwide,mobile,
cable satelital,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
cable television,0.0,1.0,0.0,6.0,2019-05-28,gsc_property,worldwide,mobile,
cable tu mundo,0.0,2.0,0.0,6.5,2019-05-28,gsc_property,worldwide,mobile,
cable tu ves,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
cable tuves teléfono,0.0,4.0,0.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
cable tv hd,0.0,2.0,0.0,5.5,2019-05-28,gsc_property,worldwide,mobile,
cablehd.online,0.0,1.0,0.0,3.0,2019-05-28,gsc_property,worldwide,mobile,
cables satelitales,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,mobile,
cabletelevision,0.0,1.0,0.0,3.0,2019-05-28,gsc_property,worldwide,mobile,
cablw,0.0,1.0,0.0,6.0,2019-05-28,gsc_property,worldwide,mobile,
caja vecina,0.0,1.0,0.0,56.0,2019-05-28,gsc_property,worldwide,mobile,
canal 13 guia,0.0,1.0,0.0,8.0,2019-05-28,gsc_property,worldwide,mobile,
canal 137,0.0,1.0,0.0,7.0,2019-05-28,gsc_property,worldwide,mobile,
canal 15.2 en vivo,0.0,4.0,0.0,8.0,2019-05-28,gsc_property,worldwide,mobile,
canal de iquique,0.0,1.0,0.0,21.0,2019-05-28,gsc_property,worldwide,mobile,
canal venus programacion,0.0,2.0,0.0,71.0,2019-05-28,gsc_property,worldwide,mobile,
canale online,0.0,1.0,0.0,6.0,2019-05-28,gsc_property,worldwide,mobile,
tuves,23.0,40.0,0.575,1.25,2019-05-28,gsc_property,worldwide,desktop,
tuves hd,14.0,18.0,0.7777777777777778,1.0,2019-05-28,gsc_property,worldwide,desktop,
tu ves,9.0,19.0,0.47368421052631576,2.105263157894737,2019-05-28,gsc_property,worldwide,desktop,
television satelital,3.0,19.0,0.15789473684210525,6.842105263157895,2019-05-28,gsc_property,worldwide,desktop,
tu ves hd,3.0,4.0,0.75,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves programacion,3.0,3.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tu ve,2.0,3.0,0.6666666666666666,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuveshd,2.0,6.0,0.3333333333333333,1.0,2019-05-28,gsc_property,worldwide,desktop,
cable tuves,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
canales tv cable,1.0,1.0,1.0,11.0,2019-05-28,gsc_property,worldwide,desktop,
decodificador kaonmedia hdrec vm9130,1.0,1.0,1.0,2.0,2019-05-28,gsc_property,worldwide,desktop,
planes television,1.0,2.0,0.5,8.0,2019-05-28,gsc_property,worldwide,desktop,
te llamamos,1.0,2.0,0.5,17.5,2019-05-28,gsc_property,worldwide,desktop,
television prepago,1.0,2.0,0.5,4.0,2019-05-28,gsc_property,worldwide,desktop,
tu ves tv,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,desktop,
tubeshd,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuve hd,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves cable,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves hd cdf hd,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves hd planes,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves online,1.0,2.0,0.5,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves pagar,1.0,3.0,0.3333333333333333,2.0,2019-05-28,gsc_property,worldwide,desktop,
tuves pagos,1.0,10.0,0.1,2.0,2019-05-28,gsc_property,worldwide,desktop,
tuves s.a,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves television,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves tv,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuves.cl,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuvez,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tuvezhd,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tv cable,1.0,22.0,0.045454545454545456,4.136363636363637,2019-05-28,gsc_property,worldwide,desktop,
tv cable chillan,1.0,1.0,1.0,5.0,2019-05-28,gsc_property,worldwide,desktop,
tv cable curico,1.0,3.0,0.3333333333333333,4.0,2019-05-28,gsc_property,worldwide,desktop,
tv cable economico,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
tv cable online,1.0,8.0,0.125,13.125,2019-05-28,gsc_property,worldwide,desktop,
tvves,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
+tv,0.0,2.0,0.0,9.5,2019-05-28,gsc_property,worldwide,desktop,
13c online,0.0,1.0,0.0,54.0,2019-05-28,gsc_property,worldwide,desktop,
24 horas deportes,0.0,1.0,0.0,47.0,2019-05-28,gsc_property,worldwide,desktop,
58/3.6,0.0,1.0,0.0,6.0,2019-05-28,gsc_property,worldwide,desktop,
a&e programacion argentina,0.0,1.0,0.0,60.0,2019-05-28,gsc_property,worldwide,desktop,
abcdin portal pagos,0.0,1.0,0.0,31.0,2019-05-28,gsc_property,worldwide,desktop,
amc en vivo programacion de hoy,0.0,1.0,0.0,69.0,2019-05-28,gsc_property,worldwide,desktop,
amc gato tv,0.0,1.0,0.0,74.0,2019-05-28,gsc_property,worldwide,desktop,
antena satelital hd,0.0,1.0,0.0,17.0,2019-05-28,gsc_property,worldwide,desktop,
antena satelital tv,0.0,1.0,0.0,7.0,2019-05-28,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,76.0,2019-05-28,gsc_property,worldwide,desktop,
antena tv cable prepago,0.0,1.0,0.0,15.0,2019-05-28,gsc_property,worldwide,desktop,
antena tv online live,0.0,1.0,0.0,96.0,2019-05-28,gsc_property,worldwide,desktop,
antena.png,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
antofagasta hd,0.0,1.0,0.0,24.0,2019-05-28,gsc_property,worldwide,desktop,
arriendo telefono satelital,0.0,2.0,0.0,70.0,2019-05-28,gsc_property,worldwide,desktop,
aventura de una noche la rosa de guadalupe,0.0,1.0,0.0,58.0,2019-05-28,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,40.0,2019-05-28,gsc_property,worldwide,desktop,
boomerang latinoamérica programas de tv,0.0,1.0,0.0,69.0,2019-05-28,gsc_property,worldwide,desktop,
bunnicula el conejo vampiro online latino,0.0,1.0,0.0,42.0,2019-05-28,gsc_property,worldwide,desktop,
cable,0.0,3.0,0.0,9.666666666666666,2019-05-28,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,60.0,2019-05-28,gsc_property,worldwide,desktop,
cable chile,0.0,3.0,0.0,15.666666666666666,2019-05-28,gsc_property,worldwide,desktop,
cable de,0.0,1.0,0.0,9.0,2019-05-28,gsc_property,worldwide,desktop,
cable hd,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
cable mas alto hospicio,0.0,2.0,0.0,7.0,2019-05-28,gsc_property,worldwide,desktop,
cable para tele,0.0,1.0,0.0,98.0,2019-05-28,gsc_property,worldwide,desktop,
cable prepago,0.0,1.0,0.0,2.0,2019-05-28,gsc_property,worldwide,desktop,
cable satelital,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,desktop,
cable television,0.0,2.0,0.0,4.0,2019-05-28,gsc_property,worldwide,desktop,
cable tv,0.0,1.0,0.0,6.0,2019-05-28,gsc_property,worldwide,desktop,
cable tv satelite,0.0,1.0,0.0,49.0,2019-05-28,gsc_property,worldwide,desktop,
cable vision satelital,0.0,1.0,0.0,67.0,2019-05-28,gsc_property,worldwide,desktop,
cablehd.online,0.0,1.0,0.0,3.0,2019-05-28,gsc_property,worldwide,desktop,
cablehogar promociones,0.0,1.0,0.0,47.0,2019-05-28,gsc_property,worldwide,desktop,
caja vecina,0.0,1.0,0.0,49.0,2019-05-28,gsc_property,worldwide,desktop,
caja vecina banco estado,0.0,1.0,0.0,74.0,2019-05-28,gsc_property,worldwide,desktop,
caja vecina en talca,0.0,1.0,0.0,43.0,2019-05-28,gsc_property,worldwide,desktop,
canal 13 gato tv,0.0,1.0,0.0,66.0,2019-05-28,gsc_property,worldwide,desktop,
canal 13 programacion,0.0,1.0,0.0,54.0,2019-05-28,gsc_property,worldwide,desktop,
canal 15.2,0.0,1.0,0.0,9.0,2019-05-28,gsc_property,worldwide,desktop,
canal boomerang programacion,0.0,1.0,0.0,69.0,2019-05-28,gsc_property,worldwide,desktop,
canal cdf premium vtr online,0.0,1.0,0.0,50.0,2019-05-28,gsc_property,worldwide,desktop,
canal cw chile,0.0,1.0,0.0,29.0,2019-05-28,gsc_property,worldwide,desktop,
canal fox gato tv,0.0,1.0,0.0,50.0,2019-05-28,gsc_property,worldwide,desktop,
canal mp programacion adultos,0.0,1.0,0.0,51.0,2019-05-28,gsc_property,worldwide,desktop,
canal playboys señal vivo por internet gratis,0.0,1.0,0.0,46.0,2019-05-28,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,30.0,2019-05-28,gsc_property,worldwide,desktop,
canal sony programas,0.0,1.0,0.0,60.0,2019-05-28,gsc_property,worldwide,desktop,
canal tlc programacion,0.0,1.0,0.0,90.0,2019-05-28,gsc_property,worldwide,desktop,
canal tube,0.0,2.0,0.0,58.5,2019-05-28,gsc_property,worldwide,desktop,
canal venus live,0.0,1.0,0.0,44.0,2019-05-28,gsc_property,worldwide,desktop,
canal venus logo,0.0,1.0,0.0,20.0,2019-05-28,gsc_property,worldwide,desktop,
canal venus online en tu tv,0.0,1.0,0.0,36.0,2019-05-28,gsc_property,worldwide,desktop,
canal venus programacion,0.0,1.0,0.0,81.0,2019-05-28,gsc_property,worldwide,desktop,
canale online,0.0,2.0,0.0,13.0,2019-05-28,gsc_property,worldwide,desktop,
canales,0.0,1.0,0.0,8.0,2019-05-28,gsc_property,worldwide,desktop,
canales abiertos chile,0.0,1.0,0.0,22.0,2019-05-28,gsc_property,worldwide,desktop,
canales cable,0.0,1.0,0.0,15.0,2019-05-28,gsc_property,worldwide,desktop,
canales cable chile,0.0,1.0,0.0,9.0,2019-05-28,gsc_property,worldwide,desktop,
canales cable online,0.0,1.0,0.0,39.0,2019-05-28,gsc_property,worldwide,desktop,
canales chile online,0.0,1.0,0.0,18.0,2019-05-28,gsc_property,worldwide,desktop,
canales de bolivia en vivo hd,0.0,1.0,0.0,75.0,2019-05-28,gsc_property,worldwide,desktop,
canales de cable online,0.0,2.0,0.0,76.0,2019-05-28,gsc_property,worldwide,desktop,
canales de chile en vivo,0.0,3.0,0.0,62.666666666666664,2019-05-28,gsc_property,worldwide,desktop,
tu.tv,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,tablet,
tuves hd,1.0,1.0,1.0,1.0,2019-05-28,gsc_property,worldwide,tablet,
bancoestado ciudad empresarial,0.0,1.0,0.0,11.0,2019-05-28,gsc_property,worldwide,tablet,
cabletelevision,0.0,1.0,0.0,3.0,2019-05-28,gsc_property,worldwide,tablet,
canal play,0.0,1.0,0.0,4.0,2019-05-28,gsc_property,worldwide,tablet,
canales en linea,0.0,1.0,0.0,8.0,2019-05-28,gsc_property,worldwide,tablet,
canales online,0.0,3.0,0.0,7.666666666666667,2019-05-28,gsc_property,worldwide,tablet,
chile tv hd,0.0,1.0,0.0,8.0,2019-05-28,gsc_property,worldwide,tablet,
compañias de tv por cable,0.0,1.0,0.0,2.0,2019-05-28,gsc_property,worldwide,tablet,
decodificador satelital,0.0,1.0,0.0,10.0,2019-05-28,gsc_property,worldwide,tablet,
hd,0.0,15.0,0.0,11.533333333333333,2019-05-28,gsc_property,worldwide,tablet,
operadores de tv por cable,0.0,1.0,0.0,6.0,2019-05-28,gsc_property,worldwide,tablet,
programacion de fx chile,0.0,1.0,0.0,7.0,2019-05-28,gsc_property,worldwide,tablet,
tu tv,0.0,1.0,0.0,2.0,2019-05-28,gsc_property,worldwide,tablet,
tu tv hd,0.0,9.0,0.0,6.888888888888889,2019-05-28,gsc_property,worldwide,tablet,
tuhd,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,tablet,
tutv,0.0,1.0,0.0,9.0,2019-05-28,gsc_property,worldwide,tablet,
tuves hd chile,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,tablet,
tuves hd numero telefonico,0.0,1.0,0.0,2.0,2019-05-28,gsc_property,worldwide,tablet,
tv cable barato,0.0,1.0,0.0,1.0,2019-05-28,gsc_property,worldwide,tablet,
tv online hd,0.0,1.0,0.0,43.0,2019-05-28,gsc_property,worldwide,tablet,
veo tv chile,0.0,2.0,0.0,7.0,2019-05-28,gsc_property,worldwide,tablet,
