Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
cable tv on line,1.0,1.0,1.0,7.0,2019-05-02,gsc_property,worldwide,mobile,
centro de pago tuves hd,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
claro tv prepago,1.0,9.0,0.1111111111111111,8.666666666666668,2019-05-02,gsc_property,worldwide,mobile,
configuracion decodificador tuves,1.0,4.0,0.25,1.75,2019-05-02,gsc_property,worldwide,mobile,
contratar tv cable,1.0,5.0,0.2,23.6,2019-05-02,gsc_property,worldwide,mobile,
factibilidad directv,1.0,1.0,1.0,9.0,2019-05-02,gsc_property,worldwide,mobile,
fono tuves,1.0,2.0,0.5,1.0,2019-05-02,gsc_property,worldwide,mobile,
guia de canales claro chile 2019,1.0,6.0,0.16666666666666666,8.0,2019-05-02,gsc_property,worldwide,mobile,
guía de canales,1.0,1.0,1.0,6.0,2019-05-02,gsc_property,worldwide,mobile,
mi punto tuves.cl,1.0,3.0,0.3333333333333333,1.0,2019-05-02,gsc_property,worldwide,mobile,
mipunto tubes cl,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
ns1410,1.0,3.0,0.3333333333333333,4.0,2019-05-02,gsc_property,worldwide,mobile,
numero de telefono de tuves,1.0,8.0,0.125,1.75,2019-05-02,gsc_property,worldwide,mobile,
numero de tuves,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
numero tuves,1.0,1.0,1.0,2.0,2019-05-02,gsc_property,worldwide,mobile,
número de tuves,1.0,4.0,0.25,1.5,2019-05-02,gsc_property,worldwide,mobile,
número de tuves hd,1.0,1.0,1.0,2.0,2019-05-02,gsc_property,worldwide,mobile,
pagar tuves,1.0,14.0,0.07142857142857142,2.0,2019-05-02,gsc_property,worldwide,mobile,
plan tv,1.0,4.0,0.25,6.75,2019-05-02,gsc_property,worldwide,mobile,
planes de television,1.0,4.0,0.25,16.0,2019-05-02,gsc_property,worldwide,mobile,
programacion tv cable,1.0,7.0,0.14285714285714285,8.285714285714285,2019-05-02,gsc_property,worldwide,mobile,
servicio tv cable,1.0,1.0,1.0,4.0,2019-05-02,gsc_property,worldwide,mobile,
servicio tv internet,1.0,1.0,1.0,7.0,2019-05-02,gsc_property,worldwide,mobile,
soporte tecnico tuves hd,1.0,2.0,0.5,1.0,2019-05-02,gsc_property,worldwide,mobile,
television por cable,1.0,15.0,0.06666666666666667,5.733333333333333,2019-05-02,gsc_property,worldwide,mobile,
television por cable en chile,1.0,1.0,1.0,3.0,2019-05-02,gsc_property,worldwide,mobile,
television por cable mas economico,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
televisión por cable,1.0,5.0,0.2,3.4,2019-05-02,gsc_property,worldwide,mobile,
televisión satelital,1.0,20.0,0.05,4.05,2019-05-02,gsc_property,worldwide,mobile,
tu tv,1.0,6.0,0.16666666666666666,1.8333333333333335,2019-05-02,gsc_property,worldwide,mobile,
tu tv hd,1.0,21.0,0.047619047619047616,4.619047619047619,2019-05-02,gsc_property,worldwide,mobile,
tu vez hd,1.0,3.0,0.3333333333333333,1.0,2019-05-02,gsc_property,worldwide,mobile,
tubes tv,1.0,1.0,1.0,2.0,2019-05-02,gsc_property,worldwide,mobile,
tuvehd,1.0,3.0,0.3333333333333333,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves alto hospicio,1.0,2.0,0.5,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves cdf hd,1.0,5.0,0.2,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves cl,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves hd cdf hd,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves hd play,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves hd servicio al cliente,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves ovalle,1.0,2.0,0.5,2.0,2019-05-02,gsc_property,worldwide,mobile,
tuves pagar,1.0,9.0,0.1111111111111111,2.0,2019-05-02,gsc_property,worldwide,mobile,
tuves pago online,1.0,6.0,0.16666666666666666,2.0,2019-05-02,gsc_property,worldwide,mobile,
tuves prepago,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves programacion,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves television,1.0,4.0,0.25,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuvetv,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuvez,1.0,4.0,0.25,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuvezhd,1.0,4.0,0.25,1.0,2019-05-02,gsc_property,worldwide,mobile,
tv cable barato,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tv cable del puerto san antonio,1.0,5.0,0.2,3.0,2019-05-02,gsc_property,worldwide,mobile,
tv cable prepago,1.0,1.0,1.0,2.0,2019-05-02,gsc_property,worldwide,mobile,
tv hd gratis,1.0,4.0,0.25,5.25,2019-05-02,gsc_property,worldwide,mobile,
tv hogar,1.0,6.0,0.16666666666666666,5.5,2019-05-02,gsc_property,worldwide,mobile,
tv prepago,1.0,5.0,0.2,4.0,2019-05-02,gsc_property,worldwide,mobile,
tv prepago chile,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,mobile,
tuves,22.0,47.0,0.46808510638297873,1.0425531914893618,2019-05-02,gsc_property,worldwide,desktop,
tuves.cl,12.0,15.0,0.8,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves hd,11.0,20.0,0.55,1.0,2019-05-02,gsc_property,worldwide,desktop,
tu ves hd,8.0,13.0,0.6153846153846154,1.0,2019-05-02,gsc_property,worldwide,desktop,
tu ves,5.0,16.0,0.3125,1.25,2019-05-02,gsc_property,worldwide,desktop,
tuves programacion,5.0,5.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves chile,4.0,6.0,0.6666666666666666,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuveshd,4.0,8.0,0.5,1.0,2019-05-02,gsc_property,worldwide,desktop,
canales online,3.0,72.0,0.041666666666666664,7.194444444444445,2019-05-02,gsc_property,worldwide,desktop,
tu tv hd,3.0,17.0,0.17647058823529413,6.0,2019-05-02,gsc_property,worldwide,desktop,
tv cable,3.0,40.0,0.075,3.175,2019-05-02,gsc_property,worldwide,desktop,
television por cable,2.0,9.0,0.2222222222222222,6.111111111111111,2019-05-02,gsc_property,worldwide,desktop,
tuves hd chile,2.0,2.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves tv,2.0,3.0,0.6666666666666666,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuvez,2.0,3.0,0.6666666666666666,1.0,2019-05-02,gsc_property,worldwide,desktop,
tv cable temuco,2.0,4.0,0.5,1.0,2019-05-02,gsc_property,worldwide,desktop,
tveshd,2.0,2.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
cable mas barato,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
cable satelital,1.0,3.0,0.3333333333333333,1.0,2019-05-02,gsc_property,worldwide,desktop,
planes tv,1.0,2.0,0.5,6.5,2019-05-02,gsc_property,worldwide,desktop,
stb zapper kaon ns1410,1.0,5.0,0.2,5.4,2019-05-02,gsc_property,worldwide,desktop,
tu ve,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tu ves cable,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tu ves television,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tu ves tv,1.0,4.0,0.25,1.0,2019-05-02,gsc_property,worldwide,desktop,
tu vez,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tu vez hd,1.0,2.0,0.5,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves canales,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves hd gratis,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves hd planes,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves pago,1.0,9.0,0.1111111111111111,2.0,2019-05-02,gsc_property,worldwide,desktop,
tuves sa,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tuves telefono,1.0,1.0,1.0,2.0,2019-05-02,gsc_property,worldwide,desktop,
tuvestv,1.0,2.0,0.5,1.5,2019-05-02,gsc_property,worldwide,desktop,
tuvetv,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
tv cable concepcion,1.0,1.0,1.0,8.0,2019-05-02,gsc_property,worldwide,desktop,
tv cable entel,1.0,3.0,0.3333333333333333,8.0,2019-05-02,gsc_property,worldwide,desktop,
tv cable prepago,1.0,3.0,0.3333333333333333,3.3333333333333335,2019-05-02,gsc_property,worldwide,desktop,
tv chile hd,1.0,1.0,1.0,10.0,2019-05-02,gsc_property,worldwide,desktop,
tv hd online,1.0,5.0,0.2,8.6,2019-05-02,gsc_property,worldwide,desktop,
tv prepago,1.0,3.0,0.3333333333333333,4.0,2019-05-02,gsc_property,worldwide,desktop,
tv satelital,1.0,10.0,0.1,3.4,2019-05-02,gsc_property,worldwide,desktop,
ver canales de cable online gratis,1.0,1.0,1.0,76.0,2019-05-02,gsc_property,worldwide,desktop,
+tv,0.0,3.0,0.0,7.666666666666667,2019-05-02,gsc_property,worldwide,desktop,
.tv,0.0,1.0,0.0,28.0,2019-05-02,gsc_property,worldwide,desktop,
antena play,0.0,1.0,0.0,65.0,2019-05-02,gsc_property,worldwide,desktop,
antena satelital,0.0,2.0,0.0,13.0,2019-05-02,gsc_property,worldwide,desktop,
antenas satelitales,0.0,1.0,0.0,7.0,2019-05-02,gsc_property,worldwide,desktop,
boleta electronica claro,0.0,1.0,0.0,77.0,2019-05-02,gsc_property,worldwide,desktop,
cable,0.0,14.0,0.0,10.142857142857142,2019-05-02,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,2.0,0.0,31.0,2019-05-02,gsc_property,worldwide,desktop,
cable chile,0.0,1.0,0.0,4.0,2019-05-02,gsc_property,worldwide,desktop,
cable hd,0.0,1.0,0.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
cable prepago,0.0,2.0,0.0,3.0,2019-05-02,gsc_property,worldwide,desktop,
cable programacion,0.0,1.0,0.0,5.0,2019-05-02,gsc_property,worldwide,desktop,
cable tv,0.0,5.0,0.0,3.0,2019-05-02,gsc_property,worldwide,desktop,
cable tv telefono,0.0,1.0,0.0,21.0,2019-05-02,gsc_property,worldwide,desktop,
cable y tv,0.0,2.0,0.0,2.0,2019-05-02,gsc_property,worldwide,desktop,
cable.tv,0.0,1.0,0.0,3.0,2019-05-02,gsc_property,worldwide,desktop,
cablehogar telefono,0.0,1.0,0.0,57.0,2019-05-02,gsc_property,worldwide,desktop,
canal 137,0.0,1.0,0.0,9.0,2019-05-02,gsc_property,worldwide,desktop,
canal chat org,0.0,1.0,0.0,19.0,2019-05-02,gsc_property,worldwide,desktop,
canal colina,0.0,4.0,0.0,10.5,2019-05-02,gsc_property,worldwide,desktop,
canal e en claro,0.0,1.0,0.0,95.0,2019-05-02,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,9.0,2019-05-02,gsc_property,worldwide,desktop,
canal venus online,0.0,1.0,0.0,69.0,2019-05-02,gsc_property,worldwide,desktop,
canale,0.0,1.0,0.0,5.0,2019-05-02,gsc_property,worldwide,desktop,
canale online,0.0,1.0,0.0,20.0,2019-05-02,gsc_property,worldwide,desktop,
canales adulto online,0.0,2.0,0.0,10.0,2019-05-02,gsc_property,worldwide,desktop,
canales claro tv,0.0,1.0,0.0,11.0,2019-05-02,gsc_property,worldwide,desktop,
canales de cables,0.0,1.0,0.0,2.0,2019-05-02,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,82.0,2019-05-02,gsc_property,worldwide,desktop,
canales de tv hd,0.0,2.0,0.0,10.0,2019-05-02,gsc_property,worldwide,desktop,
canales en internet,0.0,2.0,0.0,87.0,2019-05-02,gsc_property,worldwide,desktop,
canales en linea,0.0,2.0,0.0,10.0,2019-05-02,gsc_property,worldwide,desktop,
canales has,0.0,1.0,0.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
canales hd,0.0,2.0,0.0,45.5,2019-05-02,gsc_property,worldwide,desktop,
canales hd chile gratis,0.0,1.0,0.0,20.0,2019-05-02,gsc_property,worldwide,desktop,
canales hd gratis,0.0,1.0,0.0,59.0,2019-05-02,gsc_property,worldwide,desktop,
canales hd online,0.0,2.0,0.0,7.0,2019-05-02,gsc_property,worldwide,desktop,
canales hd premium,0.0,1.0,0.0,18.0,2019-05-02,gsc_property,worldwide,desktop,
canales libres,0.0,1.0,0.0,71.0,2019-05-02,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,27.0,2019-05-02,gsc_property,worldwide,desktop,
canales on line,0.0,6.0,0.0,10.0,2019-05-02,gsc_property,worldwide,desktop,
canales online cable,0.0,1.0,0.0,16.0,2019-05-02,gsc_property,worldwide,desktop,
canales para adultos claro gratis,0.0,1.0,0.0,61.0,2019-05-02,gsc_property,worldwide,desktop,
canales para adultos claro tv,0.0,1.0,0.0,73.0,2019-05-02,gsc_property,worldwide,desktop,
canales por cable,0.0,1.0,0.0,66.0,2019-05-02,gsc_property,worldwide,desktop,
canales premium claro,0.0,1.0,0.0,72.0,2019-05-02,gsc_property,worldwide,desktop,
canales premium entel,0.0,1.0,0.0,18.0,2019-05-02,gsc_property,worldwide,desktop,
canales satelitales,0.0,1.0,0.0,3.0,2019-05-02,gsc_property,worldwide,desktop,
canales tv entel,0.0,1.0,0.0,7.0,2019-05-02,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,30.0,2019-05-02,gsc_property,worldwide,desktop,
cdf online,0.0,1.0,0.0,43.0,2019-05-02,gsc_property,worldwide,desktop,
cdf premium,0.0,1.0,0.0,30.0,2019-05-02,gsc_property,worldwide,desktop,
cdf premium online gratis en vivo hd,0.0,1.0,0.0,60.0,2019-05-02,gsc_property,worldwide,desktop,
centros de pago,0.0,1.0,0.0,10.0,2019-05-02,gsc_property,worldwide,desktop,
centros de pagos,0.0,1.0,0.0,9.0,2019-05-02,gsc_property,worldwide,desktop,
chile hd,0.0,2.0,0.0,1.0,2019-05-02,gsc_property,worldwide,desktop,
chile tv cable,0.0,1.0,0.0,2.0,2019-05-02,gsc_property,worldwide,desktop,
tuves,2.0,3.0,0.6666666666666666,1.0,2019-05-02,gsc_property,worldwide,tablet,
tuves hd cable,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,tablet,
tuves telefono,1.0,1.0,1.0,2.0,2019-05-02,gsc_property,worldwide,tablet,
tuves.cl,1.0,1.0,1.0,1.0,2019-05-02,gsc_property,worldwide,tablet,
+tv,0.0,2.0,0.0,9.5,2019-05-02,gsc_property,worldwide,tablet,
canales online,0.0,1.0,0.0,8.0,2019-05-02,gsc_property,worldwide,tablet,
gplus programacion,0.0,1.0,0.0,8.0,2019-05-02,gsc_property,worldwide,tablet,
guia de canales claro chile,0.0,1.0,0.0,2.0,2019-05-02,gsc_property,worldwide,tablet,
guía de,0.0,2.0,0.0,8.0,2019-05-02,gsc_property,worldwide,tablet,
hd,0.0,12.0,0.0,10.5,2019-05-02,gsc_property,worldwide,tablet,
hd chile,0.0,1.0,0.0,3.0,2019-05-02,gsc_property,worldwide,tablet,
hd por,0.0,1.0,0.0,5.0,2019-05-02,gsc_property,worldwide,tablet,
hd tv,0.0,1.0,0.0,11.0,2019-05-02,gsc_property,worldwide,tablet,
ley 19648,0.0,1.0,0.0,10.0,2019-05-02,gsc_property,worldwide,tablet,
mi ves,0.0,1.0,0.0,8.0,2019-05-02,gsc_property,worldwide,tablet,
programacion cinemax chile,0.0,1.0,0.0,9.0,2019-05-02,gsc_property,worldwide,tablet,
punto tv,0.0,1.0,0.0,9.0,2019-05-02,gsc_property,worldwide,tablet,
teléfono de cable,0.0,2.0,0.0,7.5,2019-05-02,gsc_property,worldwide,tablet,
top hd,0.0,1.0,0.0,1.0,2019-05-02,gsc_property,worldwide,tablet,
tu tv cable,0.0,1.0,0.0,1.0,2019-05-02,gsc_property,worldwide,tablet,
tu tv hd,0.0,4.0,0.0,5.5,2019-05-02,gsc_property,worldwide,tablet,
tu.tv,0.0,2.0,0.0,4.0,2019-05-02,gsc_property,worldwide,tablet,
tubes,0.0,1.0,0.0,7.0,2019-05-02,gsc_property,worldwide,tablet,
tubeshd,0.0,1.0,0.0,2.0,2019-05-02,gsc_property,worldwide,tablet,
tutv hd,0.0,2.0,0.0,9.0,2019-05-02,gsc_property,worldwide,tablet,
tuves hd pagos,0.0,1.0,0.0,2.0,2019-05-02,gsc_property,worldwide,tablet,
tv .cl,0.0,1.0,0.0,9.0,2019-05-02,gsc_property,worldwide,tablet,
tv cable,0.0,3.0,0.0,4.333333333333334,2019-05-02,gsc_property,worldwide,tablet,
tv hd,0.0,2.0,0.0,6.5,2019-05-02,gsc_property,worldwide,tablet,
tv online de chile,0.0,1.0,0.0,31.0,2019-05-02,gsc_property,worldwide,tablet,
tv todos los canales,0.0,1.0,0.0,8.0,2019-05-02,gsc_property,worldwide,tablet,
tvcable,0.0,1.0,0.0,4.0,2019-05-02,gsc_property,worldwide,tablet,
tvhd,0.0,3.0,0.0,2.666666666666667,2019-05-02,gsc_property,worldwide,tablet,
tvmaxima,0.0,1.0,0.0,6.0,2019-05-02,gsc_property,worldwide,tablet,
ver canal venus online en vivo gratis televisión online gratis en tu tv,0.0,1.0,0.0,20.0,2019-05-02,gsc_property,worldwide,tablet,
