Keyword,Clicks,Impressions,CTR,Position,Date,Page,Country,Device
smartphone,0.0,1.0,0.0,31.0,2019-01-04,gsc_property,worldwide,mobile,
smartwatch,0.0,1.0,0.0,74.0,2019-01-04,gsc_property,worldwide,mobile,
smartwatch celeste,0.0,1.0,0.0,2.0,2019-01-04,gsc_property,worldwide,mobile,
smartwatch f1,0.0,2.0,0.0,8.0,2019-01-04,gsc_property,worldwide,mobile,
smartwatch f3,0.0,3.0,0.0,4.0,2019-01-04,gsc_property,worldwide,mobile,
telefono celular chile,0.0,1.0,0.0,10.0,2019-01-04,gsc_property,worldwide,mobile,
telefonos chilenos,0.0,1.0,0.0,3.0,2019-01-04,gsc_property,worldwide,mobile,
todo smartphone chile,0.0,1.0,0.0,7.0,2019-01-04,gsc_property,worldwide,mobile,
vitacura 2902,0.0,9.0,0.0,3.2222222222222223,2019-01-04,gsc_property,worldwide,mobile,
keiphone,24.0,32.0,0.75,1.0,2019-01-04,gsc_property,worldwide,desktop,
keyphone,3.0,4.0,0.75,1.0,2019-01-04,gsc_property,worldwide,desktop,
keikids,2.0,2.0,1.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
keiphone smartwatch,2.0,2.0,1.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
keyfone,2.0,3.0,0.6666666666666666,1.3333333333333333,2019-01-04,gsc_property,worldwide,desktop,
celular chileno,1.0,2.0,0.5,1.0,2019-01-04,gsc_property,worldwide,desktop,
kei f7,1.0,1.0,1.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
que pasa si no homologo mi celular chile,1.0,3.0,0.3333333333333333,2.333333333333333,2019-01-04,gsc_property,worldwide,desktop,
reloj keiphone,1.0,1.0,1.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
smartphone chile,1.0,2.0,0.5,9.0,2019-01-04,gsc_property,worldwide,desktop,
smartwatch keiphone,1.0,1.0,1.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
ajustando el kei,0.0,1.0,0.0,3.0,2019-01-04,gsc_property,worldwide,desktop,
bluedio chile,0.0,1.0,0.0,10.0,2019-01-04,gsc_property,worldwide,desktop,
cambio de pantalla,0.0,1.0,0.0,24.0,2019-01-04,gsc_property,worldwide,desktop,
caracteristicas del helio,0.0,1.0,0.0,31.0,2019-01-04,gsc_property,worldwide,desktop,
celulares chilenos precios,0.0,1.0,0.0,9.0,2019-01-04,gsc_property,worldwide,desktop,
celulares smartphone,0.0,1.0,0.0,20.0,2019-01-04,gsc_property,worldwide,desktop,
comprar celulares en chile,0.0,2.0,0.0,67.0,2019-01-04,gsc_property,worldwide,desktop,
ex19,0.0,1.0,0.0,8.0,2019-01-04,gsc_property,worldwide,desktop,
f3,0.0,6.0,0.0,4.5,2019-01-04,gsc_property,worldwide,desktop,
f5,0.0,1.0,0.0,27.0,2019-01-04,gsc_property,worldwide,desktop,
f7,0.0,6.0,0.0,9.0,2019-01-04,gsc_property,worldwide,desktop,
huawei k10,0.0,1.0,0.0,2.0,2019-01-04,gsc_property,worldwide,desktop,
k phone,0.0,1.0,0.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
k10,0.0,1.0,0.0,9.0,2019-01-04,gsc_property,worldwide,desktop,
k10 helio,0.0,1.0,0.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
k10s,0.0,1.0,0.0,2.0,2019-01-04,gsc_property,worldwide,desktop,
k8s,0.0,1.0,0.0,61.0,2019-01-04,gsc_property,worldwide,desktop,
keifit,0.0,1.0,0.0,5.0,2019-01-04,gsc_property,worldwide,desktop,
keiphone k10,0.0,5.0,0.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
keiphone k10s,0.0,1.0,0.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
keiphone opiniones,0.0,1.0,0.0,3.0,2019-01-04,gsc_property,worldwide,desktop,
keiphone reclamos,0.0,1.0,0.0,3.0,2019-01-04,gsc_property,worldwide,desktop,
keiphone.com,0.0,1.0,0.0,1.0,2019-01-04,gsc_property,worldwide,desktop,
ley sae chile,0.0,1.0,0.0,11.0,2019-01-04,gsc_property,worldwide,desktop,
moto k10,0.0,2.0,0.0,6.0,2019-01-04,gsc_property,worldwide,desktop,
oferta smartwatch,0.0,1.0,0.0,86.0,2019-01-04,gsc_property,worldwide,desktop,
pro x,0.0,1.0,0.0,2.0,2019-01-04,gsc_property,worldwide,desktop,
reloj,0.0,1.0,0.0,89.0,2019-01-04,gsc_property,worldwide,desktop,
reloj inteligente para niños chile,0.0,1.0,0.0,9.0,2019-01-04,gsc_property,worldwide,desktop,
reloj smartwatch,0.0,2.0,0.0,30.5,2019-01-04,gsc_property,worldwide,desktop,
relojes smartwatch,0.0,1.0,0.0,50.0,2019-01-04,gsc_property,worldwide,desktop,
smartphone,0.0,1.0,0.0,28.0,2019-01-04,gsc_property,worldwide,desktop,
smartphone k10,0.0,1.0,0.0,3.0,2019-01-04,gsc_property,worldwide,desktop,
smartwatch,0.0,2.0,0.0,28.5,2019-01-04,gsc_property,worldwide,desktop,
smartwatch chile,0.0,1.0,0.0,19.0,2019-01-04,gsc_property,worldwide,desktop,
smartwatch f1,0.0,2.0,0.0,33.0,2019-01-04,gsc_property,worldwide,desktop,
smartwatch f3,0.0,3.0,0.0,4.0,2019-01-04,gsc_property,worldwide,desktop,
smartwatch f5,0.0,2.0,0.0,32.0,2019-01-04,gsc_property,worldwide,desktop,
sony mobile chile,0.0,1.0,0.0,42.0,2019-01-04,gsc_property,worldwide,desktop,
telefono celular chile,0.0,1.0,0.0,9.0,2019-01-04,gsc_property,worldwide,desktop,
xaomi smartwatch,0.0,1.0,0.0,43.0,2019-01-04,gsc_property,worldwide,desktop,
keiphone,1.0,2.0,0.5,1.0,2019-01-04,gsc_property,worldwide,tablet,
keiphone chile,1.0,1.0,1.0,1.0,2019-01-04,gsc_property,worldwide,tablet,
como sacar pantallazo,0.0,1.0,0.0,8.0,2019-01-04,gsc_property,worldwide,tablet,
