Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
numero tuves,2.0,3.0,0.6666666666666666,1.6666666666666665,2019-05-03,gsc_property,worldwide,mobile,
television satelital prepago,2.0,3.0,0.6666666666666666,2.0,2019-05-03,gsc_property,worldwide,mobile,
tu ves cable,2.0,5.0,0.4,1.0,2019-05-03,gsc_property,worldwide,mobile,
tubes tv,2.0,5.0,0.4,1.4,2019-05-03,gsc_property,worldwide,mobile,
tuves cl,2.0,3.0,0.6666666666666666,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd chile planes,2.0,3.0,0.6666666666666666,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd gratis,2.0,5.0,0.4,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd iquique,2.0,2.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd planes,2.0,3.0,0.6666666666666666,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves online,2.0,2.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves pagar,2.0,10.0,0.2,2.0,2019-05-03,gsc_property,worldwide,mobile,
tv cable tuves,2.0,3.0,0.6666666666666666,1.0,2019-05-03,gsc_property,worldwide,mobile,
tv hd,2.0,31.0,0.06451612903225806,3.4516129032258065,2019-05-03,gsc_property,worldwide,mobile,
tves,2.0,4.0,0.5,3.0,2019-05-03,gsc_property,worldwide,mobile,
tvshd,2.0,3.0,0.6666666666666666,1.0,2019-05-03,gsc_property,worldwide,mobile,
cable,1.0,21.0,0.047619047619047616,11.571428571428571,2019-05-03,gsc_property,worldwide,mobile,
cable barato sin contrato,1.0,2.0,0.5,28.5,2019-05-03,gsc_property,worldwide,mobile,
cable tuves hd,1.0,3.0,0.3333333333333333,1.0,2019-05-03,gsc_property,worldwide,mobile,
cable tv,1.0,18.0,0.05555555555555555,4.0,2019-05-03,gsc_property,worldwide,mobile,
call center tuves hd,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
canales hd online,1.0,1.0,1.0,5.0,2019-05-03,gsc_property,worldwide,mobile,
canales tuves,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
canales tv hd canales por internet hd,1.0,1.0,1.0,5.0,2019-05-03,gsc_property,worldwide,mobile,
compañias de cable,1.0,5.0,0.2,5.8,2019-05-03,gsc_property,worldwide,mobile,
compañias de cable tv,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
compra kit,1.0,5.0,0.2,4.0,2019-05-03,gsc_property,worldwide,mobile,
configuracion decodificador tuves,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
decodificador tuves hd,1.0,1.0,1.0,4.0,2019-05-03,gsc_property,worldwide,mobile,
fono tuves,1.0,2.0,0.5,1.0,2019-05-03,gsc_property,worldwide,mobile,
fono tuves hd,1.0,2.0,0.5,1.0,2019-05-03,gsc_property,worldwide,mobile,
hd tuves,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
mi punto tuves.cl,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
numero de telefono de tuves,1.0,9.0,0.1111111111111111,2.0,2019-05-03,gsc_property,worldwide,mobile,
numero de tuves,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
numero de tuves hd chile,1.0,2.0,0.5,1.5,2019-05-03,gsc_property,worldwide,mobile,
numero tuves hd,1.0,1.0,1.0,2.0,2019-05-03,gsc_property,worldwide,mobile,
online tv hd,1.0,10.0,0.1,3.6,2019-05-03,gsc_property,worldwide,mobile,
pagar tuves hd,1.0,11.0,0.09090909090909091,2.0,2019-05-03,gsc_property,worldwide,mobile,
pago en linea tuves,1.0,3.0,0.3333333333333333,2.0,2019-05-03,gsc_property,worldwide,mobile,
pago tuves,1.0,11.0,0.09090909090909091,2.0,2019-05-03,gsc_property,worldwide,mobile,
plan tv,1.0,4.0,0.25,7.5,2019-05-03,gsc_property,worldwide,mobile,
planes de tv cable,1.0,6.0,0.16666666666666666,7.0,2019-05-03,gsc_property,worldwide,mobile,
planes de tv satelital,1.0,1.0,1.0,5.0,2019-05-03,gsc_property,worldwide,mobile,
planes tuves hd,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
prepago tv,1.0,1.0,1.0,4.0,2019-05-03,gsc_property,worldwide,mobile,
programacion del cable,1.0,1.0,1.0,7.0,2019-05-03,gsc_property,worldwide,mobile,
servicio al cliente tuves hd,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
servicio de cable,1.0,2.0,0.5,6.5,2019-05-03,gsc_property,worldwide,mobile,
soporte tecnico tuves hd,1.0,3.0,0.3333333333333333,1.0,2019-05-03,gsc_property,worldwide,mobile,
te llamamos,1.0,3.0,0.3333333333333333,29.333333333333332,2019-05-03,gsc_property,worldwide,mobile,
television satelital chile,1.0,5.0,0.2,1.0,2019-05-03,gsc_property,worldwide,mobile,
tu tv,1.0,4.0,0.25,1.0,2019-05-03,gsc_property,worldwide,mobile,
tu tv hd,1.0,27.0,0.037037037037037035,5.037037037037037,2019-05-03,gsc_property,worldwide,mobile,
tu veshd,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tu vezhd,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tu.tv,1.0,10.0,0.1,2.0,2019-05-03,gsc_property,worldwide,mobile,
tuves canales,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd call center,1.0,3.0,0.3333333333333333,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd numero de telefono,1.0,3.0,0.3333333333333333,1.6666666666666665,2019-05-03,gsc_property,worldwide,mobile,
tuves hd pagar,1.0,2.0,0.5,2.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd pago,1.0,6.0,0.16666666666666666,2.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd play,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd reclamos,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves hd servicio al cliente,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves internet,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves ovalle,1.0,3.0,0.3333333333333333,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves television,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves tv chile,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves. cl,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tuves.cl pago,1.0,2.0,0.5,2.0,2019-05-03,gsc_property,worldwide,mobile,
tuvezhd,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tv cable barato chile,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,mobile,
tv cable copiapo,1.0,1.0,1.0,7.0,2019-05-03,gsc_property,worldwide,mobile,
tuves,24.0,41.0,0.5853658536585366,1.2195121951219512,2019-05-03,gsc_property,worldwide,desktop,
tu ves,12.0,22.0,0.5454545454545454,1.0454545454545454,2019-05-03,gsc_property,worldwide,desktop,
tuves hd,11.0,20.0,0.55,1.0,2019-05-03,gsc_property,worldwide,desktop,
tu ves hd,10.0,13.0,0.7692307692307693,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves.cl,10.0,12.0,0.8333333333333334,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuveshd,7.0,9.0,0.7777777777777778,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves programacion,4.0,4.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves cdf hd,3.0,3.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
hd.com,2.0,2.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
planes de tv,2.0,2.0,1.0,7.0,2019-05-03,gsc_property,worldwide,desktop,
tubes tv,2.0,2.0,1.0,2.0,2019-05-03,gsc_property,worldwide,desktop,
tuves pago,2.0,12.0,0.16666666666666666,2.0,2019-05-03,gsc_property,worldwide,desktop,
tv cable tuves,2.0,2.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tv satelital,2.0,15.0,0.13333333333333333,3.466666666666667,2019-05-03,gsc_property,worldwide,desktop,
tves,2.0,3.0,0.6666666666666666,3.0,2019-05-03,gsc_property,worldwide,desktop,
cable tuves,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
cable tv,1.0,5.0,0.2,2.8,2019-05-03,gsc_property,worldwide,desktop,
cables tv,1.0,1.0,1.0,3.0,2019-05-03,gsc_property,worldwide,desktop,
canales online,1.0,64.0,0.015625,7.796875,2019-05-03,gsc_property,worldwide,desktop,
canales tuves hd,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
planes de tv cable,1.0,1.0,1.0,7.0,2019-05-03,gsc_property,worldwide,desktop,
planes television,1.0,1.0,1.0,7.0,2019-05-03,gsc_property,worldwide,desktop,
television hd,1.0,8.0,0.125,18.25,2019-05-03,gsc_property,worldwide,desktop,
television por cable,1.0,6.0,0.16666666666666666,8.166666666666668,2019-05-03,gsc_property,worldwide,desktop,
television satelital chile,1.0,4.0,0.25,1.0,2019-05-03,gsc_property,worldwide,desktop,
tu tv hd,1.0,5.0,0.2,4.4,2019-05-03,gsc_property,worldwide,desktop,
tu vez hd,1.0,2.0,0.5,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves chile,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves hd call center,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves hd canales premium,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves hd chile planes,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves hd iquique,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves hd pago,1.0,4.0,0.25,2.0,2019-05-03,gsc_property,worldwide,desktop,
tuves hd play,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves sa,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tuves telefono,1.0,1.0,1.0,2.0,2019-05-03,gsc_property,worldwide,desktop,
tuves tv,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tv cable,1.0,37.0,0.02702702702702703,3.4864864864864864,2019-05-03,gsc_property,worldwide,desktop,
tv hd,1.0,11.0,0.09090909090909091,9.272727272727273,2019-05-03,gsc_property,worldwide,desktop,
tv tuves,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tves chile,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
tvn online mega,1.0,1.0,1.0,60.0,2019-05-03,gsc_property,worldwide,desktop,
venus hd tv online,1.0,1.0,1.0,18.0,2019-05-03,gsc_property,worldwide,desktop,
www.tuves.cl,1.0,2.0,0.5,1.0,2019-05-03,gsc_property,worldwide,desktop,
"""index of"" inurl:wp-content/",0.0,1.0,0.0,26.0,2019-05-03,gsc_property,worldwide,desktop,
+tv,0.0,6.0,0.0,8.5,2019-05-03,gsc_property,worldwide,desktop,
a&e programacion argentina,0.0,1.0,0.0,60.0,2019-05-03,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,67.0,2019-05-03,gsc_property,worldwide,desktop,
animal planet programacion,0.0,1.0,0.0,98.0,2019-05-03,gsc_property,worldwide,desktop,
antena tv,0.0,3.0,0.0,69.0,2019-05-03,gsc_property,worldwide,desktop,
antenas satelitales,0.0,1.0,0.0,10.0,2019-05-03,gsc_property,worldwide,desktop,
bolivia web tv,0.0,1.0,0.0,60.0,2019-05-03,gsc_property,worldwide,desktop,
cable,0.0,5.0,0.0,10.4,2019-05-03,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,2.0,0.0,53.5,2019-05-03,gsc_property,worldwide,desktop,
cable compañias,0.0,1.0,0.0,3.0,2019-05-03,gsc_property,worldwide,desktop,
cable de tv,0.0,2.0,0.0,3.0,2019-05-03,gsc_property,worldwide,desktop,
cable gratis tv tv online,0.0,1.0,0.0,123.0,2019-05-03,gsc_property,worldwide,desktop,
cable online chile,0.0,2.0,0.0,8.0,2019-05-03,gsc_property,worldwide,desktop,
cable por internet chile,0.0,1.0,0.0,5.0,2019-05-03,gsc_property,worldwide,desktop,
cable programacion,0.0,1.0,0.0,5.0,2019-05-03,gsc_property,worldwide,desktop,
cable tv chile,0.0,1.0,0.0,2.0,2019-05-03,gsc_property,worldwide,desktop,
cable tv sin contrato,0.0,1.0,0.0,54.0,2019-05-03,gsc_property,worldwide,desktop,
cable.tv,0.0,1.0,0.0,3.0,2019-05-03,gsc_property,worldwide,desktop,
caja vecina,0.0,1.0,0.0,44.0,2019-05-03,gsc_property,worldwide,desktop,
canal adulto,0.0,1.0,0.0,59.0,2019-05-03,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,10.0,2019-05-03,gsc_property,worldwide,desktop,
canal red mas programacion,0.0,1.0,0.0,95.0,2019-05-03,gsc_property,worldwide,desktop,
canal venus en claro,0.0,1.0,0.0,44.0,2019-05-03,gsc_property,worldwide,desktop,
canale on line,0.0,1.0,0.0,40.0,2019-05-03,gsc_property,worldwide,desktop,
canale online,0.0,1.0,0.0,9.0,2019-05-03,gsc_property,worldwide,desktop,
canale tv online,0.0,1.0,0.0,83.0,2019-05-03,gsc_property,worldwide,desktop,
canales,0.0,1.0,0.0,10.0,2019-05-03,gsc_property,worldwide,desktop,
canales d,0.0,1.0,0.0,51.0,2019-05-03,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,73.0,2019-05-03,gsc_property,worldwide,desktop,
canales de musica en cable,0.0,1.0,0.0,17.0,2019-05-03,gsc_property,worldwide,desktop,
canales de tv cable,0.0,1.0,0.0,6.0,2019-05-03,gsc_property,worldwide,desktop,
canales en hd,0.0,1.0,0.0,11.0,2019-05-03,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,12.0,2019-05-03,gsc_property,worldwide,desktop,
canales hd chile,0.0,1.0,0.0,17.0,2019-05-03,gsc_property,worldwide,desktop,
canales hd online,0.0,1.0,0.0,6.0,2019-05-03,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,25.0,2019-05-03,gsc_property,worldwide,desktop,
canales on line,0.0,9.0,0.0,9.88888888888889,2019-05-03,gsc_property,worldwide,desktop,
canales online cable,0.0,2.0,0.0,27.5,2019-05-03,gsc_property,worldwide,desktop,
canales onlines,0.0,1.0,0.0,7.0,2019-05-03,gsc_property,worldwide,desktop,
canales tv,0.0,2.0,0.0,30.0,2019-05-03,gsc_property,worldwide,desktop,
canales tv hd,0.0,1.0,0.0,66.0,2019-05-03,gsc_property,worldwide,desktop,
canales tv pago,0.0,1.0,0.0,7.0,2019-05-03,gsc_property,worldwide,desktop,
canales y canales,0.0,1.0,0.0,9.0,2019-05-03,gsc_property,worldwide,desktop,
canalesonline,0.0,1.0,0.0,9.0,2019-05-03,gsc_property,worldwide,desktop,
cartelera cable,0.0,1.0,0.0,9.0,2019-05-03,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,27.0,2019-05-03,gsc_property,worldwide,desktop,
cdf basico online,0.0,1.0,0.0,21.0,2019-05-03,gsc_property,worldwide,desktop,
cdf chile,0.0,1.0,0.0,88.0,2019-05-03,gsc_property,worldwide,desktop,
cdf cl,0.0,1.0,0.0,51.0,2019-05-03,gsc_property,worldwide,desktop,
centros de pago,0.0,1.0,0.0,10.0,2019-05-03,gsc_property,worldwide,desktop,
chile tv cable,0.0,1.0,0.0,2.0,2019-05-03,gsc_property,worldwide,desktop,
chile tv hd,0.0,1.0,0.0,1.0,2019-05-03,gsc_property,worldwide,desktop,
cinemax programacion chile,0.0,1.0,0.0,10.0,2019-05-03,gsc_property,worldwide,desktop,
clable tv,0.0,1.0,0.0,4.0,2019-05-03,gsc_property,worldwide,desktop,
claro factibilidad tecnica,0.0,1.0,0.0,10.0,2019-05-03,gsc_property,worldwide,desktop,
tu tv hd,2.0,22.0,0.09090909090909091,4.136363636363637,2019-05-03,gsc_property,worldwide,tablet,
chile tv hd,1.0,2.0,0.5,2.0,2019-05-03,gsc_property,worldwide,tablet,
tuves,1.0,1.0,1.0,1.0,2019-05-03,gsc_property,worldwide,tablet,
tv maxima hd programacion,1.0,1.0,1.0,5.0,2019-05-03,gsc_property,worldwide,tablet,
cable tv,0.0,5.0,0.0,3.2,2019-05-03,gsc_property,worldwide,tablet,
canales online,0.0,4.0,0.0,8.0,2019-05-03,gsc_property,worldwide,tablet,
guia de canales directv chile,0.0,2.0,0.0,5.0,2019-05-03,gsc_property,worldwide,tablet,
hbo programacion chile,0.0,3.0,0.0,9.666666666666666,2019-05-03,gsc_property,worldwide,tablet,
hd,0.0,13.0,0.0,6.923076923076923,2019-05-03,gsc_property,worldwide,tablet,
hd chile,0.0,1.0,0.0,2.0,2019-05-03,gsc_property,worldwide,tablet,
home health programacion,0.0,1.0,0.0,10.0,2019-05-03,gsc_property,worldwide,tablet,
ns1410,0.0,1.0,0.0,4.0,2019-05-03,gsc_property,worldwide,tablet,
programacion,0.0,2.0,0.0,9.0,2019-05-03,gsc_property,worldwide,tablet,
programacion hbo,0.0,1.0,0.0,12.0,2019-05-03,gsc_property,worldwide,tablet,
programacion nickelodeon chile,0.0,1.0,0.0,8.0,2019-05-03,gsc_property,worldwide,tablet,
servicio de cable,0.0,2.0,0.0,5.5,2019-05-03,gsc_property,worldwide,tablet,
tu tv,0.0,1.0,0.0,1.0,2019-05-03,gsc_property,worldwide,tablet,
tu tv cable,0.0,1.0,0.0,1.0,2019-05-03,gsc_property,worldwide,tablet,
tutvhd,0.0,1.0,0.0,4.0,2019-05-03,gsc_property,worldwide,tablet,
tuvez,0.0,1.0,0.0,9.0,2019-05-03,gsc_property,worldwide,tablet,
tv cable,0.0,7.0,0.0,3.857142857142857,2019-05-03,gsc_property,worldwide,tablet,
tv hd,0.0,3.0,0.0,9.0,2019-05-03,gsc_property,worldwide,tablet,
tv todos los canales,0.0,1.0,0.0,9.0,2019-05-03,gsc_property,worldwide,tablet,
