Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tuves programacion,7.0,8.0,0.875,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuves hd,4.0,9.0,0.4444444444444444,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuves hd cdf hd,4.0,4.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
canales online,3.0,46.0,0.06521739130434782,9.456521739130435,2019-05-25,gsc_property,worldwide,desktop,
tu ves hd,3.0,6.0,0.5,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuves satelital,2.0,2.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuveshd,2.0,3.0,0.6666666666666666,1.0,2019-05-25,gsc_property,worldwide,desktop,
canales adultos online,1.0,1.0,1.0,15.0,2019-05-25,gsc_property,worldwide,desktop,
canales on line,1.0,5.0,0.2,10.0,2019-05-25,gsc_property,worldwide,desktop,
empresas de tv cable en chile,1.0,1.0,1.0,2.0,2019-05-25,gsc_property,worldwide,desktop,
na1730,1.0,1.0,1.0,6.0,2019-05-25,gsc_property,worldwide,desktop,
ns1410,1.0,2.0,0.5,4.5,2019-05-25,gsc_property,worldwide,desktop,
planes de tv,1.0,1.0,1.0,8.0,2019-05-25,gsc_property,worldwide,desktop,
planes tuves,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
televicion satelital,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
television por cable,1.0,8.0,0.125,6.875,2019-05-25,gsc_property,worldwide,desktop,
tu tv hd,1.0,7.0,0.14285714285714285,4.857142857142858,2019-05-25,gsc_property,worldwide,desktop,
tu.tv,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuves hd gratis,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuves hd pago facil,1.0,1.0,1.0,2.0,2019-05-25,gsc_property,worldwide,desktop,
tuves pagos,1.0,4.0,0.25,2.0,2019-05-25,gsc_property,worldwide,desktop,
tuves tv cable,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuves.cl,1.0,3.0,0.3333333333333333,1.0,2019-05-25,gsc_property,worldwide,desktop,
tuvezhd,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,desktop,
tv hd,1.0,17.0,0.058823529411764705,6.176470588235294,2019-05-25,gsc_property,worldwide,desktop,
tves,1.0,3.0,0.3333333333333333,3.0,2019-05-25,gsc_property,worldwide,desktop,
www.tutv,1.0,1.0,1.0,2.0,2019-05-25,gsc_property,worldwide,desktop,
24k png,0.0,2.0,0.0,46.0,2019-05-25,gsc_property,worldwide,desktop,
abcdin pagar cuenta,0.0,1.0,0.0,87.0,2019-05-25,gsc_property,worldwide,desktop,
acacias 38 capitulo 238,0.0,1.0,0.0,74.0,2019-05-25,gsc_property,worldwide,desktop,
acacias 38 capitulo 519,0.0,1.0,0.0,53.0,2019-05-25,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,73.0,2019-05-25,gsc_property,worldwide,desktop,
amc programacion chile,0.0,1.0,0.0,22.0,2019-05-25,gsc_property,worldwide,desktop,
america tv miami programacion,0.0,1.0,0.0,87.0,2019-05-25,gsc_property,worldwide,desktop,
antena de tv cable,0.0,1.0,0.0,19.0,2019-05-25,gsc_property,worldwide,desktop,
antena hdtv chile,0.0,2.0,0.0,27.0,2019-05-25,gsc_property,worldwide,desktop,
antena para tv lcd,0.0,1.0,0.0,21.0,2019-05-25,gsc_property,worldwide,desktop,
antena satelital hd,0.0,1.0,0.0,14.0,2019-05-25,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,71.0,2019-05-25,gsc_property,worldwide,desktop,
antena tv online,0.0,1.0,0.0,36.0,2019-05-25,gsc_property,worldwide,desktop,
arrienda,0.0,1.0,0.0,19.0,2019-05-25,gsc_property,worldwide,desktop,
arriendo pantallas tv,0.0,1.0,0.0,76.0,2019-05-25,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,28.0,2019-05-25,gsc_property,worldwide,desktop,
bethel tv programacion,0.0,1.0,0.0,50.0,2019-05-25,gsc_property,worldwide,desktop,
boton epg control remoto,0.0,1.0,0.0,17.0,2019-05-25,gsc_property,worldwide,desktop,
bunnicula el conejo vampiro,0.0,1.0,0.0,59.0,2019-05-25,gsc_property,worldwide,desktop,
cable,0.0,3.0,0.0,11.0,2019-05-25,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,61.0,2019-05-25,gsc_property,worldwide,desktop,
cable online chile,0.0,1.0,0.0,6.0,2019-05-25,gsc_property,worldwide,desktop,
cable para television,0.0,1.0,0.0,12.0,2019-05-25,gsc_property,worldwide,desktop,
cable por internet chile,0.0,1.0,0.0,3.0,2019-05-25,gsc_property,worldwide,desktop,
cable tv,0.0,8.0,0.0,3.375,2019-05-25,gsc_property,worldwide,desktop,
cable tv claro,0.0,1.0,0.0,14.0,2019-05-25,gsc_property,worldwide,desktop,
cablehd.online,0.0,7.0,0.0,2.142857142857143,2019-05-25,gsc_property,worldwide,desktop,
cablehogar canales,0.0,1.0,0.0,5.0,2019-05-25,gsc_property,worldwide,desktop,
caja banco estado,0.0,1.0,0.0,77.0,2019-05-25,gsc_property,worldwide,desktop,
caja satelital para tv,0.0,1.0,0.0,44.0,2019-05-25,gsc_property,worldwide,desktop,
canais divergentes,0.0,1.0,0.0,87.0,2019-05-25,gsc_property,worldwide,desktop,
canal 13 .cl,0.0,1.0,0.0,42.0,2019-05-25,gsc_property,worldwide,desktop,
canal 13 hd,0.0,1.0,0.0,37.0,2019-05-25,gsc_property,worldwide,desktop,
canal adulto,0.0,1.0,0.0,85.0,2019-05-25,gsc_property,worldwide,desktop,
canal adulto gratis,0.0,1.0,0.0,92.0,2019-05-25,gsc_property,worldwide,desktop,
canal ae programacion,0.0,1.0,0.0,87.0,2019-05-25,gsc_property,worldwide,desktop,
canal chilevision programacion,0.0,1.0,0.0,63.0,2019-05-25,gsc_property,worldwide,desktop,
canal cinemax programacion,0.0,2.0,0.0,88.0,2019-05-25,gsc_property,worldwide,desktop,
canal de las estrellas vtr,0.0,1.0,0.0,46.0,2019-05-25,gsc_property,worldwide,desktop,
canal fox programacion,0.0,1.0,0.0,55.0,2019-05-25,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,29.0,2019-05-25,gsc_property,worldwide,desktop,
canal tlc chile,0.0,1.0,0.0,30.0,2019-05-25,gsc_property,worldwide,desktop,
canal tlc programacion,0.0,1.0,0.0,90.0,2019-05-25,gsc_property,worldwide,desktop,
canal tlnovelas programacion,0.0,1.0,0.0,93.0,2019-05-25,gsc_property,worldwide,desktop,
canal tvs en vivo,0.0,1.0,0.0,48.0,2019-05-25,gsc_property,worldwide,desktop,
canal venus live,0.0,1.0,0.0,41.0,2019-05-25,gsc_property,worldwide,desktop,
canal venus online en tu tv,0.0,3.0,0.0,53.333333333333336,2019-05-25,gsc_property,worldwide,desktop,
canal venus programacion,0.0,1.0,0.0,61.0,2019-05-25,gsc_property,worldwide,desktop,
canale online,0.0,1.0,0.0,20.0,2019-05-25,gsc_property,worldwide,desktop,
canales cable chile,0.0,1.0,0.0,8.0,2019-05-25,gsc_property,worldwide,desktop,
canales chile,0.0,1.0,0.0,22.0,2019-05-25,gsc_property,worldwide,desktop,
canales de cable online,0.0,1.0,0.0,56.0,2019-05-25,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,62.0,2019-05-25,gsc_property,worldwide,desktop,
canales de santiago,0.0,1.0,0.0,9.0,2019-05-25,gsc_property,worldwide,desktop,
canales de tv en hd,0.0,2.0,0.0,54.0,2019-05-25,gsc_property,worldwide,desktop,
canales del mundo en vivo por internet,0.0,1.0,0.0,164.0,2019-05-25,gsc_property,worldwide,desktop,
canales en linea,0.0,2.0,0.0,8.0,2019-05-25,gsc_property,worldwide,desktop,
canales en online,0.0,1.0,0.0,8.0,2019-05-25,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,12.0,2019-05-25,gsc_property,worldwide,desktop,
canales hd gratis,0.0,1.0,0.0,88.0,2019-05-25,gsc_property,worldwide,desktop,
canales nacionales,0.0,1.0,0.0,52.0,2019-05-25,gsc_property,worldwide,desktop,
canales nacionales chile,0.0,1.0,0.0,37.0,2019-05-25,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,21.0,2019-05-25,gsc_property,worldwide,desktop,
canales oline,0.0,2.0,0.0,7.5,2019-05-25,gsc_property,worldwide,desktop,
canales online cable,0.0,1.0,0.0,17.0,2019-05-25,gsc_property,worldwide,desktop,
canales peruanos,0.0,1.0,0.0,63.0,2019-05-25,gsc_property,worldwide,desktop,
canales play,0.0,1.0,0.0,4.0,2019-05-25,gsc_property,worldwide,desktop,
canales por internet,0.0,1.0,0.0,76.0,2019-05-25,gsc_property,worldwide,desktop,
canales tv,0.0,1.0,0.0,32.0,2019-05-25,gsc_property,worldwide,desktop,
canales tv abierta chile,0.0,1.0,0.0,66.0,2019-05-25,gsc_property,worldwide,desktop,
canales tv hd,0.0,1.0,0.0,10.0,2019-05-25,gsc_property,worldwide,desktop,
tu ves,2.0,4.0,0.5,1.0,2019-05-25,gsc_property,worldwide,tablet,
satelital tv,1.0,2.0,0.5,1.0,2019-05-25,gsc_property,worldwide,tablet,
tuves,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,tablet,
tuves hd cdf hd,1.0,1.0,1.0,1.0,2019-05-25,gsc_property,worldwide,tablet,
cable chile,0.0,3.0,0.0,3.3333333333333335,2019-05-25,gsc_property,worldwide,tablet,
cable tv,0.0,1.0,0.0,5.0,2019-05-25,gsc_property,worldwide,tablet,
canales online,0.0,3.0,0.0,8.0,2019-05-25,gsc_property,worldwide,tablet,
cartelera tv cable,0.0,1.0,0.0,9.0,2019-05-25,gsc_property,worldwide,tablet,
cdf hd online,0.0,1.0,0.0,30.0,2019-05-25,gsc_property,worldwide,tablet,
decodificador satelital,0.0,2.0,0.0,9.0,2019-05-25,gsc_property,worldwide,tablet,
guia de canales vtr 2018,0.0,1.0,0.0,17.0,2019-05-25,gsc_property,worldwide,tablet,
hd,0.0,14.0,0.0,8.5,2019-05-25,gsc_property,worldwide,tablet,
hola tv,0.0,1.0,0.0,17.0,2019-05-25,gsc_property,worldwide,tablet,
home health programacion,0.0,1.0,0.0,10.0,2019-05-25,gsc_property,worldwide,tablet,
mi pagina tv,0.0,1.0,0.0,9.0,2019-05-25,gsc_property,worldwide,tablet,
television satelital,0.0,1.0,0.0,1.0,2019-05-25,gsc_property,worldwide,tablet,
tu,0.0,2.0,0.0,10.0,2019-05-25,gsc_property,worldwide,tablet,
tu tv hd,0.0,10.0,0.0,6.9,2019-05-25,gsc_property,worldwide,tablet,
tutvhd,0.0,2.0,0.0,4.0,2019-05-25,gsc_property,worldwide,tablet,
tuve tv,0.0,1.0,0.0,3.0,2019-05-25,gsc_property,worldwide,tablet,
tuves hd chile,0.0,1.0,0.0,1.0,2019-05-25,gsc_property,worldwide,tablet,
tuveshd.cl,0.0,2.0,0.0,1.0,2019-05-25,gsc_property,worldwide,tablet,
tv cable,0.0,1.0,0.0,1.0,2019-05-25,gsc_property,worldwide,tablet,
tv cable chile,0.0,1.0,0.0,3.0,2019-05-25,gsc_property,worldwide,tablet,
tv hd,0.0,1.0,0.0,1.0,2019-05-25,gsc_property,worldwide,tablet,
veo tv.com,0.0,1.0,0.0,5.0,2019-05-25,gsc_property,worldwide,tablet,
