Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tuves cdf hd,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuves cl,1.0,2.0,0.5,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuves hd chile planes,1.0,2.0,0.5,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuves hd pagar,1.0,5.0,0.2,2.0,2019-05-20,gsc_property,worldwide,mobile,
tuves hd pago,1.0,4.0,0.25,2.0,2019-05-20,gsc_property,worldwide,mobile,
tuves numero,1.0,2.0,0.5,2.0,2019-05-20,gsc_property,worldwide,mobile,
tuves pagar,1.0,11.0,0.09090909090909091,2.0,2019-05-20,gsc_property,worldwide,mobile,
tuves planes,1.0,2.0,0.5,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuves programacion,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuves sa,1.0,2.0,0.5,10.0,2019-05-20,gsc_property,worldwide,mobile,
tuves telefono,1.0,2.0,0.5,2.0,2019-05-20,gsc_property,worldwide,mobile,
tuves television,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuves tv chile,1.0,7.0,0.14285714285714285,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuveshd.cl,1.0,3.0,0.3333333333333333,1.0,2019-05-20,gsc_property,worldwide,mobile,
tuvestv,1.0,8.0,0.125,1.0,2019-05-20,gsc_property,worldwide,mobile,
tv cable online chile,1.0,1.0,1.0,15.0,2019-05-20,gsc_property,worldwide,mobile,
tv cable prepago,1.0,5.0,0.2,3.8,2019-05-20,gsc_property,worldwide,mobile,
tv cable viña del mar,1.0,2.0,0.5,4.0,2019-05-20,gsc_property,worldwide,mobile,
tv cables,1.0,1.0,1.0,2.0,2019-05-20,gsc_property,worldwide,mobile,
tv hd,1.0,24.0,0.041666666666666664,5.875,2019-05-20,gsc_property,worldwide,mobile,
tv hd cable,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,mobile,
tv hd gratis,1.0,3.0,0.3333333333333333,5.333333333333333,2019-05-20,gsc_property,worldwide,mobile,
tv mundo el monte,1.0,5.0,0.2,7.8,2019-05-20,gsc_property,worldwide,mobile,
tv online.com,1.0,1.0,1.0,26.0,2019-05-20,gsc_property,worldwide,mobile,
tv satelital,1.0,20.0,0.05,4.35,2019-05-20,gsc_property,worldwide,mobile,
tuves,20.0,34.0,0.5882352941176471,1.2647058823529411,2019-05-20,gsc_property,worldwide,desktop,
tuves hd,19.0,30.0,0.6333333333333333,1.1,2019-05-20,gsc_property,worldwide,desktop,
tu ves,10.0,24.0,0.4166666666666667,1.875,2019-05-20,gsc_property,worldwide,desktop,
tuves chile,7.0,9.0,0.7777777777777778,1.0,2019-05-20,gsc_property,worldwide,desktop,
tu ves hd,4.0,4.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuves programacion,4.0,4.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
canales online,2.0,54.0,0.037037037037037035,7.62962962962963,2019-05-20,gsc_property,worldwide,desktop,
hd,2.0,124.0,0.016129032258064516,9.903225806451612,2019-05-20,gsc_property,worldwide,desktop,
tuves hd cdf hd,2.0,2.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuves hd gratis,2.0,3.0,0.6666666666666666,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuves tv,2.0,4.0,0.5,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuveshd,2.0,8.0,0.25,1.0,2019-05-20,gsc_property,worldwide,desktop,
tv cable,2.0,22.0,0.09090909090909091,3.5,2019-05-20,gsc_property,worldwide,desktop,
cable prepago,1.0,2.0,0.5,2.0,2019-05-20,gsc_property,worldwide,desktop,
cable tv,1.0,3.0,0.3333333333333333,2.666666666666667,2019-05-20,gsc_property,worldwide,desktop,
call center tuves hd,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
empresas de tv cable,1.0,1.0,1.0,3.0,2019-05-20,gsc_property,worldwide,desktop,
ofertas de tv cable,1.0,1.0,1.0,8.0,2019-05-20,gsc_property,worldwide,desktop,
television satelital,1.0,17.0,0.058823529411764705,6.411764705882353,2019-05-20,gsc_property,worldwide,desktop,
tu tv,1.0,5.0,0.2,1.0,2019-05-20,gsc_property,worldwide,desktop,
tu ves television,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
tu vez,1.0,6.0,0.16666666666666666,6.666666666666667,2019-05-20,gsc_property,worldwide,desktop,
tu vez hd,1.0,2.0,0.5,1.0,2019-05-20,gsc_property,worldwide,desktop,
tu.tv,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuves online,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuves pago,1.0,10.0,0.1,2.0,2019-05-20,gsc_property,worldwide,desktop,
tuves s.a,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuves.cl,1.0,5.0,0.2,1.0,2019-05-20,gsc_property,worldwide,desktop,
tuvez,1.0,2.0,0.5,1.0,2019-05-20,gsc_property,worldwide,desktop,
tv cable online,1.0,3.0,0.3333333333333333,18.666666666666668,2019-05-20,gsc_property,worldwide,desktop,
tv hd,1.0,17.0,0.058823529411764705,6.294117647058823,2019-05-20,gsc_property,worldwide,desktop,
tv prepago,1.0,3.0,0.3333333333333333,7.0,2019-05-20,gsc_property,worldwide,desktop,
tv satelital,1.0,13.0,0.07692307692307693,6.538461538461538,2019-05-20,gsc_property,worldwide,desktop,
tv satelital chile,1.0,4.0,0.25,1.0,2019-05-20,gsc_property,worldwide,desktop,
tvhd,1.0,7.0,0.14285714285714285,3.142857142857143,2019-05-20,gsc_property,worldwide,desktop,
+tv,0.0,2.0,0.0,8.5,2019-05-20,gsc_property,worldwide,desktop,
abcdin.cl pagos,0.0,2.0,0.0,44.5,2019-05-20,gsc_property,worldwide,desktop,
antena parabolica,0.0,1.0,0.0,81.0,2019-05-20,gsc_property,worldwide,desktop,
antena play gratis,0.0,1.0,0.0,70.0,2019-05-20,gsc_property,worldwide,desktop,
antena satelital,0.0,3.0,0.0,28.333333333333332,2019-05-20,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,99.0,2019-05-20,gsc_property,worldwide,desktop,
antena tv descargar,0.0,1.0,0.0,99.0,2019-05-20,gsc_property,worldwide,desktop,
antenas para tv abierta chilena,0.0,1.0,0.0,41.0,2019-05-20,gsc_property,worldwide,desktop,
antenas satelitales chile,0.0,1.0,0.0,10.0,2019-05-20,gsc_property,worldwide,desktop,
arica tv online,0.0,1.0,0.0,49.0,2019-05-20,gsc_property,worldwide,desktop,
asados png,0.0,1.0,0.0,54.0,2019-05-20,gsc_property,worldwide,desktop,
ayuda,0.0,3.0,0.0,28.333333333333332,2019-05-20,gsc_property,worldwide,desktop,
cable,0.0,3.0,0.0,11.666666666666666,2019-05-20,gsc_property,worldwide,desktop,
cable ahd,0.0,2.0,0.0,8.0,2019-05-20,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,58.0,2019-05-20,gsc_property,worldwide,desktop,
cable chile,0.0,1.0,0.0,2.0,2019-05-20,gsc_property,worldwide,desktop,
cable de telefono,0.0,1.0,0.0,82.0,2019-05-20,gsc_property,worldwide,desktop,
cable de tv,0.0,1.0,0.0,2.0,2019-05-20,gsc_property,worldwide,desktop,
cable del puerto,0.0,3.0,0.0,5.0,2019-05-20,gsc_property,worldwide,desktop,
cable hd,0.0,1.0,0.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
cable mas barato,0.0,1.0,0.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
cable programacion,0.0,1.0,0.0,7.0,2019-05-20,gsc_property,worldwide,desktop,
cable tubes,0.0,1.0,0.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
cable tv hd,0.0,4.0,0.0,6.5,2019-05-20,gsc_property,worldwide,desktop,
cable tv on line,0.0,1.0,0.0,91.0,2019-05-20,gsc_property,worldwide,desktop,
cablehd,0.0,1.0,0.0,2.0,2019-05-20,gsc_property,worldwide,desktop,
caja vecina,0.0,2.0,0.0,44.0,2019-05-20,gsc_property,worldwide,desktop,
canal cdf premium directv,0.0,1.0,0.0,64.0,2019-05-20,gsc_property,worldwide,desktop,
canal cdf premium movistar,0.0,1.0,0.0,58.0,2019-05-20,gsc_property,worldwide,desktop,
canal colina,0.0,1.0,0.0,9.0,2019-05-20,gsc_property,worldwide,desktop,
canal e en claro,0.0,1.0,0.0,63.0,2019-05-20,gsc_property,worldwide,desktop,
canal fx programacion,0.0,1.0,0.0,87.0,2019-05-20,gsc_property,worldwide,desktop,
canal gol hd,0.0,1.0,0.0,90.0,2019-05-20,gsc_property,worldwide,desktop,
canal para adulto en vivo gratis,0.0,1.0,0.0,107.0,2019-05-20,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,18.0,2019-05-20,gsc_property,worldwide,desktop,
canal space programacion,0.0,1.0,0.0,70.0,2019-05-20,gsc_property,worldwide,desktop,
canal tcm programacion,0.0,1.0,0.0,48.0,2019-05-20,gsc_property,worldwide,desktop,
canal tlnovelas programacion,0.0,1.0,0.0,77.0,2019-05-20,gsc_property,worldwide,desktop,
canale tv,0.0,1.0,0.0,91.0,2019-05-20,gsc_property,worldwide,desktop,
canale tv online,0.0,2.0,0.0,82.0,2019-05-20,gsc_property,worldwide,desktop,
canales,0.0,1.0,0.0,7.0,2019-05-20,gsc_property,worldwide,desktop,
canales de cable online gratis en vivo,0.0,1.0,0.0,66.0,2019-05-20,gsc_property,worldwide,desktop,
canales de chile,0.0,2.0,0.0,19.5,2019-05-20,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,87.0,2019-05-20,gsc_property,worldwide,desktop,
canales de television en chile,0.0,1.0,0.0,50.0,2019-05-20,gsc_property,worldwide,desktop,
canales del cable,0.0,1.0,0.0,6.0,2019-05-20,gsc_property,worldwide,desktop,
canales en vivo hd,0.0,1.0,0.0,40.0,2019-05-20,gsc_property,worldwide,desktop,
canales entel,0.0,1.0,0.0,48.0,2019-05-20,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,12.0,2019-05-20,gsc_property,worldwide,desktop,
canales hd claro,0.0,1.0,0.0,72.0,2019-05-20,gsc_property,worldwide,desktop,
canales nacionales,0.0,1.0,0.0,56.0,2019-05-20,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,19.0,2019-05-20,gsc_property,worldwide,desktop,
canales on line,0.0,10.0,0.0,9.9,2019-05-20,gsc_property,worldwide,desktop,
canales online gratis chile,0.0,1.0,0.0,32.0,2019-05-20,gsc_property,worldwide,desktop,
canales online hd,0.0,2.0,0.0,5.0,2019-05-20,gsc_property,worldwide,desktop,
canales peruanos,0.0,1.0,0.0,83.0,2019-05-20,gsc_property,worldwide,desktop,
canales play,0.0,2.0,0.0,1.5,2019-05-20,gsc_property,worldwide,desktop,
canales premium online,0.0,2.0,0.0,58.5,2019-05-20,gsc_property,worldwide,desktop,
canales satelitales,0.0,1.0,0.0,3.0,2019-05-20,gsc_property,worldwide,desktop,
canalesonline,0.0,1.0,0.0,9.0,2019-05-20,gsc_property,worldwide,desktop,
caneles online,0.0,1.0,0.0,5.0,2019-05-20,gsc_property,worldwide,desktop,
cartoon network programacion colombia,0.0,1.0,0.0,95.0,2019-05-20,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,25.0,2019-05-20,gsc_property,worldwide,desktop,
cdf premium,0.0,1.0,0.0,36.0,2019-05-20,gsc_property,worldwide,desktop,
centro de pago tuves hd,0.0,1.0,0.0,1.0,2019-05-20,gsc_property,worldwide,desktop,
canales online,1.0,4.0,0.25,6.75,2019-05-20,gsc_property,worldwide,tablet,
tuves,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,tablet,
tuves hd,1.0,1.0,1.0,1.0,2019-05-20,gsc_property,worldwide,tablet,
cable tv,0.0,1.0,0.0,4.0,2019-05-20,gsc_property,worldwide,tablet,
cableg,0.0,1.0,0.0,10.0,2019-05-20,gsc_property,worldwide,tablet,
conexion rf,0.0,1.0,0.0,1.0,2019-05-20,gsc_property,worldwide,tablet,
desbloquear canales claro,0.0,1.0,0.0,39.0,2019-05-20,gsc_property,worldwide,tablet,
drama total la guarderia xxx,0.0,1.0,0.0,5.0,2019-05-20,gsc_property,worldwide,tablet,
entel guia de canales,0.0,1.0,0.0,10.0,2019-05-20,gsc_property,worldwide,tablet,
guia de canales directv chile,0.0,1.0,0.0,5.0,2019-05-20,gsc_property,worldwide,tablet,
guia de canales movistar chile 2018,0.0,1.0,0.0,3.0,2019-05-20,gsc_property,worldwide,tablet,
hd,0.0,72.0,0.0,7.361111111111111,2019-05-20,gsc_property,worldwide,tablet,
hd-santiago,0.0,1.0,0.0,3.0,2019-05-20,gsc_property,worldwide,tablet,
la gata unicornio mariposa arcoiris porno,0.0,2.0,0.0,8.0,2019-05-20,gsc_property,worldwide,tablet,
masterchef tve,0.0,1.0,0.0,50.0,2019-05-20,gsc_property,worldwide,tablet,
monster high chile,0.0,1.0,0.0,37.0,2019-05-20,gsc_property,worldwide,tablet,
parent directory .mp4,0.0,1.0,0.0,107.0,2019-05-20,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,3.0,0.0,9.0,2019-05-20,gsc_property,worldwide,tablet,
programacion tv cable,0.0,1.0,0.0,9.0,2019-05-20,gsc_property,worldwide,tablet,
televisión por cable,0.0,1.0,0.0,8.0,2019-05-20,gsc_property,worldwide,tablet,
tu tv hd,0.0,5.0,0.0,5.6,2019-05-20,gsc_property,worldwide,tablet,
tutv hd,0.0,2.0,0.0,9.0,2019-05-20,gsc_property,worldwide,tablet,
tutv hd apk,0.0,1.0,0.0,10.0,2019-05-20,gsc_property,worldwide,tablet,
tutvhd,0.0,1.0,0.0,4.0,2019-05-20,gsc_property,worldwide,tablet,
tuves chile,0.0,1.0,0.0,1.0,2019-05-20,gsc_property,worldwide,tablet,
tv cable digital,0.0,1.0,0.0,9.0,2019-05-20,gsc_property,worldwide,tablet,
tv cable puente alto,0.0,1.0,0.0,11.0,2019-05-20,gsc_property,worldwide,tablet,
tv.cl,0.0,1.0,0.0,9.0,2019-05-20,gsc_property,worldwide,tablet,
tvcable,0.0,1.0,0.0,4.0,2019-05-20,gsc_property,worldwide,tablet,
www.tvhd,0.0,1.0,0.0,4.0,2019-05-20,gsc_property,worldwide,tablet,
