Keyword,Clicks,Impressions,CTR,Position,Date,Page,Country,Device
k10s,0.0,2.0,0.0,2.0,2019-01-03,gsc_property,worldwide,mobile,
k10s helio caracteristicas,0.0,1.0,0.0,1.0,2019-01-03,gsc_property,worldwide,mobile,
keifit,0.0,1.0,0.0,5.0,2019-01-03,gsc_property,worldwide,mobile,
keiphone k10 caracteristicas y especificaciones,0.0,2.0,0.0,2.0,2019-01-03,gsc_property,worldwide,mobile,
keiphone k10s helio,0.0,3.0,0.0,1.0,2019-01-03,gsc_property,worldwide,mobile,
keiphone k10s helio opiniones,0.0,1.0,0.0,2.0,2019-01-03,gsc_property,worldwide,mobile,
keiphone reclamos,0.0,2.0,0.0,3.5,2019-01-03,gsc_property,worldwide,mobile,
key phone,0.0,1.0,0.0,1.0,2019-01-03,gsc_property,worldwide,mobile,
ley de homologacion,0.0,12.0,0.0,8.0,2019-01-03,gsc_property,worldwide,mobile,
lg k10 2017 smartgsm,0.0,1.0,0.0,11.0,2019-01-03,gsc_property,worldwide,mobile,
moto k10,0.0,1.0,0.0,3.0,2019-01-03,gsc_property,worldwide,mobile,
nueva ley de celulares 2017,0.0,1.0,0.0,10.0,2019-01-03,gsc_property,worldwide,mobile,
que es helio,0.0,1.0,0.0,11.0,2019-01-03,gsc_property,worldwide,mobile,
que pasa si no homologo mi celular chile,0.0,3.0,0.0,5.666666666666667,2019-01-03,gsc_property,worldwide,mobile,
sacar pantallazo android,0.0,2.0,0.0,10.0,2019-01-03,gsc_property,worldwide,mobile,
samsung k10,0.0,1.0,0.0,7.0,2019-01-03,gsc_property,worldwide,mobile,
screenshot en android,0.0,1.0,0.0,12.0,2019-01-03,gsc_property,worldwide,mobile,
screenshot k10,0.0,1.0,0.0,8.0,2019-01-03,gsc_property,worldwide,mobile,
smartphone,0.0,2.0,0.0,27.0,2019-01-03,gsc_property,worldwide,mobile,
smartphone chile,0.0,1.0,0.0,10.0,2019-01-03,gsc_property,worldwide,mobile,
smartwatch,0.0,1.0,0.0,44.0,2019-01-03,gsc_property,worldwide,mobile,
smartwatch dz,0.0,1.0,0.0,2.0,2019-01-03,gsc_property,worldwide,mobile,
smartwatch f1,0.0,1.0,0.0,3.0,2019-01-03,gsc_property,worldwide,mobile,
www.kei,0.0,1.0,0.0,2.0,2019-01-03,gsc_property,worldwide,mobile,
keiphone,28.0,40.0,0.7,1.075,2019-01-03,gsc_property,worldwide,desktop,
celular chileno,4.0,6.0,0.6666666666666666,1.0,2019-01-03,gsc_property,worldwide,desktop,
keyphone,4.0,4.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
k10s helio,2.0,2.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone k10s,2.0,2.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keyfone,2.0,2.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
kei f1,1.0,1.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keifit,1.0,1.0,1.0,5.0,2019-01-03,gsc_property,worldwide,desktop,
keikids,1.0,1.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone chile,1.0,1.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone smartwatch,1.0,1.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone.com,1.0,1.0,1.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
que pasa si no homologo mi celular chile,1.0,2.0,0.5,2.0,2019-01-03,gsc_property,worldwide,desktop,
smartphone chileno,1.0,2.0,0.5,1.0,2019-01-03,gsc_property,worldwide,desktop,
107,0.0,1.0,0.0,92.0,2019-01-03,gsc_property,worldwide,desktop,
av vitacura 2902,0.0,1.0,0.0,8.0,2019-01-03,gsc_property,worldwide,desktop,
avenida vitacura 2902,0.0,1.0,0.0,8.0,2019-01-03,gsc_property,worldwide,desktop,
cable magnetico 3 en 1,0.0,2.0,0.0,5.5,2019-01-03,gsc_property,worldwide,desktop,
cambio de pantalla,0.0,1.0,0.0,22.0,2019-01-03,gsc_property,worldwide,desktop,
celulares chilenos,0.0,1.0,0.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
celulares smartphone,0.0,1.0,0.0,22.0,2019-01-03,gsc_property,worldwide,desktop,
como sacar un pantallazo,0.0,1.0,0.0,14.0,2019-01-03,gsc_property,worldwide,desktop,
comparacion iphone 6 y 6s,0.0,1.0,0.0,55.0,2019-01-03,gsc_property,worldwide,desktop,
comprar celulares en chile,0.0,2.0,0.0,76.0,2019-01-03,gsc_property,worldwide,desktop,
donde comprar celulares en chile,0.0,2.0,0.0,96.5,2019-01-03,gsc_property,worldwide,desktop,
f3,0.0,6.0,0.0,4.333333333333334,2019-01-03,gsc_property,worldwide,desktop,
f3.,0.0,1.0,0.0,4.0,2019-01-03,gsc_property,worldwide,desktop,
f5,0.0,1.0,0.0,27.0,2019-01-03,gsc_property,worldwide,desktop,
f5 chile,0.0,1.0,0.0,34.0,2019-01-03,gsc_property,worldwide,desktop,
f7,0.0,4.0,0.0,11.0,2019-01-03,gsc_property,worldwide,desktop,
galaxy s6 precio chile,0.0,1.0,0.0,75.0,2019-01-03,gsc_property,worldwide,desktop,
grippy,0.0,1.0,0.0,9.0,2019-01-03,gsc_property,worldwide,desktop,
homologar celular,0.0,1.0,0.0,74.0,2019-01-03,gsc_property,worldwide,desktop,
iphone 6 reacondicionado chile,0.0,1.0,0.0,60.0,2019-01-03,gsc_property,worldwide,desktop,
j7 vs s6,0.0,1.0,0.0,41.0,2019-01-03,gsc_property,worldwide,desktop,
k10 caracteristicas,0.0,1.0,0.0,59.0,2019-01-03,gsc_property,worldwide,desktop,
k10 helio,0.0,1.0,0.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
k8s,0.0,1.0,0.0,63.0,2019-01-03,gsc_property,worldwide,desktop,
kei f5,0.0,1.0,0.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone f5,0.0,1.0,0.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone k10s helio opiniones,0.0,1.0,0.0,4.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone opiniones,0.0,1.0,0.0,3.0,2019-01-03,gsc_property,worldwide,desktop,
keiphone reclamos,0.0,1.0,0.0,5.0,2019-01-03,gsc_property,worldwide,desktop,
lg k10 2017 smartgsm,0.0,1.0,0.0,11.0,2019-01-03,gsc_property,worldwide,desktop,
lg k10 chile,0.0,1.0,0.0,31.0,2019-01-03,gsc_property,worldwide,desktop,
lg k10 gsmarena,0.0,1.0,0.0,64.0,2019-01-03,gsc_property,worldwide,desktop,
lg k10 precio chile,0.0,1.0,0.0,34.0,2019-01-03,gsc_property,worldwide,desktop,
mica de vidrio,0.0,2.0,0.0,12.5,2019-01-03,gsc_property,worldwide,desktop,
microfono ripley,0.0,1.0,0.0,56.0,2019-01-03,gsc_property,worldwide,desktop,
moto z chile,0.0,1.0,0.0,44.0,2019-01-03,gsc_property,worldwide,desktop,
moto z precio chile,0.0,1.0,0.0,35.0,2019-01-03,gsc_property,worldwide,desktop,
pro x,0.0,2.0,0.0,2.5,2019-01-03,gsc_property,worldwide,desktop,
programa de afiliados chile,0.0,1.0,0.0,44.0,2019-01-03,gsc_property,worldwide,desktop,
reloj smartwatch,0.0,2.0,0.0,52.0,2019-01-03,gsc_property,worldwide,desktop,
relojes inteligentes chile,0.0,1.0,0.0,61.0,2019-01-03,gsc_property,worldwide,desktop,
relojes smartwatch,0.0,1.0,0.0,50.0,2019-01-03,gsc_property,worldwide,desktop,
servicio técnico,0.0,1.0,0.0,64.0,2019-01-03,gsc_property,worldwide,desktop,
smarphone,0.0,1.0,0.0,23.0,2019-01-03,gsc_property,worldwide,desktop,
smarthphone,0.0,2.0,0.0,29.5,2019-01-03,gsc_property,worldwide,desktop,
smartphone,0.0,2.0,0.0,36.0,2019-01-03,gsc_property,worldwide,desktop,
smartphone chile,0.0,1.0,0.0,9.0,2019-01-03,gsc_property,worldwide,desktop,
smartwatch,0.0,1.0,0.0,75.0,2019-01-03,gsc_property,worldwide,desktop,
smartwatch caracteristicas,0.0,1.0,0.0,41.0,2019-01-03,gsc_property,worldwide,desktop,
smartwatch chile,0.0,1.0,0.0,18.0,2019-01-03,gsc_property,worldwide,desktop,
smartwatch cyberday,0.0,1.0,0.0,37.0,2019-01-03,gsc_property,worldwide,desktop,
smartwatch keiphone f5,0.0,1.0,0.0,1.0,2019-01-03,gsc_property,worldwide,desktop,
smartwatch precio chile,0.0,1.0,0.0,70.0,2019-01-03,gsc_property,worldwide,desktop,
spartan,0.0,1.0,0.0,28.0,2019-01-03,gsc_property,worldwide,desktop,
tarjeta de memoria 32 gb,0.0,1.0,0.0,45.0,2019-01-03,gsc_property,worldwide,desktop,
tiendas smartphone chile,0.0,1.0,0.0,39.0,2019-01-03,gsc_property,worldwide,desktop,
todo smartphone chile,0.0,1.0,0.0,5.0,2019-01-03,gsc_property,worldwide,desktop,
vitacura 2902,0.0,2.0,0.0,11.0,2019-01-03,gsc_property,worldwide,desktop,
grippy,0.0,1.0,0.0,9.0,2019-01-03,gsc_property,worldwide,tablet,
ley homologacion,0.0,1.0,0.0,6.0,2019-01-03,gsc_property,worldwide,tablet,
smartwatch f1 manual,0.0,2.0,0.0,6.0,2019-01-03,gsc_property,worldwide,tablet,
