Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tu veshd,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,mobile,
tu vez,1.0,4.0,0.25,1.0,2019-05-09,gsc_property,worldwide,mobile,
tubes hd,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,mobile,
tubes tv,1.0,2.0,0.5,2.0,2019-05-09,gsc_property,worldwide,mobile,
tubeshd,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuhd,1.0,3.0,0.3333333333333333,6.333333333333333,2019-05-09,gsc_property,worldwide,mobile,
tuve hd,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves cable,1.0,4.0,0.25,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves cdf hd,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves hd canales libres,1.0,3.0,0.3333333333333333,2.0,2019-05-09,gsc_property,worldwide,mobile,
tuves hd chile planes,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves hd iquique,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves internet,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves iquique,1.0,1.0,1.0,2.0,2019-05-09,gsc_property,worldwide,mobile,
tuves online,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves telefono,1.0,1.0,1.0,2.0,2019-05-09,gsc_property,worldwide,mobile,
tuves tv chile,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuveshd.cl,1.0,3.0,0.3333333333333333,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuvestv,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuvezhd,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,mobile,
tv cable basico,1.0,1.0,1.0,6.0,2019-05-09,gsc_property,worldwide,mobile,
tv cable chillan,1.0,1.0,1.0,7.0,2019-05-09,gsc_property,worldwide,mobile,
tv cable prepago,1.0,4.0,0.25,3.0,2019-05-09,gsc_property,worldwide,mobile,
tv cable rancagua,1.0,1.0,1.0,4.0,2019-05-09,gsc_property,worldwide,mobile,
tv cable telefono,1.0,2.0,0.5,4.5,2019-05-09,gsc_property,worldwide,mobile,
tv hd gratis,1.0,4.0,0.25,6.5,2019-05-09,gsc_property,worldwide,mobile,
tv satelital en chile,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,mobile,
tv satelital online,1.0,1.0,1.0,2.0,2019-05-09,gsc_property,worldwide,mobile,
tv tubes,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tv ves,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tvcable,1.0,4.0,0.25,4.25,2019-05-09,gsc_property,worldwide,mobile,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
+tv,0.0,1.0,0.0,10.0,2019-05-09,gsc_property,worldwide,mobile,
6000 81 6000,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,mobile,
tuves,15.0,24.0,0.625,1.3333333333333333,2019-05-09,gsc_property,worldwide,desktop,
tuves chile,8.0,14.0,0.5714285714285714,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves programacion,7.0,7.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves hd,6.0,12.0,0.5,1.0833333333333333,2019-05-09,gsc_property,worldwide,desktop,
tu ves hd,5.0,6.0,0.8333333333333334,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves hd planes,4.0,4.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tu ves,3.0,14.0,0.21428571428571427,2.071428571428571,2019-05-09,gsc_property,worldwide,desktop,
tuveshd,3.0,6.0,0.5,1.0,2019-05-09,gsc_property,worldwide,desktop,
tv cable,3.0,24.0,0.125,3.25,2019-05-09,gsc_property,worldwide,desktop,
guia de programacion,2.0,3.0,0.6666666666666666,12.333333333333334,2019-05-09,gsc_property,worldwide,desktop,
tuves online,2.0,2.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuvez,2.0,3.0,0.6666666666666666,1.0,2019-05-09,gsc_property,worldwide,desktop,
empresas de tv cable en chile,1.0,1.0,1.0,3.0,2019-05-09,gsc_property,worldwide,desktop,
guia programacion cable,1.0,1.0,1.0,7.0,2019-05-09,gsc_property,worldwide,desktop,
pagar tu ves,1.0,1.0,1.0,2.0,2019-05-09,gsc_property,worldwide,desktop,
por hd,1.0,1.0,1.0,88.0,2019-05-09,gsc_property,worldwide,desktop,
programacion hbo chile,1.0,11.0,0.09090909090909091,9.454545454545455,2019-05-09,gsc_property,worldwide,desktop,
te llamamos,1.0,2.0,0.5,9.5,2019-05-09,gsc_property,worldwide,desktop,
television internet,1.0,1.0,1.0,6.0,2019-05-09,gsc_property,worldwide,desktop,
television prepago,1.0,1.0,1.0,3.0,2019-05-09,gsc_property,worldwide,desktop,
television satelital,1.0,12.0,0.08333333333333333,3.6666666666666665,2019-05-09,gsc_property,worldwide,desktop,
tu ves tv,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tu veshd,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tu vez hd,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves cdf hd,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves hd cdf hd,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves hd chile,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves hd chile planes,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves hd pagos,1.0,1.0,1.0,2.0,2019-05-09,gsc_property,worldwide,desktop,
tuves tv pagar,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuves.cl,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,desktop,
tuvhd,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
tv cable satelital,1.0,3.0,0.3333333333333333,19.0,2019-05-09,gsc_property,worldwide,desktop,
tv hd,1.0,20.0,0.05,11.8,2019-05-09,gsc_property,worldwide,desktop,
tv satelital,1.0,16.0,0.0625,7.875,2019-05-09,gsc_property,worldwide,desktop,
tves hd,1.0,2.0,0.5,1.0,2019-05-09,gsc_property,worldwide,desktop,
tvhd,1.0,8.0,0.125,3.5,2019-05-09,gsc_property,worldwide,desktop,
"""powered by tvsatelital.com",0.0,1.0,0.0,2.0,2019-05-09,gsc_property,worldwide,desktop,
+tv,0.0,3.0,0.0,10.333333333333334,2019-05-09,gsc_property,worldwide,desktop,
24 horas deportes,0.0,1.0,0.0,46.0,2019-05-09,gsc_property,worldwide,desktop,
6000*6000,0.0,1.0,0.0,4.0,2019-05-09,gsc_property,worldwide,desktop,
almagro padre hurtado,0.0,1.0,0.0,59.0,2019-05-09,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,66.0,2019-05-09,gsc_property,worldwide,desktop,
antena play gratis,0.0,1.0,0.0,52.0,2019-05-09,gsc_property,worldwide,desktop,
antena satelital,0.0,2.0,0.0,39.5,2019-05-09,gsc_property,worldwide,desktop,
antena satelital hd,0.0,6.0,0.0,10.833333333333334,2019-05-09,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,74.0,2019-05-09,gsc_property,worldwide,desktop,
antenas de claro tv satelital,0.0,1.0,0.0,49.0,2019-05-09,gsc_property,worldwide,desktop,
arriendo decodificador directv,0.0,1.0,0.0,19.0,2019-05-09,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,26.0,2019-05-09,gsc_property,worldwide,desktop,
ayuda vtr,0.0,1.0,0.0,56.0,2019-05-09,gsc_property,worldwide,desktop,
cable,0.0,3.0,0.0,12.0,2019-05-09,gsc_property,worldwide,desktop,
cable barato,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,54.0,2019-05-09,gsc_property,worldwide,desktop,
cable chile,0.0,1.0,0.0,7.0,2019-05-09,gsc_property,worldwide,desktop,
cable de tv,0.0,2.0,0.0,3.5,2019-05-09,gsc_property,worldwide,desktop,
cable en linea,0.0,1.0,0.0,6.0,2019-05-09,gsc_property,worldwide,desktop,
cable hd,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
cable mas barato,0.0,1.0,0.0,2.0,2019-05-09,gsc_property,worldwide,desktop,
cable por antena,0.0,1.0,0.0,3.0,2019-05-09,gsc_property,worldwide,desktop,
cable prepago,0.0,1.0,0.0,2.0,2019-05-09,gsc_property,worldwide,desktop,
cable tuves,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,desktop,
cable tv,0.0,3.0,0.0,2.666666666666667,2019-05-09,gsc_property,worldwide,desktop,
cable tv hd,0.0,2.0,0.0,6.0,2019-05-09,gsc_property,worldwide,desktop,
cable tv prepago,0.0,1.0,0.0,3.0,2019-05-09,gsc_property,worldwide,desktop,
caja vecina,0.0,1.0,0.0,47.0,2019-05-09,gsc_property,worldwide,desktop,
caja vecina cerca de mi ubicacion,0.0,1.0,0.0,69.0,2019-05-09,gsc_property,worldwide,desktop,
caja vecina santiago,0.0,1.0,0.0,55.0,2019-05-09,gsc_property,worldwide,desktop,
caja vecina sucursales horarios,0.0,1.0,0.0,72.0,2019-05-09,gsc_property,worldwide,desktop,
canal 13 cable programacion,0.0,1.0,0.0,22.0,2019-05-09,gsc_property,worldwide,desktop,
canal 13 en vivo hd,0.0,1.0,0.0,64.0,2019-05-09,gsc_property,worldwide,desktop,
canal 13 hd,0.0,1.0,0.0,34.0,2019-05-09,gsc_property,worldwide,desktop,
canal 13 hd directv,0.0,1.0,0.0,36.0,2019-05-09,gsc_property,worldwide,desktop,
canal 13 online hd,0.0,1.0,0.0,43.0,2019-05-09,gsc_property,worldwide,desktop,
canal 15.2,0.0,1.0,0.0,10.0,2019-05-09,gsc_property,worldwide,desktop,
canal adulto online,0.0,1.0,0.0,7.0,2019-05-09,gsc_property,worldwide,desktop,
canal cdf,0.0,1.0,0.0,50.0,2019-05-09,gsc_property,worldwide,desktop,
canal fx programacion,0.0,1.0,0.0,61.0,2019-05-09,gsc_property,worldwide,desktop,
canal la red en vivo,0.0,1.0,0.0,79.0,2019-05-09,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,12.0,2019-05-09,gsc_property,worldwide,desktop,
canal venus directv,0.0,1.0,0.0,60.0,2019-05-09,gsc_property,worldwide,desktop,
canal venus en linea,0.0,3.0,0.0,17.333333333333332,2019-05-09,gsc_property,worldwide,desktop,
canal venus online,0.0,1.0,0.0,46.0,2019-05-09,gsc_property,worldwide,desktop,
canales,0.0,2.0,0.0,10.0,2019-05-09,gsc_property,worldwide,desktop,
canales adultos online,0.0,2.0,0.0,26.5,2019-05-09,gsc_property,worldwide,desktop,
canales chilenos,0.0,1.0,0.0,74.0,2019-05-09,gsc_property,worldwide,desktop,
canales chilenos online,0.0,1.0,0.0,32.0,2019-05-09,gsc_property,worldwide,desktop,
canales de cable online,0.0,2.0,0.0,71.0,2019-05-09,gsc_property,worldwide,desktop,
canales de chile online,0.0,1.0,0.0,34.0,2019-05-09,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,77.0,2019-05-09,gsc_property,worldwide,desktop,
canales de tv,0.0,1.0,0.0,73.0,2019-05-09,gsc_property,worldwide,desktop,
canales de tv en chile,0.0,1.0,0.0,8.0,2019-05-09,gsc_property,worldwide,desktop,
canales de usa online,0.0,1.0,0.0,100.0,2019-05-09,gsc_property,worldwide,desktop,
canales en vivo chile,0.0,1.0,0.0,46.0,2019-05-09,gsc_property,worldwide,desktop,
canales gratis hd,0.0,1.0,0.0,10.0,2019-05-09,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,11.0,2019-05-09,gsc_property,worldwide,desktop,
canales hd online,0.0,3.0,0.0,6.333333333333333,2019-05-09,gsc_property,worldwide,desktop,
canales nacionales,0.0,2.0,0.0,56.0,2019-05-09,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,21.0,2019-05-09,gsc_property,worldwide,desktop,
canales nacionales online,0.0,1.0,0.0,47.0,2019-05-09,gsc_property,worldwide,desktop,
tu digital tv,1.0,1.0,1.0,3.0,2019-05-09,gsc_property,worldwide,tablet,
tu tv hd,1.0,3.0,0.3333333333333333,5.333333333333333,2019-05-09,gsc_property,worldwide,tablet,
tu ves,1.0,3.0,0.3333333333333333,2.0,2019-05-09,gsc_property,worldwide,tablet,
tu vez,1.0,1.0,1.0,1.0,2019-05-09,gsc_property,worldwide,tablet,
tuves,1.0,3.0,0.3333333333333333,1.0,2019-05-09,gsc_property,worldwide,tablet,
+tv,0.0,1.0,0.0,10.0,2019-05-09,gsc_property,worldwide,tablet,
canales de chile,0.0,2.0,0.0,9.5,2019-05-09,gsc_property,worldwide,tablet,
canales de tv en chile,0.0,1.0,0.0,7.0,2019-05-09,gsc_property,worldwide,tablet,
canales online,0.0,4.0,0.0,7.5,2019-05-09,gsc_property,worldwide,tablet,
chile hd,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,tablet,
guia de canales movistar chile 2018,0.0,1.0,0.0,6.0,2019-05-09,gsc_property,worldwide,tablet,
hd,0.0,23.0,0.0,7.260869565217392,2019-05-09,gsc_property,worldwide,tablet,
mi tv chile,0.0,1.0,0.0,6.0,2019-05-09,gsc_property,worldwide,tablet,
pagar tuves,0.0,1.0,0.0,2.0,2019-05-09,gsc_property,worldwide,tablet,
programacion,0.0,1.0,0.0,9.0,2019-05-09,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,2.0,0.0,10.0,2019-05-09,gsc_property,worldwide,tablet,
tutv hd,0.0,1.0,0.0,7.0,2019-05-09,gsc_property,worldwide,tablet,
tuves chile,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,tablet,
tuves hd canales,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,tablet,
tuves hd pagos,0.0,1.0,0.0,2.0,2019-05-09,gsc_property,worldwide,tablet,
tv cable,0.0,1.0,0.0,6.0,2019-05-09,gsc_property,worldwide,tablet,
tv cable prepago chile,0.0,1.0,0.0,1.0,2019-05-09,gsc_property,worldwide,tablet,
tv hd,0.0,2.0,0.0,8.5,2019-05-09,gsc_property,worldwide,tablet,
tv hd en vivo,0.0,1.0,0.0,115.0,2019-05-09,gsc_property,worldwide,tablet,
tv hd gratis,0.0,2.0,0.0,4.0,2019-05-09,gsc_property,worldwide,tablet,
venus tv online digital,0.0,2.0,0.0,29.0,2019-05-09,gsc_property,worldwide,tablet,
wp-content/themes/thesource/images/search.png,0.0,4.0,0.0,1.0,2019-05-09,gsc_property,worldwide,tablet,
