Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tuves hd telefono,1.0,3.0,0.3333333333333333,2.0,2019-05-08,gsc_property,worldwide,mobile,
tuves numero,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuves online,1.0,3.0,0.3333333333333333,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuves pago en linea con rut,1.0,2.0,0.5,2.0,2019-05-08,gsc_property,worldwide,mobile,
tuves programacion,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuves tv,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuves tv hd,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuves tv reclamos,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuves. cl,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuveshd.cl,1.0,4.0,0.25,1.0,2019-05-08,gsc_property,worldwide,mobile,
tuvez hd,1.0,4.0,0.25,1.0,2019-05-08,gsc_property,worldwide,mobile,
tv cable alto hospicio,1.0,6.0,0.16666666666666666,4.833333333333334,2019-05-08,gsc_property,worldwide,mobile,
tv cable barato,1.0,2.0,0.5,5.0,2019-05-08,gsc_property,worldwide,mobile,
tv cable en peñaflor,1.0,1.0,1.0,4.0,2019-05-08,gsc_property,worldwide,mobile,
tv cable hogar,1.0,5.0,0.2,4.2,2019-05-08,gsc_property,worldwide,mobile,
tv cable prepago chile,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tv cable tuves,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,mobile,
tv hd,1.0,28.0,0.03571428571428571,5.035714285714286,2019-05-08,gsc_property,worldwide,mobile,
tv hd gratis,1.0,7.0,0.14285714285714285,5.714285714285714,2019-05-08,gsc_property,worldwide,mobile,
tvcable,1.0,5.0,0.2,5.4,2019-05-08,gsc_property,worldwide,mobile,
tves,1.0,6.0,0.16666666666666666,3.8333333333333335,2019-05-08,gsc_property,worldwide,mobile,
tves chile,1.0,2.0,0.5,1.0,2019-05-08,gsc_property,worldwide,mobile,
venus canal en vivo online,1.0,1.0,1.0,19.0,2019-05-08,gsc_property,worldwide,mobile,
veo tv,1.0,14.0,0.07142857142857142,10.642857142857142,2019-05-08,gsc_property,worldwide,mobile,
www tuves cl pago,1.0,2.0,0.5,2.0,2019-05-08,gsc_property,worldwide,mobile,
+tv,0.0,6.0,0.0,11.0,2019-05-08,gsc_property,worldwide,mobile,
actualizar deco tuves hd,0.0,1.0,0.0,5.0,2019-05-08,gsc_property,worldwide,mobile,
almagro padre hurtado,0.0,1.0,0.0,66.0,2019-05-08,gsc_property,worldwide,mobile,
antena satelital,0.0,2.0,0.0,15.0,2019-05-08,gsc_property,worldwide,mobile,
antena tv cable,0.0,3.0,0.0,7.666666666666667,2019-05-08,gsc_property,worldwide,mobile,
antenas satelitales chile,0.0,1.0,0.0,7.0,2019-05-08,gsc_property,worldwide,mobile,
tuves,19.0,31.0,0.6129032258064516,1.3225806451612903,2019-05-08,gsc_property,worldwide,desktop,
tuves chile,9.0,17.0,0.5294117647058824,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuves programacion,8.0,8.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tu ves,7.0,14.0,0.5,1.2857142857142856,2019-05-08,gsc_property,worldwide,desktop,
tuves hd planes,7.0,8.0,0.875,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuves hd,6.0,11.0,0.5454545454545454,1.0,2019-05-08,gsc_property,worldwide,desktop,
tu ves hd,5.0,5.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
canales online,4.0,78.0,0.05128205128205128,8.282051282051281,2019-05-08,gsc_property,worldwide,desktop,
tuves.cl,4.0,4.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tv cable,3.0,32.0,0.09375,3.75,2019-05-08,gsc_property,worldwide,desktop,
hd tv,2.0,3.0,0.6666666666666666,8.0,2019-05-08,gsc_property,worldwide,desktop,
tu tv hd,2.0,11.0,0.18181818181818182,5.0,2019-05-08,gsc_property,worldwide,desktop,
tuves cdf hd,2.0,2.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuves internet,2.0,2.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuves tv chile,2.0,2.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuveshd,2.0,6.0,0.3333333333333333,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuvestv,2.0,2.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tv hd,2.0,45.0,0.044444444444444446,7.466666666666667,2019-05-08,gsc_property,worldwide,desktop,
tv satelital,2.0,15.0,0.13333333333333333,5.6,2019-05-08,gsc_property,worldwide,desktop,
tveshd,2.0,2.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
cable prepago,1.0,2.0,0.5,2.5,2019-05-08,gsc_property,worldwide,desktop,
cable satelital,1.0,3.0,0.3333333333333333,1.0,2019-05-08,gsc_property,worldwide,desktop,
fono tuves,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
intitle:index.of,1.0,1.0,1.0,62.0,2019-05-08,gsc_property,worldwide,desktop,
planes tuves,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
servicio de television por internet,1.0,1.0,1.0,4.0,2019-05-08,gsc_property,worldwide,desktop,
tu mundo talagante,1.0,1.0,1.0,9.0,2019-05-08,gsc_property,worldwide,desktop,
tu v,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tu veshd,1.0,2.0,0.5,1.0,2019-05-08,gsc_property,worldwide,desktop,
tu vez,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuves hd chile,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuves hd iquique,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuves tv,1.0,3.0,0.3333333333333333,1.0,2019-05-08,gsc_property,worldwide,desktop,
tuvez,1.0,2.0,0.5,1.0,2019-05-08,gsc_property,worldwide,desktop,
tv cable chillan,1.0,1.0,1.0,3.0,2019-05-08,gsc_property,worldwide,desktop,
tv cable en peñaflor,1.0,2.0,0.5,4.0,2019-05-08,gsc_property,worldwide,desktop,
tv cable online,1.0,2.0,0.5,6.0,2019-05-08,gsc_property,worldwide,desktop,
tv cable satelital,1.0,2.0,0.5,10.0,2019-05-08,gsc_property,worldwide,desktop,
tv cables,1.0,3.0,0.3333333333333333,1.3333333333333333,2019-05-08,gsc_property,worldwide,desktop,
tv clave,1.0,1.0,1.0,3.0,2019-05-08,gsc_property,worldwide,desktop,
tves,1.0,3.0,0.3333333333333333,4.0,2019-05-08,gsc_property,worldwide,desktop,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
+tv,0.0,6.0,0.0,9.833333333333334,2019-05-08,gsc_property,worldwide,desktop,
.tv,0.0,2.0,0.0,18.0,2019-05-08,gsc_property,worldwide,desktop,
abcdin pago online,0.0,1.0,0.0,53.0,2019-05-08,gsc_property,worldwide,desktop,
antena tv,0.0,2.0,0.0,80.5,2019-05-08,gsc_property,worldwide,desktop,
arriendo pantallas tv,0.0,1.0,0.0,69.0,2019-05-08,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,26.0,2019-05-08,gsc_property,worldwide,desktop,
boleta claro,0.0,1.0,0.0,43.0,2019-05-08,gsc_property,worldwide,desktop,
cable,0.0,8.0,0.0,10.125,2019-05-08,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,51.0,2019-05-08,gsc_property,worldwide,desktop,
cable de tv,0.0,1.0,0.0,4.0,2019-05-08,gsc_property,worldwide,desktop,
cable hd,0.0,1.0,0.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
cable online chile,0.0,2.0,0.0,7.0,2019-05-08,gsc_property,worldwide,desktop,
cable tuves,0.0,1.0,0.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
cable tv,0.0,7.0,0.0,3.7142857142857144,2019-05-08,gsc_property,worldwide,desktop,
cable tv hd,0.0,1.0,0.0,2.0,2019-05-08,gsc_property,worldwide,desktop,
cable.tv,0.0,1.0,0.0,3.0,2019-05-08,gsc_property,worldwide,desktop,
cablehd.online,0.0,2.0,0.0,6.0,2019-05-08,gsc_property,worldwide,desktop,
cabletv,0.0,2.0,0.0,3.5,2019-05-08,gsc_property,worldwide,desktop,
cabletv.,0.0,1.0,0.0,3.0,2019-05-08,gsc_property,worldwide,desktop,
caja vecina,0.0,1.0,0.0,39.0,2019-05-08,gsc_property,worldwide,desktop,
caja vecina santiago,0.0,1.0,0.0,45.0,2019-05-08,gsc_property,worldwide,desktop,
caja vecina santiago centro,0.0,2.0,0.0,59.0,2019-05-08,gsc_property,worldwide,desktop,
canal 13 hd online,0.0,1.0,0.0,50.0,2019-05-08,gsc_property,worldwide,desktop,
canal 13 paraguay programacion,0.0,1.0,0.0,64.0,2019-05-08,gsc_property,worldwide,desktop,
canal cdo,0.0,1.0,0.0,70.0,2019-05-08,gsc_property,worldwide,desktop,
canal de colina,0.0,1.0,0.0,11.0,2019-05-08,gsc_property,worldwide,desktop,
canal de entretenimiento,0.0,1.0,0.0,73.0,2019-05-08,gsc_property,worldwide,desktop,
canal fox life programacion,0.0,1.0,0.0,88.0,2019-05-08,gsc_property,worldwide,desktop,
canal fx programacion,0.0,2.0,0.0,58.0,2019-05-08,gsc_property,worldwide,desktop,
canal hd online,0.0,1.0,0.0,9.0,2019-05-08,gsc_property,worldwide,desktop,
canal htv,0.0,1.0,0.0,89.0,2019-05-08,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,12.0,2019-05-08,gsc_property,worldwide,desktop,
canal tv+,0.0,1.0,0.0,27.0,2019-05-08,gsc_property,worldwide,desktop,
canale hd,0.0,1.0,0.0,7.0,2019-05-08,gsc_property,worldwide,desktop,
canales,0.0,3.0,0.0,26.333333333333332,2019-05-08,gsc_property,worldwide,desktop,
canales de chile online,0.0,1.0,0.0,38.0,2019-05-08,gsc_property,worldwide,desktop,
canales de musica,0.0,1.0,0.0,33.0,2019-05-08,gsc_property,worldwide,desktop,
canales de pago online,0.0,1.0,0.0,30.0,2019-05-08,gsc_property,worldwide,desktop,
canales de tv,0.0,1.0,0.0,21.0,2019-05-08,gsc_property,worldwide,desktop,
canales de tv hd,0.0,1.0,0.0,7.0,2019-05-08,gsc_property,worldwide,desktop,
canales en linea,0.0,2.0,0.0,60.5,2019-05-08,gsc_property,worldwide,desktop,
canales en vivo chile,0.0,1.0,0.0,49.0,2019-05-08,gsc_property,worldwide,desktop,
canales hd,0.0,2.0,0.0,12.0,2019-05-08,gsc_property,worldwide,desktop,
canales hd online,0.0,1.0,0.0,7.0,2019-05-08,gsc_property,worldwide,desktop,
canales nacionales chile,0.0,1.0,0.0,43.0,2019-05-08,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,21.0,2019-05-08,gsc_property,worldwide,desktop,
canales on line,0.0,2.0,0.0,10.0,2019-05-08,gsc_property,worldwide,desktop,
canales online en vivo gratis,0.0,2.0,0.0,69.0,2019-05-08,gsc_property,worldwide,desktop,
canales play,0.0,1.0,0.0,1.0,2019-05-08,gsc_property,worldwide,desktop,
canales premium,0.0,3.0,0.0,14.333333333333334,2019-05-08,gsc_property,worldwide,desktop,
canales satelitales,0.0,2.0,0.0,9.5,2019-05-08,gsc_property,worldwide,desktop,
canales tv,0.0,1.0,0.0,97.0,2019-05-08,gsc_property,worldwide,desktop,
canales y canales,0.0,1.0,0.0,7.0,2019-05-08,gsc_property,worldwide,desktop,
canalesonline,0.0,2.0,0.0,8.5,2019-05-08,gsc_property,worldwide,desktop,
caneles online,0.0,1.0,0.0,8.0,2019-05-08,gsc_property,worldwide,desktop,
cartelera cinecanal,0.0,1.0,0.0,95.0,2019-05-08,gsc_property,worldwide,desktop,
cartoon network programacion,0.0,1.0,0.0,99.0,2019-05-08,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,24.0,2019-05-08,gsc_property,worldwide,desktop,
tuves,1.0,1.0,1.0,1.0,2019-05-08,gsc_property,worldwide,tablet,
/hd,0.0,1.0,0.0,7.0,2019-05-08,gsc_property,worldwide,tablet,
canales online,0.0,2.0,0.0,7.0,2019-05-08,gsc_property,worldwide,tablet,
guia de canales,0.0,1.0,0.0,8.0,2019-05-08,gsc_property,worldwide,tablet,
guia de canales entel,0.0,1.0,0.0,11.0,2019-05-08,gsc_property,worldwide,tablet,
hd,0.0,12.0,0.0,7.166666666666667,2019-05-08,gsc_property,worldwide,tablet,
hd tube,0.0,1.0,0.0,41.0,2019-05-08,gsc_property,worldwide,tablet,
hd.tv,0.0,2.0,0.0,11.0,2019-05-08,gsc_property,worldwide,tablet,
kit satelital,0.0,2.0,0.0,8.0,2019-05-08,gsc_property,worldwide,tablet,
mi pagina tv,0.0,3.0,0.0,8.333333333333332,2019-05-08,gsc_property,worldwide,tablet,
operadores de cable en chile,0.0,1.0,0.0,5.0,2019-05-08,gsc_property,worldwide,tablet,
play televisión,0.0,1.0,0.0,8.0,2019-05-08,gsc_property,worldwide,tablet,
programacion,0.0,1.0,0.0,10.0,2019-05-08,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,2.0,0.0,10.0,2019-05-08,gsc_property,worldwide,tablet,
programacion tv cable chile,0.0,1.0,0.0,9.0,2019-05-08,gsc_property,worldwide,tablet,
television en hd,0.0,1.0,0.0,18.0,2019-05-08,gsc_property,worldwide,tablet,
televisión satelital,0.0,2.0,0.0,3.5,2019-05-08,gsc_property,worldwide,tablet,
tu tv cable,0.0,1.0,0.0,11.0,2019-05-08,gsc_property,worldwide,tablet,
tu tv hd,0.0,13.0,0.0,5.384615384615385,2019-05-08,gsc_property,worldwide,tablet,
tutv,0.0,1.0,0.0,8.0,2019-05-08,gsc_property,worldwide,tablet,
tutv hd,0.0,3.0,0.0,10.0,2019-05-08,gsc_property,worldwide,tablet,
tutvhd,0.0,1.0,0.0,6.0,2019-05-08,gsc_property,worldwide,tablet,
tuvetv,0.0,1.0,0.0,8.0,2019-05-08,gsc_property,worldwide,tablet,
tv cable chile,0.0,2.0,0.0,3.0,2019-05-08,gsc_property,worldwide,tablet,
tv hd,0.0,1.0,0.0,4.0,2019-05-08,gsc_property,worldwide,tablet,
tv hd online,0.0,4.0,0.0,9.25,2019-05-08,gsc_property,worldwide,tablet,
tv por cable,0.0,1.0,0.0,2.0,2019-05-08,gsc_property,worldwide,tablet,
