Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
numero de tuves,1.0,3.0,0.3333333333333333,1.6666666666666665,2019-05-31,gsc_property,worldwide,mobile,
numero telefonico de tuves hd,1.0,3.0,0.3333333333333333,2.0,2019-05-31,gsc_property,worldwide,mobile,
pagar tuves con cuenta rut,1.0,2.0,0.5,2.0,2019-05-31,gsc_property,worldwide,mobile,
pagar tuves hd,1.0,6.0,0.16666666666666666,2.0,2019-05-31,gsc_property,worldwide,mobile,
pago tuves,1.0,17.0,0.058823529411764705,2.0,2019-05-31,gsc_property,worldwide,mobile,
pago tuves hd,1.0,8.0,0.125,2.0,2019-05-31,gsc_property,worldwide,mobile,
problemas con tuves hd,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
programacion cable,1.0,13.0,0.07692307692307693,6.0,2019-05-31,gsc_property,worldwide,mobile,
programacion tv cable entel chile,1.0,1.0,1.0,9.0,2019-05-31,gsc_property,worldwide,mobile,
servicio al cliente tuves hd,1.0,2.0,0.5,1.0,2019-05-31,gsc_property,worldwide,mobile,
servicio de television por internet,1.0,1.0,1.0,4.0,2019-05-31,gsc_property,worldwide,mobile,
telefono tuves,1.0,1.0,1.0,2.0,2019-05-31,gsc_property,worldwide,mobile,
television online cable,1.0,1.0,1.0,11.0,2019-05-31,gsc_property,worldwide,mobile,
televisión por cable,1.0,9.0,0.1111111111111111,4.222222222222222,2019-05-31,gsc_property,worldwide,mobile,
tu bes,1.0,1.0,1.0,3.0,2019-05-31,gsc_property,worldwide,mobile,
tu tv,1.0,7.0,0.14285714285714285,1.0,2019-05-31,gsc_property,worldwide,mobile,
tu tv canales,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tu tv hd,1.0,21.0,0.047619047619047616,4.714285714285714,2019-05-31,gsc_property,worldwide,mobile,
tu ves television,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tu ves tv,1.0,7.0,0.14285714285714285,1.0,2019-05-31,gsc_property,worldwide,mobile,
tubes tv,1.0,1.0,1.0,2.0,2019-05-31,gsc_property,worldwide,mobile,
tubeshd,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tuvehd,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tuves alto hospicio,1.0,1.0,1.0,2.0,2019-05-31,gsc_property,worldwide,mobile,
tuves hd llamar,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tuves hd numero telefonico,1.0,12.0,0.08333333333333333,1.9166666666666665,2019-05-31,gsc_property,worldwide,mobile,
tv cable barato,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tv cable planes,1.0,1.0,1.0,5.0,2019-05-31,gsc_property,worldwide,mobile,
tv cable temuco,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tv clave,1.0,1.0,1.0,2.0,2019-05-31,gsc_property,worldwide,mobile,
tv por cable chile,1.0,2.0,0.5,3.0,2019-05-31,gsc_property,worldwide,mobile,
tv satelital,1.0,21.0,0.047619047619047616,5.619047619047619,2019-05-31,gsc_property,worldwide,mobile,
tv tu mundo,1.0,1.0,1.0,8.0,2019-05-31,gsc_property,worldwide,mobile,
tveshd,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
tvez,1.0,2.0,0.5,2.0,2019-05-31,gsc_property,worldwide,mobile,
tvs hd,1.0,6.0,0.16666666666666666,1.0,2019-05-31,gsc_property,worldwide,mobile,
www.tuves.cl,1.0,2.0,0.5,1.0,2019-05-31,gsc_property,worldwide,mobile,
+tv,0.0,2.0,0.0,9.5,2019-05-31,gsc_property,worldwide,mobile,
ayuda,0.0,1.0,0.0,61.0,2019-05-31,gsc_property,worldwide,mobile,
busco prepago,0.0,1.0,0.0,1.0,2019-05-31,gsc_property,worldwide,mobile,
cable,0.0,20.0,0.0,9.45,2019-05-31,gsc_property,worldwide,mobile,
cable antena parabolica,0.0,1.0,0.0,5.0,2019-05-31,gsc_property,worldwide,mobile,
tuves,28.0,47.0,0.5957446808510638,1.1063829787234043,2019-05-31,gsc_property,worldwide,desktop,
tuves hd,16.0,24.0,0.6666666666666666,1.0833333333333333,2019-05-31,gsc_property,worldwide,desktop,
tu ves hd,14.0,17.0,0.8235294117647058,1.0,2019-05-31,gsc_property,worldwide,desktop,
tu ves,8.0,23.0,0.34782608695652173,1.434782608695652,2019-05-31,gsc_property,worldwide,desktop,
tuves programacion,6.0,6.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuveshd,4.0,8.0,0.5,1.0,2019-05-31,gsc_property,worldwide,desktop,
hd tuves,3.0,3.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuves online,3.0,9.0,0.3333333333333333,1.0,2019-05-31,gsc_property,worldwide,desktop,
tv cable,3.0,28.0,0.10714285714285714,3.7142857142857144,2019-05-31,gsc_property,worldwide,desktop,
pagar tuves,2.0,5.0,0.4,2.0,2019-05-31,gsc_property,worldwide,desktop,
television satelital,2.0,15.0,0.13333333333333333,2.533333333333333,2019-05-31,gsc_property,worldwide,desktop,
tuves chile,2.0,4.0,0.5,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuves hd cdf hd,2.0,3.0,0.6666666666666666,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuvetv,2.0,2.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuvez,2.0,5.0,0.4,1.0,2019-05-31,gsc_property,worldwide,desktop,
tv tuves,2.0,2.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
www tuves cl pago,2.0,8.0,0.25,2.0,2019-05-31,gsc_property,worldwide,desktop,
www.tuves.cl,2.0,2.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
canales del mundo en vivo por internet,1.0,1.0,1.0,147.0,2019-05-31,gsc_property,worldwide,desktop,
canales online,1.0,64.0,0.015625,7.4375,2019-05-31,gsc_property,worldwide,desktop,
decodificadores,1.0,1.0,1.0,21.0,2019-05-31,gsc_property,worldwide,desktop,
index of/,1.0,1.0,1.0,150.0,2019-05-31,gsc_property,worldwide,desktop,
servicio de television por internet,1.0,1.0,1.0,2.0,2019-05-31,gsc_property,worldwide,desktop,
television por cable por internet,1.0,1.0,1.0,5.0,2019-05-31,gsc_property,worldwide,desktop,
television prepago,1.0,1.0,1.0,3.0,2019-05-31,gsc_property,worldwide,desktop,
televisión de pago por internet,1.0,1.0,1.0,4.0,2019-05-31,gsc_property,worldwide,desktop,
tu ves tv,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tu vez,1.0,3.0,0.3333333333333333,5.0,2019-05-31,gsc_property,worldwide,desktop,
tube tv,1.0,1.0,1.0,5.0,2019-05-31,gsc_property,worldwide,desktop,
tuves cable,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuves fono,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuves pago,1.0,6.0,0.16666666666666666,2.0,2019-05-31,gsc_property,worldwide,desktop,
tuves pagos,1.0,14.0,0.07142857142857142,2.0,2019-05-31,gsc_property,worldwide,desktop,
tuves s.a,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuves satelital,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuves tv,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuves.cl,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuveshd.cl,1.0,2.0,0.5,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuvestv,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuvez hd,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tuvezhd,1.0,4.0,0.25,1.0,2019-05-31,gsc_property,worldwide,desktop,
tv hd,1.0,19.0,0.05263157894736842,8.105263157894736,2019-05-31,gsc_property,worldwide,desktop,
tvcable,1.0,4.0,0.25,5.5,2019-05-31,gsc_property,worldwide,desktop,
tves chile,1.0,1.0,1.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
tveshd,1.0,2.0,0.5,1.0,2019-05-31,gsc_property,worldwide,desktop,
+tv,0.0,4.0,0.0,8.25,2019-05-31,gsc_property,worldwide,desktop,
acacias 38 capitulo 209,0.0,1.0,0.0,88.0,2019-05-31,gsc_property,worldwide,desktop,
acacias 38 capitulo 240,0.0,1.0,0.0,83.0,2019-05-31,gsc_property,worldwide,desktop,
activar fox premium,0.0,1.0,0.0,32.0,2019-05-31,gsc_property,worldwide,desktop,
af,0.0,1.0,0.0,68.0,2019-05-31,gsc_property,worldwide,desktop,
antenas claro chile,0.0,1.0,0.0,65.0,2019-05-31,gsc_property,worldwide,desktop,
app tv chile,0.0,1.0,0.0,53.0,2019-05-31,gsc_property,worldwide,desktop,
boleta telefónica,0.0,1.0,0.0,70.0,2019-05-31,gsc_property,worldwide,desktop,
cable,0.0,10.0,0.0,9.0,2019-05-31,gsc_property,worldwide,desktop,
cable barato,0.0,2.0,0.0,1.5,2019-05-31,gsc_property,worldwide,desktop,
cable barato para tv,0.0,3.0,0.0,3.0,2019-05-31,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,66.0,2019-05-31,gsc_property,worldwide,desktop,
cable del puerto,0.0,1.0,0.0,5.0,2019-05-31,gsc_property,worldwide,desktop,
cable hd,0.0,3.0,0.0,1.6666666666666665,2019-05-31,gsc_property,worldwide,desktop,
cable hd tv,0.0,1.0,0.0,4.0,2019-05-31,gsc_property,worldwide,desktop,
cable prepago,0.0,2.0,0.0,3.0,2019-05-31,gsc_property,worldwide,desktop,
cable satelital gratis,0.0,1.0,0.0,8.0,2019-05-31,gsc_property,worldwide,desktop,
cable television,0.0,1.0,0.0,5.0,2019-05-31,gsc_property,worldwide,desktop,
cable tuves,0.0,1.0,0.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
cable tv,0.0,3.0,0.0,5.0,2019-05-31,gsc_property,worldwide,desktop,
cable tv telefono,0.0,1.0,0.0,76.0,2019-05-31,gsc_property,worldwide,desktop,
cable tvs,0.0,1.0,0.0,1.0,2019-05-31,gsc_property,worldwide,desktop,
cablehd.online,0.0,1.0,0.0,3.0,2019-05-31,gsc_property,worldwide,desktop,
caja vecina,0.0,1.0,0.0,48.0,2019-05-31,gsc_property,worldwide,desktop,
cales online,0.0,1.0,0.0,7.0,2019-05-31,gsc_property,worldwide,desktop,
canal 10 tormenta de pasiones,0.0,1.0,0.0,54.0,2019-05-31,gsc_property,worldwide,desktop,
canal 13 programacion,0.0,1.0,0.0,59.0,2019-05-31,gsc_property,worldwide,desktop,
canal 134,0.0,1.0,0.0,10.0,2019-05-31,gsc_property,worldwide,desktop,
canal 15.2,0.0,1.0,0.0,9.0,2019-05-31,gsc_property,worldwide,desktop,
canal adulto,0.0,1.0,0.0,64.0,2019-05-31,gsc_property,worldwide,desktop,
canal hd,0.0,1.0,0.0,11.0,2019-05-31,gsc_property,worldwide,desktop,
canal hd gratis,0.0,1.0,0.0,72.0,2019-05-31,gsc_property,worldwide,desktop,
canal mega hd,0.0,1.0,0.0,51.0,2019-05-31,gsc_property,worldwide,desktop,
canal tv fox,0.0,1.0,0.0,60.0,2019-05-31,gsc_property,worldwide,desktop,
canal tvs programacion,0.0,1.0,0.0,50.0,2019-05-31,gsc_property,worldwide,desktop,
canal venus en vivo por internet,0.0,1.0,0.0,60.0,2019-05-31,gsc_property,worldwide,desktop,
canales chilenos online,0.0,1.0,0.0,58.0,2019-05-31,gsc_property,worldwide,desktop,
canales claro satelital,0.0,1.0,0.0,33.0,2019-05-31,gsc_property,worldwide,desktop,
canales cristianos en directv,0.0,1.0,0.0,95.0,2019-05-31,gsc_property,worldwide,desktop,
canales de television chilena,0.0,1.0,0.0,87.0,2019-05-31,gsc_property,worldwide,desktop,
canales de television en chile,0.0,1.0,0.0,68.0,2019-05-31,gsc_property,worldwide,desktop,
canales de tv cable,0.0,1.0,0.0,6.0,2019-05-31,gsc_property,worldwide,desktop,
canales en linea,0.0,2.0,0.0,54.0,2019-05-31,gsc_property,worldwide,desktop,
canales en vivo hd gratis,0.0,1.0,0.0,47.0,2019-05-31,gsc_property,worldwide,desktop,
canales fta chile 2019,0.0,1.0,0.0,24.0,2019-05-31,gsc_property,worldwide,desktop,
canales hd chile gratis,0.0,1.0,0.0,11.0,2019-05-31,gsc_property,worldwide,desktop,
canales hd gratis,0.0,1.0,0.0,57.0,2019-05-31,gsc_property,worldwide,desktop,
canales hd online,0.0,2.0,0.0,6.0,2019-05-31,gsc_property,worldwide,desktop,
canales on line,0.0,16.0,0.0,9.8125,2019-05-31,gsc_property,worldwide,desktop,
canales online gratis,0.0,1.0,0.0,68.0,2019-05-31,gsc_property,worldwide,desktop,
canales online hd,0.0,1.0,0.0,10.0,2019-05-31,gsc_property,worldwide,desktop,
canales para adulto online,0.0,1.0,0.0,78.0,2019-05-31,gsc_property,worldwide,desktop,
canales peruanos en hd,0.0,1.0,0.0,25.0,2019-05-31,gsc_property,worldwide,desktop,
canales play,0.0,1.0,0.0,2.0,2019-05-31,gsc_property,worldwide,desktop,
canales por internet,0.0,1.0,0.0,96.0,2019-05-31,gsc_property,worldwide,desktop,
cable tv,0.0,4.0,0.0,4.75,2019-05-31,gsc_property,worldwide,tablet,
cable.tv,0.0,1.0,0.0,6.0,2019-05-31,gsc_property,worldwide,tablet,
canal space en vivo programacion,0.0,1.0,0.0,116.0,2019-05-31,gsc_property,worldwide,tablet,
canales online,0.0,3.0,0.0,7.0,2019-05-31,gsc_property,worldwide,tablet,
chile tv hd,0.0,4.0,0.0,5.5,2019-05-31,gsc_property,worldwide,tablet,
guia de canales,0.0,1.0,0.0,6.0,2019-05-31,gsc_property,worldwide,tablet,
hd,0.0,22.0,0.0,7.409090909090909,2019-05-31,gsc_property,worldwide,tablet,
plan tv cable,0.0,1.0,0.0,5.0,2019-05-31,gsc_property,worldwide,tablet,
programacion canales de cable,0.0,1.0,0.0,7.0,2019-05-31,gsc_property,worldwide,tablet,
programacion golden plus chile,0.0,1.0,0.0,10.0,2019-05-31,gsc_property,worldwide,tablet,
programacion tv cable,0.0,1.0,0.0,9.0,2019-05-31,gsc_property,worldwide,tablet,
programacion vtr online,0.0,2.0,0.0,10.0,2019-05-31,gsc_property,worldwide,tablet,
television por internet chile,0.0,1.0,0.0,9.0,2019-05-31,gsc_property,worldwide,tablet,
tu tv hd,0.0,4.0,0.0,5.25,2019-05-31,gsc_property,worldwide,tablet,
tu ves,0.0,1.0,0.0,1.0,2019-05-31,gsc_property,worldwide,tablet,
tutv hd,0.0,1.0,0.0,5.0,2019-05-31,gsc_property,worldwide,tablet,
tuves hd,0.0,2.0,0.0,1.0,2019-05-31,gsc_property,worldwide,tablet,
tuves pagos,0.0,1.0,0.0,2.0,2019-05-31,gsc_property,worldwide,tablet,
tuveshd,0.0,2.0,0.0,1.0,2019-05-31,gsc_property,worldwide,tablet,
tv chilena gratis,0.0,1.0,0.0,40.0,2019-05-31,gsc_property,worldwide,tablet,
tv hd,0.0,1.0,0.0,10.0,2019-05-31,gsc_property,worldwide,tablet,
tv online chile,0.0,1.0,0.0,28.0,2019-05-31,gsc_property,worldwide,tablet,
tvcable,0.0,1.0,0.0,4.0,2019-05-31,gsc_property,worldwide,tablet,
tvhd,0.0,1.0,0.0,3.0,2019-05-31,gsc_property,worldwide,tablet,
tvmas online,0.0,1.0,0.0,10.0,2019-05-31,gsc_property,worldwide,tablet,
v tv internet,0.0,1.0,0.0,10.0,2019-05-31,gsc_property,worldwide,tablet,
