Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
decodificador hd tv abierta,1.0,2.0,0.5,10.0,2019-05-21,gsc_property,worldwide,mobile,
guia de canales tuves hd,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
guia de tv cable,1.0,4.0,0.25,10.0,2019-05-21,gsc_property,worldwide,mobile,
hd tuves,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
hdrec,1.0,2.0,0.5,2.0,2019-05-21,gsc_property,worldwide,mobile,
instalo tv cable barato,1.0,1.0,1.0,7.0,2019-05-21,gsc_property,worldwide,mobile,
mi tuves,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
mi.tuves,1.0,4.0,0.25,1.75,2019-05-21,gsc_property,worldwide,mobile,
numero de telefono de tuves,1.0,5.0,0.2,2.0,2019-05-21,gsc_property,worldwide,mobile,
numero tuves hd,1.0,2.0,0.5,2.0,2019-05-21,gsc_property,worldwide,mobile,
pagar tuves hd,1.0,6.0,0.16666666666666666,2.0,2019-05-21,gsc_property,worldwide,mobile,
pagar tv cable tuves,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
planes de tv cable,1.0,8.0,0.125,7.0,2019-05-21,gsc_property,worldwide,mobile,
por. hd,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,mobile,
problemas con tuves hd,1.0,3.0,0.3333333333333333,1.0,2019-05-21,gsc_property,worldwide,mobile,
programacion de canales,1.0,1.0,1.0,8.0,2019-05-21,gsc_property,worldwide,mobile,
programacion tv cable,1.0,15.0,0.06666666666666667,9.2,2019-05-21,gsc_property,worldwide,mobile,
programacion tv cable entel chile,1.0,4.0,0.25,8.75,2019-05-21,gsc_property,worldwide,mobile,
servicio al cliente tuves hd,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
servicios de tv cable,1.0,1.0,1.0,3.0,2019-05-21,gsc_property,worldwide,mobile,
televisión por antena,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,mobile,
televisión satelital,1.0,8.0,0.125,5.625,2019-05-21,gsc_property,worldwide,mobile,
tu es hd,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tubes tv,1.0,3.0,0.3333333333333333,1.6666666666666665,2019-05-21,gsc_property,worldwide,mobile,
tuves alto hospicio,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves canales,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves cl,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves hd numero telefonico,1.0,5.0,0.2,1.8,2019-05-21,gsc_property,worldwide,mobile,
tuves hd planes,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves internet,1.0,2.0,0.5,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves iquique,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,mobile,
tuves llamar,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves numero,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,mobile,
tuves pagar,1.0,12.0,0.08333333333333333,2.0,2019-05-21,gsc_property,worldwide,mobile,
tuves pago en linea con rut,1.0,3.0,0.3333333333333333,2.0,2019-05-21,gsc_property,worldwide,mobile,
tuves planes,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves s.a,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves satelital,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuves tv chile,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tuvetv,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tv cable chillan,1.0,1.0,1.0,6.0,2019-05-21,gsc_property,worldwide,mobile,
tv cable online chile,1.0,2.0,0.5,11.5,2019-05-21,gsc_property,worldwide,mobile,
tv cable prepago,1.0,4.0,0.25,3.75,2019-05-21,gsc_property,worldwide,mobile,
tv cable satelital,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tv cable viña del mar,1.0,1.0,1.0,7.0,2019-05-21,gsc_property,worldwide,mobile,
tv hogar,1.0,2.0,0.5,6.0,2019-05-21,gsc_property,worldwide,mobile,
tv prepago,1.0,4.0,0.25,3.25,2019-05-21,gsc_property,worldwide,mobile,
tv satelital chile,1.0,5.0,0.2,1.0,2019-05-21,gsc_property,worldwide,mobile,
tves chile,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,mobile,
tvhd,1.0,7.0,0.14285714285714285,3.4285714285714284,2019-05-21,gsc_property,worldwide,mobile,
tvmas online,1.0,25.0,0.04,10.64,2019-05-21,gsc_property,worldwide,mobile,
tvmaxima,1.0,2.0,0.5,4.5,2019-05-21,gsc_property,worldwide,mobile,
tvs hd,1.0,2.0,0.5,1.0,2019-05-21,gsc_property,worldwide,mobile,
www tuves cl pago,1.0,3.0,0.3333333333333333,2.0,2019-05-21,gsc_property,worldwide,mobile,
tuves,8.0,14.0,0.5714285714285714,1.8571428571428572,2019-05-21,gsc_property,worldwide,desktop,
tuves hd,7.0,11.0,0.6363636363636364,1.0,2019-05-21,gsc_property,worldwide,desktop,
canales online,5.0,65.0,0.07692307692307693,8.523076923076923,2019-05-21,gsc_property,worldwide,desktop,
tu ves,4.0,10.0,0.4,1.1,2019-05-21,gsc_property,worldwide,desktop,
tuves programacion,4.0,4.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
tuveshd,4.0,5.0,0.8,1.0,2019-05-21,gsc_property,worldwide,desktop,
tu ves hd,3.0,4.0,0.75,1.0,2019-05-21,gsc_property,worldwide,desktop,
tuves.cl,2.0,2.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
tv cable,2.0,21.0,0.09523809523809523,3.761904761904762,2019-05-21,gsc_property,worldwide,desktop,
tv online chile,2.0,3.0,0.6666666666666666,24.0,2019-05-21,gsc_property,worldwide,desktop,
tvves,2.0,2.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
cable tv,1.0,4.0,0.25,2.5,2019-05-21,gsc_property,worldwide,desktop,
canales hd online,1.0,3.0,0.3333333333333333,11.666666666666666,2019-05-21,gsc_property,worldwide,desktop,
televisión satelital,1.0,7.0,0.14285714285714285,6.428571428571429,2019-05-21,gsc_property,worldwide,desktop,
tu tv,1.0,5.0,0.2,39.4,2019-05-21,gsc_property,worldwide,desktop,
tu tv hd,1.0,8.0,0.125,4.375,2019-05-21,gsc_property,worldwide,desktop,
tu vez hd,1.0,2.0,0.5,1.0,2019-05-21,gsc_property,worldwide,desktop,
tu.tv,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
tutv,1.0,2.0,0.5,6.5,2019-05-21,gsc_property,worldwide,desktop,
tuves chile,1.0,2.0,0.5,1.0,2019-05-21,gsc_property,worldwide,desktop,
tuves hd cable,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
tuves hd chile,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
tuves hd gratis,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
tuves hd pagos,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,desktop,
tuves prepago,1.0,1.0,1.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
tv cable chile,1.0,5.0,0.2,4.2,2019-05-21,gsc_property,worldwide,desktop,
tv hd online,1.0,7.0,0.14285714285714285,19.0,2019-05-21,gsc_property,worldwide,desktop,
tv satelital,1.0,19.0,0.05263157894736842,11.947368421052632,2019-05-21,gsc_property,worldwide,desktop,
tv satelital chile,1.0,6.0,0.16666666666666666,1.0,2019-05-21,gsc_property,worldwide,desktop,
tv satelital gratis,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,desktop,
tv tu,1.0,3.0,0.3333333333333333,21.666666666666668,2019-05-21,gsc_property,worldwide,desktop,
tv.tu,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,desktop,
tvhd,1.0,8.0,0.125,5.625,2019-05-21,gsc_property,worldwide,desktop,
"""parent directory "" /appz/ -xxx -html -htm -php -shtml -opendivx -md5 -md5sums",0.0,1.0,0.0,46.0,2019-05-21,gsc_property,worldwide,desktop,
.hd,0.0,1.0,0.0,5.0,2019-05-21,gsc_property,worldwide,desktop,
4 region,0.0,1.0,0.0,71.0,2019-05-21,gsc_property,worldwide,desktop,
almagro padre hurtado,0.0,2.0,0.0,71.0,2019-05-21,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,69.0,2019-05-21,gsc_property,worldwide,desktop,
antena decodificador,0.0,1.0,0.0,34.0,2019-05-21,gsc_property,worldwide,desktop,
antena satelital,0.0,2.0,0.0,43.5,2019-05-21,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,97.0,2019-05-21,gsc_property,worldwide,desktop,
av.mytubes,0.0,3.0,0.0,78.0,2019-05-21,gsc_property,worldwide,desktop,
av.mytubes.xyz,0.0,1.0,0.0,72.0,2019-05-21,gsc_property,worldwide,desktop,
ayuda,0.0,2.0,0.0,30.0,2019-05-21,gsc_property,worldwide,desktop,
boleta entel hogar,0.0,2.0,0.0,59.5,2019-05-21,gsc_property,worldwide,desktop,
boton epg control remoto,0.0,1.0,0.0,7.0,2019-05-21,gsc_property,worldwide,desktop,
cable,0.0,5.0,0.0,12.4,2019-05-21,gsc_property,worldwide,desktop,
cable antena tv,0.0,1.0,0.0,48.0,2019-05-21,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,55.0,2019-05-21,gsc_property,worldwide,desktop,
cable chile,0.0,2.0,0.0,11.5,2019-05-21,gsc_property,worldwide,desktop,
cable de tv,0.0,1.0,0.0,2.0,2019-05-21,gsc_property,worldwide,desktop,
cable onda call center,0.0,2.0,0.0,51.0,2019-05-21,gsc_property,worldwide,desktop,
cable online chile,0.0,1.0,0.0,6.0,2019-05-21,gsc_property,worldwide,desktop,
cable para tv,0.0,1.0,0.0,18.0,2019-05-21,gsc_property,worldwide,desktop,
cable satelital,0.0,1.0,0.0,1.0,2019-05-21,gsc_property,worldwide,desktop,
cable tv canales,0.0,1.0,0.0,8.0,2019-05-21,gsc_property,worldwide,desktop,
cable.tv,0.0,1.0,0.0,6.0,2019-05-21,gsc_property,worldwide,desktop,
cablehogar,0.0,1.0,0.0,59.0,2019-05-21,gsc_property,worldwide,desktop,
cablehogar programacion,0.0,1.0,0.0,39.0,2019-05-21,gsc_property,worldwide,desktop,
cabletv,0.0,1.0,0.0,2.0,2019-05-21,gsc_property,worldwide,desktop,
canal adulto,0.0,1.0,0.0,59.0,2019-05-21,gsc_property,worldwide,desktop,
canal cdf premium vtr,0.0,1.0,0.0,63.0,2019-05-21,gsc_property,worldwide,desktop,
canal fx programacion,0.0,1.0,0.0,94.0,2019-05-21,gsc_property,worldwide,desktop,
canal fx programacion argentina,0.0,1.0,0.0,88.0,2019-05-21,gsc_property,worldwide,desktop,
canal la red en vivo,0.0,1.0,0.0,75.0,2019-05-21,gsc_property,worldwide,desktop,
canal por cable,0.0,1.0,0.0,50.0,2019-05-21,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,19.0,2019-05-21,gsc_property,worldwide,desktop,
canal space programacion,0.0,1.0,0.0,32.0,2019-05-21,gsc_property,worldwide,desktop,
canal tcm programacion,0.0,1.0,0.0,87.0,2019-05-21,gsc_property,worldwide,desktop,
canal venus online,0.0,1.0,0.0,47.0,2019-05-21,gsc_property,worldwide,desktop,
canal warner programacion,0.0,1.0,0.0,57.0,2019-05-21,gsc_property,worldwide,desktop,
canale hd,0.0,1.0,0.0,3.0,2019-05-21,gsc_property,worldwide,desktop,
canales,0.0,1.0,0.0,35.0,2019-05-21,gsc_property,worldwide,desktop,
canales adultos online,0.0,1.0,0.0,28.0,2019-05-21,gsc_property,worldwide,desktop,
canales cdf,0.0,1.0,0.0,28.0,2019-05-21,gsc_property,worldwide,desktop,
canales chilenos online,0.0,2.0,0.0,43.5,2019-05-21,gsc_property,worldwide,desktop,
canales claro satelital,0.0,1.0,0.0,10.0,2019-05-21,gsc_property,worldwide,desktop,
canales de cable online,0.0,1.0,0.0,62.0,2019-05-21,gsc_property,worldwide,desktop,
canales de chile,0.0,2.0,0.0,14.5,2019-05-21,gsc_property,worldwide,desktop,
canales de cine online,0.0,1.0,0.0,9.0,2019-05-21,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,66.0,2019-05-21,gsc_property,worldwide,desktop,
canales de television online,0.0,1.0,0.0,31.0,2019-05-21,gsc_property,worldwide,desktop,
canales de tv claro,0.0,1.0,0.0,95.0,2019-05-21,gsc_property,worldwide,desktop,
canales del mundo online,0.0,2.0,0.0,91.5,2019-05-21,gsc_property,worldwide,desktop,
canales en hd,0.0,1.0,0.0,10.0,2019-05-21,gsc_property,worldwide,desktop,
canales en linea,0.0,1.0,0.0,10.0,2019-05-21,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,13.0,2019-05-21,gsc_property,worldwide,desktop,
canales hd chile,0.0,1.0,0.0,11.0,2019-05-21,gsc_property,worldwide,desktop,
canales hd chile tv abierta,0.0,1.0,0.0,27.0,2019-05-21,gsc_property,worldwide,desktop,
canales hd gratis online,0.0,1.0,0.0,84.0,2019-05-21,gsc_property,worldwide,desktop,
canales hd online gratis,0.0,1.0,0.0,29.0,2019-05-21,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,21.0,2019-05-21,gsc_property,worldwide,desktop,
canales on line,0.0,1.0,0.0,9.0,2019-05-21,gsc_property,worldwide,desktop,
canales online gratis,0.0,1.0,0.0,52.0,2019-05-21,gsc_property,worldwide,desktop,
canales onlines,0.0,1.0,0.0,7.0,2019-05-21,gsc_property,worldwide,desktop,
canales peruanos,0.0,1.0,0.0,50.0,2019-05-21,gsc_property,worldwide,desktop,
canales peruanos en chile,0.0,1.0,0.0,3.0,2019-05-21,gsc_property,worldwide,desktop,
canales premium claro gratis,0.0,1.0,0.0,37.0,2019-05-21,gsc_property,worldwide,desktop,
canales tv cable online,0.0,1.0,0.0,33.0,2019-05-21,gsc_property,worldwide,desktop,
canales tv hd,0.0,4.0,0.0,5.0,2019-05-21,gsc_property,worldwide,desktop,
television satelital,1.0,1.0,1.0,2.0,2019-05-21,gsc_property,worldwide,tablet,
+tv,0.0,1.0,0.0,10.0,2019-05-21,gsc_property,worldwide,tablet,
cable television,0.0,1.0,0.0,2.0,2019-05-21,gsc_property,worldwide,tablet,
canales hd,0.0,2.0,0.0,11.0,2019-05-21,gsc_property,worldwide,tablet,
canales online,0.0,1.0,0.0,7.0,2019-05-21,gsc_property,worldwide,tablet,
canales premium online,0.0,1.0,0.0,19.0,2019-05-21,gsc_property,worldwide,tablet,
canles online,0.0,1.0,0.0,7.0,2019-05-21,gsc_property,worldwide,tablet,
globo tv hd,0.0,1.0,0.0,10.0,2019-05-21,gsc_property,worldwide,tablet,
guia canales movistar chile,0.0,1.0,0.0,8.0,2019-05-21,gsc_property,worldwide,tablet,
hd,0.0,19.0,0.0,7.631578947368421,2019-05-21,gsc_property,worldwide,tablet,
hdchile,0.0,1.0,0.0,6.0,2019-05-21,gsc_property,worldwide,tablet,
pagar tuveshd,0.0,2.0,0.0,2.0,2019-05-21,gsc_property,worldwide,tablet,
programacion canales cable,0.0,1.0,0.0,8.0,2019-05-21,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,1.0,0.0,10.0,2019-05-21,gsc_property,worldwide,tablet,
television por cable,0.0,2.0,0.0,10.0,2019-05-21,gsc_property,worldwide,tablet,
televisión por cable,0.0,1.0,0.0,7.0,2019-05-21,gsc_property,worldwide,tablet,
tnt drama chile,0.0,1.0,0.0,9.0,2019-05-21,gsc_property,worldwide,tablet,
tu tv hd,0.0,6.0,0.0,5.0,2019-05-21,gsc_property,worldwide,tablet,
tubes hd,0.0,1.0,0.0,12.0,2019-05-21,gsc_property,worldwide,tablet,
tutv hd,0.0,1.0,0.0,8.0,2019-05-21,gsc_property,worldwide,tablet,
tuve hd,0.0,1.0,0.0,1.0,2019-05-21,gsc_property,worldwide,tablet,
tv cable,0.0,1.0,0.0,3.0,2019-05-21,gsc_property,worldwide,tablet,
tv cable play,0.0,1.0,0.0,5.0,2019-05-21,gsc_property,worldwide,tablet,
tv hd,0.0,2.0,0.0,3.5,2019-05-21,gsc_property,worldwide,tablet,
tv mas chile,0.0,1.0,0.0,9.0,2019-05-21,gsc_property,worldwide,tablet,
tv satelital gratis chile,0.0,1.0,0.0,9.0,2019-05-21,gsc_property,worldwide,tablet,
tvcable,0.0,1.0,0.0,4.0,2019-05-21,gsc_property,worldwide,tablet,
tvhd,0.0,2.0,0.0,1.5,2019-05-21,gsc_property,worldwide,tablet,
tvmas on line,0.0,1.0,0.0,9.0,2019-05-21,gsc_property,worldwide,tablet,
tvmas online,0.0,2.0,0.0,9.5,2019-05-21,gsc_property,worldwide,tablet,
