Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tv digital por internet,1.0,1.0,1.0,9.0,2019-05-19,gsc_property,worldwide,desktop,
tv hd,1.0,34.0,0.029411764705882353,6.705882352941177,2019-05-19,gsc_property,worldwide,desktop,
tv hd online,1.0,9.0,0.1111111111111111,7.555555555555555,2019-05-19,gsc_property,worldwide,desktop,
+tv,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,desktop,
abby hatcher latino,0.0,1.0,0.0,42.0,2019-05-19,gsc_property,worldwide,desktop,
abcdin pago facil,0.0,1.0,0.0,30.0,2019-05-19,gsc_property,worldwide,desktop,
actualizacion decodificador,0.0,1.0,0.0,47.0,2019-05-19,gsc_property,worldwide,desktop,
alto la cruz padre hurtado,0.0,1.0,0.0,64.0,2019-05-19,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,75.0,2019-05-19,gsc_property,worldwide,desktop,
amor de verano pelicula studio universal,0.0,1.0,0.0,83.0,2019-05-19,gsc_property,worldwide,desktop,
analizame pelicula completa en español latino pelis24,0.0,1.0,0.0,27.0,2019-05-19,gsc_property,worldwide,desktop,
antena play gratis,0.0,1.0,0.0,66.0,2019-05-19,gsc_property,worldwide,desktop,
antena satelital,0.0,1.0,0.0,9.0,2019-05-19,gsc_property,worldwide,desktop,
antenas satelitales para tv gratis chile,0.0,1.0,0.0,13.0,2019-05-19,gsc_property,worldwide,desktop,
aplicacion antena tv,0.0,1.0,0.0,83.0,2019-05-19,gsc_property,worldwide,desktop,
ayuda,0.0,2.0,0.0,27.0,2019-05-19,gsc_property,worldwide,desktop,
boleta claro,0.0,1.0,0.0,50.0,2019-05-19,gsc_property,worldwide,desktop,
cable,0.0,4.0,0.0,9.0,2019-05-19,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,2.0,0.0,65.5,2019-05-19,gsc_property,worldwide,desktop,
cable canal,0.0,1.0,0.0,58.0,2019-05-19,gsc_property,worldwide,desktop,
cable de television,0.0,1.0,0.0,8.0,2019-05-19,gsc_property,worldwide,desktop,
cable hd,0.0,2.0,0.0,1.0,2019-05-19,gsc_property,worldwide,desktop,
cable online chile,0.0,1.0,0.0,7.0,2019-05-19,gsc_property,worldwide,desktop,
cable online gratis chile,0.0,1.0,0.0,24.0,2019-05-19,gsc_property,worldwide,desktop,
cable tv,0.0,3.0,0.0,2.333333333333333,2019-05-19,gsc_property,worldwide,desktop,
cable web,0.0,1.0,0.0,5.0,2019-05-19,gsc_property,worldwide,desktop,
cablehd.online,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,desktop,
cables de poder,0.0,1.0,0.0,69.0,2019-05-19,gsc_property,worldwide,desktop,
cabletv,0.0,3.0,0.0,3.6666666666666665,2019-05-19,gsc_property,worldwide,desktop,
cales online,0.0,1.0,0.0,6.0,2019-05-19,gsc_property,worldwide,desktop,
canal 13 online,0.0,1.0,0.0,96.0,2019-05-19,gsc_property,worldwide,desktop,
canal 13 peliculas hoy,0.0,1.0,0.0,67.0,2019-05-19,gsc_property,worldwide,desktop,
canal 13 programacion,0.0,1.0,0.0,60.0,2019-05-19,gsc_property,worldwide,desktop,
canal 15.2 en vivo,0.0,2.0,0.0,8.5,2019-05-19,gsc_property,worldwide,desktop,
canal cdf hd movistar,0.0,1.0,0.0,51.0,2019-05-19,gsc_property,worldwide,desktop,
canal cdf online,0.0,1.0,0.0,30.0,2019-05-19,gsc_property,worldwide,desktop,
canal etc en vivo,0.0,1.0,0.0,28.0,2019-05-19,gsc_property,worldwide,desktop,
canal.com 13,0.0,1.0,0.0,71.0,2019-05-19,gsc_property,worldwide,desktop,
canale online,0.0,4.0,0.0,6.5,2019-05-19,gsc_property,worldwide,desktop,
canales cable,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,desktop,
canales chile en vivo,0.0,1.0,0.0,49.0,2019-05-19,gsc_property,worldwide,desktop,
canales chilenos en vivo,0.0,1.0,0.0,73.0,2019-05-19,gsc_property,worldwide,desktop,
canales chilenos online,0.0,1.0,0.0,40.0,2019-05-19,gsc_property,worldwide,desktop,
canales claro,0.0,1.0,0.0,49.0,2019-05-19,gsc_property,worldwide,desktop,
canales claro lista,0.0,1.0,0.0,46.0,2019-05-19,gsc_property,worldwide,desktop,
canales de cable,0.0,1.0,0.0,76.0,2019-05-19,gsc_property,worldwide,desktop,
canales de chile,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,desktop,
canales de television online,0.0,1.0,0.0,27.0,2019-05-19,gsc_property,worldwide,desktop,
canales de tv cable,0.0,1.0,0.0,5.0,2019-05-19,gsc_property,worldwide,desktop,
canales del cable,0.0,1.0,0.0,6.0,2019-05-19,gsc_property,worldwide,desktop,
canales directv prepago,0.0,1.0,0.0,59.0,2019-05-19,gsc_property,worldwide,desktop,
canales en hd tv abierta,0.0,1.0,0.0,48.0,2019-05-19,gsc_property,worldwide,desktop,
canales en linea,0.0,2.0,0.0,12.5,2019-05-19,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,55.0,2019-05-19,gsc_property,worldwide,desktop,
canales hd en vivo,0.0,1.0,0.0,46.0,2019-05-19,gsc_property,worldwide,desktop,
canales hd online,0.0,7.0,0.0,6.714285714285714,2019-05-19,gsc_property,worldwide,desktop,
canales on line,0.0,5.0,0.0,9.4,2019-05-19,gsc_property,worldwide,desktop,
canales online gratis por internet,0.0,1.0,0.0,76.0,2019-05-19,gsc_property,worldwide,desktop,
canales online hd,0.0,6.0,0.0,7.5,2019-05-19,gsc_property,worldwide,desktop,
canales peruanos,0.0,1.0,0.0,81.0,2019-05-19,gsc_property,worldwide,desktop,
canales premium gratis por internet,0.0,1.0,0.0,45.0,2019-05-19,gsc_property,worldwide,desktop,
canales premium online,0.0,1.0,0.0,36.0,2019-05-19,gsc_property,worldwide,desktop,
canales tv on line,0.0,1.0,0.0,40.0,2019-05-19,gsc_property,worldwide,desktop,
canales tvcable,0.0,1.0,0.0,11.0,2019-05-19,gsc_property,worldwide,desktop,
canales vtr numeros,0.0,1.0,0.0,44.0,2019-05-19,gsc_property,worldwide,desktop,
canalesonline,0.0,1.0,0.0,9.0,2019-05-19,gsc_property,worldwide,desktop,
cartelera tv,0.0,1.0,0.0,57.0,2019-05-19,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,28.0,2019-05-19,gsc_property,worldwide,desktop,
cdf canal,0.0,1.0,0.0,51.0,2019-05-19,gsc_property,worldwide,desktop,
cdf contratar,0.0,1.0,0.0,19.0,2019-05-19,gsc_property,worldwide,desktop,
cdf hd online,0.0,1.0,0.0,35.0,2019-05-19,gsc_property,worldwide,desktop,
cdf hd vivo,0.0,1.0,0.0,54.0,2019-05-19,gsc_property,worldwide,desktop,
cdf online,0.0,1.0,0.0,40.0,2019-05-19,gsc_property,worldwide,desktop,
cdf premium movistar numero,0.0,1.0,0.0,42.0,2019-05-19,gsc_property,worldwide,desktop,
cdf premium online,0.0,1.0,0.0,60.0,2019-05-19,gsc_property,worldwide,desktop,
cdf premium streaming,0.0,1.0,0.0,36.0,2019-05-19,gsc_property,worldwide,desktop,
canales online,1.0,9.0,0.1111111111111111,6.888888888888889,2019-05-19,gsc_property,worldwide,tablet,
tv hd,1.0,1.0,1.0,1.0,2019-05-19,gsc_property,worldwide,tablet,
canales on line,0.0,1.0,0.0,8.0,2019-05-19,gsc_property,worldwide,tablet,
canales tuves,0.0,1.0,0.0,1.0,2019-05-19,gsc_property,worldwide,tablet,
cdf basico online,0.0,2.0,0.0,20.0,2019-05-19,gsc_property,worldwide,tablet,
empresas de cable,0.0,1.0,0.0,3.0,2019-05-19,gsc_property,worldwide,tablet,
guia de canales,0.0,1.0,0.0,9.0,2019-05-19,gsc_property,worldwide,tablet,
hd,0.0,18.0,0.0,7.0,2019-05-19,gsc_property,worldwide,tablet,
hd chile,0.0,1.0,0.0,4.0,2019-05-19,gsc_property,worldwide,tablet,
los vesinos green xxx,0.0,1.0,0.0,8.0,2019-05-19,gsc_property,worldwide,tablet,
mitv chile,0.0,1.0,0.0,7.0,2019-05-19,gsc_property,worldwide,tablet,
numero de telefono de tuves,0.0,2.0,0.0,1.0,2019-05-19,gsc_property,worldwide,tablet,
programacion de canales,0.0,1.0,0.0,9.0,2019-05-19,gsc_property,worldwide,tablet,
programacion fox action chile,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,tablet,
programacion gplus,0.0,2.0,0.0,9.0,2019-05-19,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,tablet,
programacion vtr online,0.0,1.0,0.0,8.0,2019-05-19,gsc_property,worldwide,tablet,
programaciones de canales,0.0,1.0,0.0,8.0,2019-05-19,gsc_property,worldwide,tablet,
programación studio channel,0.0,1.0,0.0,9.0,2019-05-19,gsc_property,worldwide,tablet,
que es cl,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,tablet,
television por internet chile,0.0,1.0,0.0,10.0,2019-05-19,gsc_property,worldwide,tablet,
tu tv,0.0,1.0,0.0,1.0,2019-05-19,gsc_property,worldwide,tablet,
tu tv hd,0.0,6.0,0.0,5.166666666666667,2019-05-19,gsc_property,worldwide,tablet,
tutv,0.0,1.0,0.0,7.0,2019-05-19,gsc_property,worldwide,tablet,
tuves,0.0,1.0,0.0,1.0,2019-05-19,gsc_property,worldwide,tablet,
tv cable,0.0,1.0,0.0,3.0,2019-05-19,gsc_property,worldwide,tablet,
tvcable online,0.0,1.0,0.0,2.0,2019-05-19,gsc_property,worldwide,tablet,
veo tv chile,0.0,1.0,0.0,7.0,2019-05-19,gsc_property,worldwide,tablet,
