Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
canales onlines,0.0,1.0,0.0,7.0,2019-05-01,gsc_property,worldwide,desktop,
canales peruanos en chile,0.0,1.0,0.0,4.0,2019-05-01,gsc_property,worldwide,desktop,
canales por internet,0.0,1.0,0.0,79.0,2019-05-01,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,27.0,2019-05-01,gsc_property,worldwide,desktop,
tuves hd planes,2.0,2.0,1.0,1.0,2019-05-01,gsc_property,worldwide,tablet,
canales online,1.0,8.0,0.125,9.0,2019-05-01,gsc_property,worldwide,tablet,
empresas de tv cable en chile,1.0,1.0,1.0,4.0,2019-05-01,gsc_property,worldwide,tablet,
ns1410,1.0,1.0,1.0,4.0,2019-05-01,gsc_property,worldwide,tablet,
television satelital,1.0,2.0,0.5,2.0,2019-05-01,gsc_property,worldwide,tablet,
televisión satelital,1.0,1.0,1.0,1.0,2019-05-01,gsc_property,worldwide,tablet,
tv chile hd,1.0,1.0,1.0,3.0,2019-05-01,gsc_property,worldwide,tablet,
+tv,0.0,1.0,0.0,8.0,2019-05-01,gsc_property,worldwide,tablet,
cable gratis .tv,0.0,1.0,0.0,65.0,2019-05-01,gsc_property,worldwide,tablet,
cablemas guia de canales,0.0,1.0,0.0,2.0,2019-05-01,gsc_property,worldwide,tablet,
canales de chile,0.0,1.0,0.0,22.0,2019-05-01,gsc_property,worldwide,tablet,
chile tv hd,0.0,1.0,0.0,3.0,2019-05-01,gsc_property,worldwide,tablet,
decreto ley 19648,0.0,1.0,0.0,9.0,2019-05-01,gsc_property,worldwide,tablet,
empresas de cable,0.0,1.0,0.0,5.0,2019-05-01,gsc_property,worldwide,tablet,
guia de canales claro chile 2019,0.0,1.0,0.0,8.0,2019-05-01,gsc_property,worldwide,tablet,
guia de canales entel,0.0,1.0,0.0,10.0,2019-05-01,gsc_property,worldwide,tablet,
guia de programacion,0.0,1.0,0.0,5.0,2019-05-01,gsc_property,worldwide,tablet,
hd,0.0,11.0,0.0,7.0,2019-05-01,gsc_property,worldwide,tablet,
hd.com,0.0,1.0,0.0,1.0,2019-05-01,gsc_property,worldwide,tablet,
mi tv chile,0.0,2.0,0.0,7.0,2019-05-01,gsc_property,worldwide,tablet,
mi.tuves,0.0,1.0,0.0,2.0,2019-05-01,gsc_property,worldwide,tablet,
prepago tv,0.0,1.0,0.0,4.0,2019-05-01,gsc_property,worldwide,tablet,
programacion cable chile,0.0,1.0,0.0,10.0,2019-05-01,gsc_property,worldwide,tablet,
programacion canales cable,0.0,1.0,0.0,8.0,2019-05-01,gsc_property,worldwide,tablet,
programacion vtr online,0.0,2.0,0.0,7.0,2019-05-01,gsc_property,worldwide,tablet,
que es cl,0.0,1.0,0.0,8.0,2019-05-01,gsc_property,worldwide,tablet,
tu tv cable,0.0,1.0,0.0,1.0,2019-05-01,gsc_property,worldwide,tablet,
tu tv hd,0.0,13.0,0.0,5.384615384615385,2019-05-01,gsc_property,worldwide,tablet,
tubiotv,0.0,1.0,0.0,2.0,2019-05-01,gsc_property,worldwide,tablet,
tutvhd,0.0,1.0,0.0,6.0,2019-05-01,gsc_property,worldwide,tablet,
tuves hd,0.0,1.0,0.0,1.0,2019-05-01,gsc_property,worldwide,tablet,
tuves pago,0.0,1.0,0.0,2.0,2019-05-01,gsc_property,worldwide,tablet,
tuvetv,0.0,1.0,0.0,7.0,2019-05-01,gsc_property,worldwide,tablet,
tv hd,0.0,1.0,0.0,11.0,2019-05-01,gsc_property,worldwide,tablet,
tv pago online,0.0,1.0,0.0,1.0,2019-05-01,gsc_property,worldwide,tablet,
tv pago online gratis,0.0,1.0,0.0,8.0,2019-05-01,gsc_property,worldwide,tablet,
tv satelital,0.0,2.0,0.0,2.0,2019-05-01,gsc_property,worldwide,tablet,
tv.cl,0.0,1.0,0.0,9.0,2019-05-01,gsc_property,worldwide,tablet,
tvs chile,0.0,1.0,0.0,36.0,2019-05-01,gsc_property,worldwide,tablet,
www.tu,0.0,1.0,0.0,10.0,2019-05-01,gsc_property,worldwide,tablet,
