Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
tuves hd chile planes,2.0,3.0,0.6666666666666666,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves hd fono,2.0,3.0,0.6666666666666666,1.3333333333333333,2019-05-11,gsc_property,worldwide,mobile,
tuves hd pagos,2.0,9.0,0.2222222222222222,2.0,2019-05-11,gsc_property,worldwide,mobile,
tuves llamar,2.0,5.0,0.4,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves planes,2.0,2.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves television,2.0,10.0,0.2,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves tv,2.0,3.0,0.6666666666666666,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves tv hd,2.0,3.0,0.6666666666666666,1.0,2019-05-11,gsc_property,worldwide,mobile,
tv cable online,2.0,11.0,0.18181818181818182,8.181818181818182,2019-05-11,gsc_property,worldwide,mobile,
tv hd,2.0,22.0,0.09090909090909091,5.7272727272727275,2019-05-11,gsc_property,worldwide,mobile,
tv por cable,2.0,2.0,1.0,2.0,2019-05-11,gsc_property,worldwide,mobile,
tv prepago,2.0,8.0,0.25,3.875,2019-05-11,gsc_property,worldwide,mobile,
actualizar deco tuves hd,1.0,4.0,0.25,5.5,2019-05-11,gsc_property,worldwide,mobile,
cable barato,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
cable satelital,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
cable tuves,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
cable tuves hd,1.0,4.0,0.25,1.0,2019-05-11,gsc_property,worldwide,mobile,
claro tv prepago,1.0,7.0,0.14285714285714285,9.142857142857142,2019-05-11,gsc_property,worldwide,mobile,
clave para canales adultos claro,1.0,1.0,1.0,22.0,2019-05-11,gsc_property,worldwide,mobile,
como configurar control tuves hd,1.0,3.0,0.3333333333333333,1.0,2019-05-11,gsc_property,worldwide,mobile,
compañias de tv cable,1.0,2.0,0.5,3.5,2019-05-11,gsc_property,worldwide,mobile,
configuracion decodificador tuves,1.0,4.0,0.25,2.5,2019-05-11,gsc_property,worldwide,mobile,
donde pagar tuves hd,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
fm hot tv programacion,1.0,1.0,1.0,20.0,2019-05-11,gsc_property,worldwide,mobile,
fono tuves hd,1.0,2.0,0.5,1.5,2019-05-11,gsc_property,worldwide,mobile,
golden plus programacion,1.0,2.0,0.5,14.5,2019-05-11,gsc_property,worldwide,mobile,
mi tuves,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
ns1410,1.0,3.0,0.3333333333333333,3.0,2019-05-11,gsc_property,worldwide,mobile,
numero tuves,1.0,1.0,1.0,2.0,2019-05-11,gsc_property,worldwide,mobile,
numero tuves hd,1.0,2.0,0.5,2.0,2019-05-11,gsc_property,worldwide,mobile,
pagar tv cable tuves,1.0,4.0,0.25,1.25,2019-05-11,gsc_property,worldwide,mobile,
planes tuves hd,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
servicio al cliente tuves,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
soporte tecnico tuves hd,1.0,6.0,0.16666666666666666,1.0,2019-05-11,gsc_property,worldwide,mobile,
television por cable,1.0,12.0,0.08333333333333333,7.416666666666667,2019-05-11,gsc_property,worldwide,mobile,
televisión prepago,1.0,2.0,0.5,3.5,2019-05-11,gsc_property,worldwide,mobile,
tu ves.cl,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tu vez hd,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves cdf hd,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves hd cable,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves hd call center,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves hd gratis,1.0,6.0,0.16666666666666666,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves hd numero de telefono,1.0,3.0,0.3333333333333333,2.0,2019-05-11,gsc_property,worldwide,mobile,
tuves internet,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves online,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves ovalle,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves. cl,1.0,5.0,0.2,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves.cl pago,1.0,1.0,1.0,2.0,2019-05-11,gsc_property,worldwide,mobile,
tuveshd.cl,1.0,4.0,0.25,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuvezhd,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tv cable planes,1.0,1.0,1.0,4.0,2019-05-11,gsc_property,worldwide,mobile,
tv cable puerto montt,1.0,2.0,0.5,2.0,2019-05-11,gsc_property,worldwide,mobile,
tv online chile,1.0,2.0,0.5,20.0,2019-05-11,gsc_property,worldwide,mobile,
tv prepago chile,1.0,2.0,0.5,1.0,2019-05-11,gsc_property,worldwide,mobile,
tv satelital,1.0,19.0,0.05263157894736842,2.8421052631578947,2019-05-11,gsc_property,worldwide,mobile,
tv satelital chile,1.0,6.0,0.16666666666666666,1.0,2019-05-11,gsc_property,worldwide,mobile,
tv tuves,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tves,1.0,4.0,0.25,3.0,2019-05-11,gsc_property,worldwide,mobile,
tves hd,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tveshd,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tvn hd online,1.0,1.0,1.0,24.0,2019-05-11,gsc_property,worldwide,mobile,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
6000 81 6000,0.0,1.0,0.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
a al hd,0.0,1.0,0.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
af,0.0,1.0,0.0,69.0,2019-05-11,gsc_property,worldwide,mobile,
almagro padre hurtado,0.0,1.0,0.0,69.0,2019-05-11,gsc_property,worldwide,mobile,
antena satelital,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,mobile,
antenas satelitales,0.0,1.0,0.0,7.0,2019-05-11,gsc_property,worldwide,mobile,
cable barato sin contrato,0.0,2.0,0.0,27.5,2019-05-11,gsc_property,worldwide,mobile,
cable canales,0.0,1.0,0.0,8.0,2019-05-11,gsc_property,worldwide,mobile,
cable de television,0.0,1.0,0.0,7.0,2019-05-11,gsc_property,worldwide,mobile,
cable del puerto,0.0,1.0,0.0,5.0,2019-05-11,gsc_property,worldwide,mobile,
cable hd,0.0,1.0,0.0,1.0,2019-05-11,gsc_property,worldwide,mobile,
tuves programacion,10.0,10.0,1.0,1.0,2019-05-11,gsc_property,worldwide,desktop,
tuves,8.0,18.0,0.4444444444444444,1.2222222222222223,2019-05-11,gsc_property,worldwide,desktop,
tuves hd,7.0,13.0,0.5384615384615384,1.0769230769230769,2019-05-11,gsc_property,worldwide,desktop,
tu ves hd,5.0,7.0,0.7142857142857143,1.0,2019-05-11,gsc_property,worldwide,desktop,
tuveshd,5.0,6.0,0.8333333333333334,1.0,2019-05-11,gsc_property,worldwide,desktop,
tu ves,4.0,9.0,0.4444444444444444,8.333333333333332,2019-05-11,gsc_property,worldwide,desktop,
tuves chile,3.0,5.0,0.6,1.4,2019-05-11,gsc_property,worldwide,desktop,
canales online,2.0,41.0,0.04878048780487805,7.902439024390244,2019-05-11,gsc_property,worldwide,desktop,
television de paga online,2.0,2.0,1.0,1.0,2019-05-11,gsc_property,worldwide,desktop,
tuves hd planes,2.0,2.0,1.0,1.0,2019-05-11,gsc_property,worldwide,desktop,
tv cable,2.0,27.0,0.07407407407407407,5.518518518518518,2019-05-11,gsc_property,worldwide,desktop,
cable online,1.0,4.0,0.25,6.5,2019-05-11,gsc_property,worldwide,desktop,
centro de pago tuves hd,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,desktop,
hd,1.0,118.0,0.00847457627118644,11.26271186440678,2019-05-11,gsc_property,worldwide,desktop,
pagar tu ves,1.0,2.0,0.5,2.0,2019-05-11,gsc_property,worldwide,desktop,
pagar tuves hd,1.0,1.0,1.0,2.0,2019-05-11,gsc_property,worldwide,desktop,
programacion golden plus,1.0,1.0,1.0,12.0,2019-05-11,gsc_property,worldwide,desktop,
tu ve,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,desktop,
tuves.cl,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,desktop,
tuvez,1.0,4.0,0.25,1.0,2019-05-11,gsc_property,worldwide,desktop,
tv hd,1.0,7.0,0.14285714285714285,10.428571428571429,2019-05-11,gsc_property,worldwide,desktop,
tv prepago,1.0,2.0,0.5,3.0,2019-05-11,gsc_property,worldwide,desktop,
ver canales del cable gratis online chile,1.0,1.0,1.0,24.0,2019-05-11,gsc_property,worldwide,desktop,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-11,gsc_property,worldwide,desktop,
+tv,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,desktop,
.hd,0.0,1.0,0.0,4.0,2019-05-11,gsc_property,worldwide,desktop,
13 cable online,0.0,1.0,0.0,59.0,2019-05-11,gsc_property,worldwide,desktop,
almagro padre hurtado,0.0,1.0,0.0,63.0,2019-05-11,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,60.0,2019-05-11,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,76.0,2019-05-11,gsc_property,worldwide,desktop,
axn chile programacion,0.0,1.0,0.0,31.0,2019-05-11,gsc_property,worldwide,desktop,
ayuda,0.0,2.0,0.0,31.0,2019-05-11,gsc_property,worldwide,desktop,
cable,0.0,4.0,0.0,11.5,2019-05-11,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,51.0,2019-05-11,gsc_property,worldwide,desktop,
cable chile,0.0,1.0,0.0,4.0,2019-05-11,gsc_property,worldwide,desktop,
cable de tv,0.0,1.0,0.0,4.0,2019-05-11,gsc_property,worldwide,desktop,
cable pacifico pago,0.0,1.0,0.0,58.0,2019-05-11,gsc_property,worldwide,desktop,
cable por internet chile,0.0,1.0,0.0,7.0,2019-05-11,gsc_property,worldwide,desktop,
cable satelital,0.0,1.0,0.0,28.0,2019-05-11,gsc_property,worldwide,desktop,
cable tv,0.0,3.0,0.0,4.666666666666666,2019-05-11,gsc_property,worldwide,desktop,
cable tv online,0.0,1.0,0.0,6.0,2019-05-11,gsc_property,worldwide,desktop,
cables tv,0.0,1.0,0.0,4.0,2019-05-11,gsc_property,worldwide,desktop,
cabletv,0.0,1.0,0.0,3.0,2019-05-11,gsc_property,worldwide,desktop,
caja vecina sucursales,0.0,1.0,0.0,100.0,2019-05-11,gsc_property,worldwide,desktop,
canal 13 chile programacion,0.0,1.0,0.0,46.0,2019-05-11,gsc_property,worldwide,desktop,
canal 13c online,0.0,1.0,0.0,68.0,2019-05-11,gsc_property,worldwide,desktop,
canal 24 horas chile,0.0,1.0,0.0,90.0,2019-05-11,gsc_property,worldwide,desktop,
canal adulto online,0.0,1.0,0.0,17.0,2019-05-11,gsc_property,worldwide,desktop,
canal de chile,0.0,1.0,0.0,99.0,2019-05-11,gsc_property,worldwide,desktop,
canal la red en vivo,0.0,1.0,0.0,72.0,2019-05-11,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,12.0,2019-05-11,gsc_property,worldwide,desktop,
canal tv chile,0.0,1.0,0.0,91.0,2019-05-11,gsc_property,worldwide,desktop,
canal venus guia,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,desktop,
canale online,0.0,1.0,0.0,6.0,2019-05-11,gsc_property,worldwide,desktop,
canales adultos online,0.0,1.0,0.0,38.0,2019-05-11,gsc_property,worldwide,desktop,
canales chile,0.0,1.0,0.0,20.0,2019-05-11,gsc_property,worldwide,desktop,
canales de cables,0.0,2.0,0.0,6.0,2019-05-11,gsc_property,worldwide,desktop,
canales en hd,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,desktop,
canales en linea,0.0,1.0,0.0,9.0,2019-05-11,gsc_property,worldwide,desktop,
canales en online,0.0,1.0,0.0,16.0,2019-05-11,gsc_property,worldwide,desktop,
canales en vivo chile,0.0,1.0,0.0,52.0,2019-05-11,gsc_property,worldwide,desktop,
canales en vivo por internet,0.0,1.0,0.0,178.0,2019-05-11,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,18.0,2019-05-11,gsc_property,worldwide,desktop,
canales hd online,0.0,1.0,0.0,19.0,2019-05-11,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,22.0,2019-05-11,gsc_property,worldwide,desktop,
canales on line,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,desktop,
canales on line chile,0.0,1.0,0.0,19.0,2019-05-11,gsc_property,worldwide,desktop,
canales online cable,0.0,1.0,0.0,17.0,2019-05-11,gsc_property,worldwide,desktop,
canales online en vivo,0.0,1.0,0.0,53.0,2019-05-11,gsc_property,worldwide,desktop,
canales online gratis,0.0,1.0,0.0,65.0,2019-05-11,gsc_property,worldwide,desktop,
canales para adultos online,0.0,1.0,0.0,62.0,2019-05-11,gsc_property,worldwide,desktop,
canales por internet,0.0,1.0,0.0,87.0,2019-05-11,gsc_property,worldwide,desktop,
canales premium online,0.0,1.0,0.0,18.0,2019-05-11,gsc_property,worldwide,desktop,
canales television internet,0.0,1.0,0.0,87.0,2019-05-11,gsc_property,worldwide,desktop,
canalesonline,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,desktop,
catalogo de prepagos de andes,0.0,1.0,0.0,29.0,2019-05-11,gsc_property,worldwide,desktop,
cdf basico,0.0,2.0,0.0,88.0,2019-05-11,gsc_property,worldwide,desktop,
cdf basico en vivo,0.0,2.0,0.0,74.5,2019-05-11,gsc_property,worldwide,desktop,
cdf basico online,0.0,2.0,0.0,18.5,2019-05-11,gsc_property,worldwide,desktop,
cdf basico online en vivo,0.0,1.0,0.0,40.0,2019-05-11,gsc_property,worldwide,desktop,
cdf en vivo,0.0,1.0,0.0,94.0,2019-05-11,gsc_property,worldwide,desktop,
cdf hd directv prepago,0.0,1.0,0.0,20.0,2019-05-11,gsc_property,worldwide,desktop,
cdf online,0.0,5.0,0.0,43.4,2019-05-11,gsc_property,worldwide,desktop,
cdf online gratis,0.0,1.0,0.0,75.0,2019-05-11,gsc_property,worldwide,desktop,
cdf por internet,0.0,1.0,0.0,72.0,2019-05-11,gsc_property,worldwide,desktop,
cdf premium,0.0,1.0,0.0,26.0,2019-05-11,gsc_property,worldwide,desktop,
cdf premium online,0.0,1.0,0.0,31.0,2019-05-11,gsc_property,worldwide,desktop,
cdf programacion,0.0,1.0,0.0,70.0,2019-05-11,gsc_property,worldwide,desktop,
cdf programación,0.0,1.0,0.0,68.0,2019-05-11,gsc_property,worldwide,desktop,
cge boleta,0.0,1.0,0.0,55.0,2019-05-11,gsc_property,worldwide,desktop,
cge pago en linea,0.0,1.0,0.0,32.0,2019-05-11,gsc_property,worldwide,desktop,
chat temuco,0.0,1.0,0.0,83.0,2019-05-11,gsc_property,worldwide,desktop,
chile satelital,0.0,1.0,0.0,24.0,2019-05-11,gsc_property,worldwide,desktop,
chile tv hd,0.0,1.0,0.0,2.0,2019-05-11,gsc_property,worldwide,desktop,
cinemax programacion,0.0,1.0,0.0,65.0,2019-05-11,gsc_property,worldwide,desktop,
claro pago online,0.0,1.0,0.0,53.0,2019-05-11,gsc_property,worldwide,desktop,
clave deco tuves hd,0.0,1.0,0.0,2.0,2019-05-11,gsc_property,worldwide,desktop,
colina tv,0.0,1.0,0.0,8.0,2019-05-11,gsc_property,worldwide,desktop,
como contratar cdf premium,0.0,1.0,0.0,13.0,2019-05-11,gsc_property,worldwide,desktop,
como contratar fox premium,0.0,1.0,0.0,87.0,2019-05-11,gsc_property,worldwide,desktop,
+tv,0.0,2.0,0.0,9.0,2019-05-11,gsc_property,worldwide,tablet,
cable tv,0.0,1.0,0.0,2.0,2019-05-11,gsc_property,worldwide,tablet,
canales on line,0.0,3.0,0.0,10.0,2019-05-11,gsc_property,worldwide,tablet,
canales online,0.0,4.0,0.0,7.0,2019-05-11,gsc_property,worldwide,tablet,
hd,0.0,22.0,0.0,6.636363636363637,2019-05-11,gsc_property,worldwide,tablet,
hd online.tv,0.0,1.0,0.0,8.0,2019-05-11,gsc_property,worldwide,tablet,
hd tv online,0.0,1.0,0.0,7.0,2019-05-11,gsc_property,worldwide,tablet,
hdrec,0.0,3.0,0.0,5.0,2019-05-11,gsc_property,worldwide,tablet,
mi tv chile,0.0,1.0,0.0,5.0,2019-05-11,gsc_property,worldwide,tablet,
programacion cable chile,0.0,1.0,0.0,9.0,2019-05-11,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,tablet,
programacion tv cable chile,0.0,1.0,0.0,9.0,2019-05-11,gsc_property,worldwide,tablet,
programacion tv cable entel chile,0.0,1.0,0.0,10.0,2019-05-11,gsc_property,worldwide,tablet,
programacion vtr online,0.0,1.0,0.0,9.0,2019-05-11,gsc_property,worldwide,tablet,
tu tv,0.0,2.0,0.0,3.0,2019-05-11,gsc_property,worldwide,tablet,
tu tv hd,0.0,3.0,0.0,5.0,2019-05-11,gsc_property,worldwide,tablet,
tutv,0.0,2.0,0.0,8.5,2019-05-11,gsc_property,worldwide,tablet,
tutv hd,0.0,4.0,0.0,7.25,2019-05-11,gsc_property,worldwide,tablet,
tutvhd,0.0,1.0,0.0,4.0,2019-05-11,gsc_property,worldwide,tablet,
tuves hd,0.0,1.0,0.0,1.0,2019-05-11,gsc_property,worldwide,tablet,
tv cable online,0.0,1.0,0.0,4.0,2019-05-11,gsc_property,worldwide,tablet,
tv cable play,0.0,1.0,0.0,4.0,2019-05-11,gsc_property,worldwide,tablet,
tv hd,0.0,2.0,0.0,7.5,2019-05-11,gsc_property,worldwide,tablet,
tv internet chile,0.0,1.0,0.0,8.0,2019-05-11,gsc_property,worldwide,tablet,
tv satelital,0.0,1.0,0.0,2.0,2019-05-11,gsc_property,worldwide,tablet,
tv satelital gratis,0.0,2.0,0.0,7.0,2019-05-11,gsc_property,worldwide,tablet,
tv satelital online,0.0,1.0,0.0,9.0,2019-05-11,gsc_property,worldwide,tablet,
tvenhd,0.0,1.0,0.0,6.0,2019-05-11,gsc_property,worldwide,tablet,
tvhd,0.0,2.0,0.0,3.0,2019-05-11,gsc_property,worldwide,tablet,
venus tv online digital,0.0,1.0,0.0,38.0,2019-05-11,gsc_property,worldwide,tablet,
