Keyword,Clicks,Impressions,CTR,Position,Date, Page,Country,Device
compañias de cable,1.0,2.0,0.5,5.0,2019-05-07,gsc_property,worldwide,mobile,
compañias de cable en santiago,1.0,1.0,1.0,3.0,2019-05-07,gsc_property,worldwide,mobile,
donde pagar tuves,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
fono tuves hd,1.0,3.0,0.3333333333333333,1.6666666666666665,2019-05-07,gsc_property,worldwide,mobile,
hd tuves,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
instalo tv cable barato,1.0,1.0,1.0,9.0,2019-05-07,gsc_property,worldwide,mobile,
kaon ns1410,1.0,1.0,1.0,8.0,2019-05-07,gsc_property,worldwide,mobile,
pagar tuves,1.0,17.0,0.058823529411764705,2.0,2019-05-07,gsc_property,worldwide,mobile,
precio cable tv,1.0,1.0,1.0,5.0,2019-05-07,gsc_property,worldwide,mobile,
problemas con tuves hd,1.0,2.0,0.5,1.0,2019-05-07,gsc_property,worldwide,mobile,
programacion hbo chile,1.0,91.0,0.01098901098901099,10.593406593406593,2019-05-07,gsc_property,worldwide,mobile,
programacion tv cable,1.0,6.0,0.16666666666666666,8.166666666666668,2019-05-07,gsc_property,worldwide,mobile,
servicio de cable,1.0,3.0,0.3333333333333333,6.0,2019-05-07,gsc_property,worldwide,mobile,
televisión cable,1.0,1.0,1.0,4.0,2019-05-07,gsc_property,worldwide,mobile,
televisión hogar,1.0,3.0,0.3333333333333333,5.333333333333333,2019-05-07,gsc_property,worldwide,mobile,
tu ves tv,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tu veshd,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
turatv,1.0,5.0,0.2,1.6,2019-05-07,gsc_property,worldwide,mobile,
tuves alto hospicio,1.0,2.0,0.5,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves canales,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves cl,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves fono,1.0,2.0,0.5,1.5,2019-05-07,gsc_property,worldwide,mobile,
tuves hd cable,1.0,2.0,0.5,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves hd canales,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves hd chile planes,1.0,3.0,0.3333333333333333,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves hd telefono,1.0,1.0,1.0,2.0,2019-05-07,gsc_property,worldwide,mobile,
tuves tv chile,1.0,2.0,0.5,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves tv pagar,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuves. cl,1.0,2.0,0.5,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuveshd.cl,1.0,2.0,0.5,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuvetv,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuvez,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tuvez hd,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tv cable tuves,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
tv cables de chile,1.0,2.0,0.5,3.0,2019-05-07,gsc_property,worldwide,mobile,
tv por internet,1.0,12.0,0.08333333333333333,10.333333333333334,2019-05-07,gsc_property,worldwide,mobile,
tvenhd,1.0,1.0,1.0,5.0,2019-05-07,gsc_property,worldwide,mobile,
tvhd,1.0,15.0,0.06666666666666667,4.0,2019-05-07,gsc_property,worldwide,mobile,
+tv,0.0,5.0,0.0,10.6,2019-05-07,gsc_property,worldwide,mobile,
6000 81 6000,0.0,3.0,0.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
almagro padre hurtado,0.0,1.0,0.0,62.0,2019-05-07,gsc_property,worldwide,mobile,
antena satelital,0.0,1.0,0.0,9.0,2019-05-07,gsc_property,worldwide,mobile,
antena tv facebook,0.0,1.0,0.0,10.0,2019-05-07,gsc_property,worldwide,mobile,
antenas prepago,0.0,1.0,0.0,4.0,2019-05-07,gsc_property,worldwide,mobile,
cable,0.0,6.0,0.0,9.666666666666666,2019-05-07,gsc_property,worldwide,mobile,
cable barato,0.0,2.0,0.0,1.0,2019-05-07,gsc_property,worldwide,mobile,
cable barato sin contrato,0.0,2.0,0.0,29.0,2019-05-07,gsc_property,worldwide,mobile,
cable colina,0.0,3.0,0.0,6.0,2019-05-07,gsc_property,worldwide,mobile,
cable de television,0.0,1.0,0.0,7.0,2019-05-07,gsc_property,worldwide,mobile,
cable del puerto,0.0,4.0,0.0,4.5,2019-05-07,gsc_property,worldwide,mobile,
cable hd,0.0,3.0,0.0,1.3333333333333333,2019-05-07,gsc_property,worldwide,mobile,
cable mas alto hospicio,0.0,1.0,0.0,9.0,2019-05-07,gsc_property,worldwide,mobile,
cable mas economico,0.0,1.0,0.0,2.0,2019-05-07,gsc_property,worldwide,mobile,
cable onda call center,0.0,1.0,0.0,43.0,2019-05-07,gsc_property,worldwide,mobile,
cable online chile,0.0,2.0,0.0,9.5,2019-05-07,gsc_property,worldwide,mobile,
cable para television,0.0,1.0,0.0,9.0,2019-05-07,gsc_property,worldwide,mobile,
cable por internet chile,0.0,2.0,0.0,9.5,2019-05-07,gsc_property,worldwide,mobile,
tuves,35.0,58.0,0.603448275862069,1.2241379310344827,2019-05-07,gsc_property,worldwide,desktop,
tuves chile,10.0,12.0,0.8333333333333334,1.0,2019-05-07,gsc_property,worldwide,desktop,
tu ves,9.0,23.0,0.391304347826087,1.391304347826087,2019-05-07,gsc_property,worldwide,desktop,
tuves hd,8.0,13.0,0.6153846153846154,1.0,2019-05-07,gsc_property,worldwide,desktop,
canales online,7.0,85.0,0.08235294117647059,8.694117647058825,2019-05-07,gsc_property,worldwide,desktop,
tuves programacion,7.0,7.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tu ves hd,6.0,8.0,0.75,1.0,2019-05-07,gsc_property,worldwide,desktop,
tu tv,4.0,17.0,0.23529411764705882,9.411764705882353,2019-05-07,gsc_property,worldwide,desktop,
tuves hd planes,4.0,4.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tuveshd,4.0,11.0,0.36363636363636365,1.0,2019-05-07,gsc_property,worldwide,desktop,
television satelital,3.0,20.0,0.15,1.05,2019-05-07,gsc_property,worldwide,desktop,
tuves hd chile,3.0,4.0,0.75,1.0,2019-05-07,gsc_property,worldwide,desktop,
televisión satelital,2.0,10.0,0.2,5.9,2019-05-07,gsc_property,worldwide,desktop,
tu vez hd,2.0,2.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tuves pago,2.0,8.0,0.25,2.0,2019-05-07,gsc_property,worldwide,desktop,
tuves.cl,2.0,2.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tv cable,2.0,46.0,0.043478260869565216,4.413043478260869,2019-05-07,gsc_property,worldwide,desktop,
tv cable prepago,2.0,3.0,0.6666666666666666,2.333333333333333,2019-05-07,gsc_property,worldwide,desktop,
tv satelital,2.0,20.0,0.1,5.85,2019-05-07,gsc_property,worldwide,desktop,
cable por internet chile,1.0,1.0,1.0,7.0,2019-05-07,gsc_property,worldwide,desktop,
cable prepago,1.0,2.0,0.5,3.0,2019-05-07,gsc_property,worldwide,desktop,
cable tuves,1.0,2.0,0.5,2.5,2019-05-07,gsc_property,worldwide,desktop,
canales online de pago,1.0,1.0,1.0,33.0,2019-05-07,gsc_property,worldwide,desktop,
canales online hd,1.0,2.0,0.5,8.0,2019-05-07,gsc_property,worldwide,desktop,
canales tuves,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
chile tv hd,1.0,2.0,0.5,1.0,2019-05-07,gsc_property,worldwide,desktop,
compañias de cable,1.0,1.0,1.0,5.0,2019-05-07,gsc_property,worldwide,desktop,
fono tuves,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
hd tuves,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
mas hd,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
mira tu tv,1.0,2.0,0.5,9.0,2019-05-07,gsc_property,worldwide,desktop,
prepago tv cable,1.0,1.0,1.0,3.0,2019-05-07,gsc_property,worldwide,desktop,
television por antena,1.0,1.0,1.0,2.0,2019-05-07,gsc_property,worldwide,desktop,
television satelital gratis,1.0,2.0,0.5,8.5,2019-05-07,gsc_property,worldwide,desktop,
tu tv hd,1.0,12.0,0.08333333333333333,5.583333333333333,2019-05-07,gsc_property,worldwide,desktop,
"tu,tv",1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tuves canales,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tuves pagar,1.0,2.0,0.5,2.0,2019-05-07,gsc_property,worldwide,desktop,
tuves tv,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tuvestv,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tuvetv,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tuvezhd,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
tv digital prepago,1.0,1.0,1.0,2.0,2019-05-07,gsc_property,worldwide,desktop,
tv online chile,1.0,2.0,0.5,23.5,2019-05-07,gsc_property,worldwide,desktop,
tv por cable,1.0,2.0,0.5,3.0,2019-05-07,gsc_property,worldwide,desktop,
tves,1.0,2.0,0.5,4.0,2019-05-07,gsc_property,worldwide,desktop,
tves hd,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
vestv,1.0,2.0,0.5,2.0,2019-05-07,gsc_property,worldwide,desktop,
www.tuves.cl,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
! programacion,0.0,1.0,0.0,7.0,2019-05-07,gsc_property,worldwide,desktop,
+tv,0.0,4.0,0.0,8.0,2019-05-07,gsc_property,worldwide,desktop,
almagro padre hurtado,0.0,1.0,0.0,67.0,2019-05-07,gsc_property,worldwide,desktop,
amc guia,0.0,1.0,0.0,45.0,2019-05-07,gsc_property,worldwide,desktop,
amc programacion argentina,0.0,1.0,0.0,57.0,2019-05-07,gsc_property,worldwide,desktop,
antena play,0.0,1.0,0.0,70.0,2019-05-07,gsc_property,worldwide,desktop,
antena satelital,0.0,2.0,0.0,12.0,2019-05-07,gsc_property,worldwide,desktop,
antena televisión,0.0,1.0,0.0,64.0,2019-05-07,gsc_property,worldwide,desktop,
antena tv,0.0,1.0,0.0,80.0,2019-05-07,gsc_property,worldwide,desktop,
antofagasta tv empleos,0.0,1.0,0.0,53.0,2019-05-07,gsc_property,worldwide,desktop,
ayuda,0.0,1.0,0.0,28.0,2019-05-07,gsc_property,worldwide,desktop,
cable,0.0,1.0,0.0,7.0,2019-05-07,gsc_property,worldwide,desktop,
cable barato sin contrato,0.0,1.0,0.0,48.0,2019-05-07,gsc_property,worldwide,desktop,
cable canal tv,0.0,1.0,0.0,8.0,2019-05-07,gsc_property,worldwide,desktop,
cable chile,0.0,2.0,0.0,13.0,2019-05-07,gsc_property,worldwide,desktop,
cable del puerto,0.0,1.0,0.0,6.0,2019-05-07,gsc_property,worldwide,desktop,
cable gratis .tv,0.0,1.0,0.0,59.0,2019-05-07,gsc_property,worldwide,desktop,
cable hd,0.0,2.0,0.0,2.0,2019-05-07,gsc_property,worldwide,desktop,
cable hd online,0.0,1.0,0.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
cable tu ves,0.0,2.0,0.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
cable tubes,0.0,1.0,0.0,4.0,2019-05-07,gsc_property,worldwide,desktop,
cable tv,0.0,8.0,0.0,3.375,2019-05-07,gsc_property,worldwide,desktop,
cable tv canales,0.0,1.0,0.0,8.0,2019-05-07,gsc_property,worldwide,desktop,
cable tv hd,0.0,1.0,0.0,2.0,2019-05-07,gsc_property,worldwide,desktop,
cablehd.online,0.0,1.0,0.0,6.0,2019-05-07,gsc_property,worldwide,desktop,
cables satelitales,0.0,1.0,0.0,1.0,2019-05-07,gsc_property,worldwide,desktop,
cabletelevision,0.0,1.0,0.0,6.0,2019-05-07,gsc_property,worldwide,desktop,
cabletv,0.0,1.0,0.0,3.0,2019-05-07,gsc_property,worldwide,desktop,
canal 56 programacion,0.0,1.0,0.0,30.0,2019-05-07,gsc_property,worldwide,desktop,
canal de futbol chile,0.0,1.0,0.0,88.0,2019-05-07,gsc_property,worldwide,desktop,
canal fox sport vtr,0.0,1.0,0.0,59.0,2019-05-07,gsc_property,worldwide,desktop,
canal golden programacion,0.0,1.0,0.0,90.0,2019-05-07,gsc_property,worldwide,desktop,
canal hd,0.0,1.0,0.0,98.0,2019-05-07,gsc_property,worldwide,desktop,
canal premium,0.0,1.0,0.0,12.0,2019-05-07,gsc_property,worldwide,desktop,
canal tnt png,0.0,1.0,0.0,6.0,2019-05-07,gsc_property,worldwide,desktop,
canale,0.0,1.0,0.0,9.0,2019-05-07,gsc_property,worldwide,desktop,
canales,0.0,7.0,0.0,11.571428571428571,2019-05-07,gsc_property,worldwide,desktop,
canales cable online,0.0,2.0,0.0,19.0,2019-05-07,gsc_property,worldwide,desktop,
canales chilenos online,0.0,1.0,0.0,41.0,2019-05-07,gsc_property,worldwide,desktop,
canales de cable online,0.0,2.0,0.0,52.5,2019-05-07,gsc_property,worldwide,desktop,
canales de chile,0.0,1.0,0.0,8.0,2019-05-07,gsc_property,worldwide,desktop,
canales de futbol,0.0,1.0,0.0,94.0,2019-05-07,gsc_property,worldwide,desktop,
canales de pago online,0.0,2.0,0.0,40.0,2019-05-07,gsc_property,worldwide,desktop,
canales de tv cable,0.0,1.0,0.0,10.0,2019-05-07,gsc_property,worldwide,desktop,
canales en linea,0.0,3.0,0.0,9.666666666666666,2019-05-07,gsc_property,worldwide,desktop,
canales entel tv,0.0,1.0,0.0,6.0,2019-05-07,gsc_property,worldwide,desktop,
canales hd,0.0,1.0,0.0,16.0,2019-05-07,gsc_property,worldwide,desktop,
canales hd online,0.0,1.0,0.0,15.0,2019-05-07,gsc_property,worldwide,desktop,
canales hd online gratis,0.0,1.0,0.0,80.0,2019-05-07,gsc_property,worldwide,desktop,
canales nacionales hd,0.0,1.0,0.0,20.0,2019-05-07,gsc_property,worldwide,desktop,
canales on line,0.0,6.0,0.0,9.5,2019-05-07,gsc_property,worldwide,desktop,
tuves,1.0,1.0,1.0,1.0,2019-05-07,gsc_property,worldwide,tablet,
tv hd,1.0,6.0,0.16666666666666666,7.666666666666667,2019-05-07,gsc_property,worldwide,tablet,
cable tv,0.0,3.0,0.0,3.0,2019-05-07,gsc_property,worldwide,tablet,
canales on line,0.0,2.0,0.0,10.0,2019-05-07,gsc_property,worldwide,tablet,
canales online,0.0,2.0,0.0,8.0,2019-05-07,gsc_property,worldwide,tablet,
chile tube,0.0,1.0,0.0,5.0,2019-05-07,gsc_property,worldwide,tablet,
g plus programacion,0.0,1.0,0.0,9.0,2019-05-07,gsc_property,worldwide,tablet,
guia de canales movistar chile 2018,0.0,2.0,0.0,6.0,2019-05-07,gsc_property,worldwide,tablet,
guia de canales movistar tv satelital,0.0,1.0,0.0,3.0,2019-05-07,gsc_property,worldwide,tablet,
hbo chile programacion,0.0,1.0,0.0,11.0,2019-05-07,gsc_property,worldwide,tablet,
hd,0.0,7.0,0.0,7.428571428571429,2019-05-07,gsc_property,worldwide,tablet,
hd-santiago,0.0,1.0,0.0,6.0,2019-05-07,gsc_property,worldwide,tablet,
paula alejandra gonzalez,0.0,1.0,0.0,18.0,2019-05-07,gsc_property,worldwide,tablet,
plan hd inicia 2,0.0,1.0,0.0,7.0,2019-05-07,gsc_property,worldwide,tablet,
programacion cable,0.0,1.0,0.0,6.0,2019-05-07,gsc_property,worldwide,tablet,
programacion hbo chile,0.0,3.0,0.0,11.0,2019-05-07,gsc_property,worldwide,tablet,
progrmacion,0.0,1.0,0.0,10.0,2019-05-07,gsc_property,worldwide,tablet,
television satelital,0.0,1.0,0.0,1.0,2019-05-07,gsc_property,worldwide,tablet,
tu tv hd,0.0,5.0,0.0,4.8,2019-05-07,gsc_property,worldwide,tablet,
tutv hd,0.0,5.0,0.0,10.0,2019-05-07,gsc_property,worldwide,tablet,
tv cable online chile,0.0,2.0,0.0,8.5,2019-05-07,gsc_property,worldwide,tablet,
tv hd online,0.0,1.0,0.0,10.0,2019-05-07,gsc_property,worldwide,tablet,
tv.cl,0.0,1.0,0.0,10.0,2019-05-07,gsc_property,worldwide,tablet,
tvmaxima,0.0,2.0,0.0,6.0,2019-05-07,gsc_property,worldwide,tablet,
veo tv,0.0,1.0,0.0,11.0,2019-05-07,gsc_property,worldwide,tablet,
